procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 1  0      0 2935212  19532 391992    0    0   371   122 2563    3  3  3 94  0  0  0 2026-09-21 21:58:38
 0  0      0 2934764  19532 391972    0    0     0     8 1226 1297  2  3 95  0  0  0 2026-09-21 21:58:39
 0  0      0 2934764  19532 391968    0    0     0     0   39   55  0  0 100  0  0  0 2026-09-21 21:58:40
 1  0      0 2934348  19532 391968    0    0     0     0 2054 1320  2  1 97  0  0  0 2026-09-21 21:58:41
 0  0      0 2934156  19532 391968    0    0     0     0 3292 2021  2  1 97  0  0  0 2026-09-21 21:58:42
 0  0      0 2934476  19532 391984    0    0     0     0 3620 2038  3  2 96  0  0  0 2026-09-21 21:58:43
 2  0      0 2934252  19532 391984    0    0     0     0 5843 3694  4  2 94  0  0  0 2026-09-21 21:58:44
 1  0      0 2934252  19532 392016    0    0     0     0 8155 5088  5  3 92  0  0  0 2026-09-21 21:58:45
 0  0      0 2934252  19532 392032    0    0     0     0 12021 7500  6  4 90  0  0  0 2026-09-21 21:58:46
 0  0      0 2934028  19532 392080    0    0     0     0 12256 7761  8  5 87  0  0  0 2026-09-21 21:58:47
 2  0      0 2933676  19532 392144    0    0     0     0 20291 12514 10  9 82  0  0  0 2026-09-21 21:58:48
 1  0      0 2932964  19532 392256    0    0     0     0 18604 9903 12  9 79  0  0  0 2026-09-21 21:58:49
 0  0      0 2934264  19532 392360    0    0     0     0 21766 12622 13 12 74  0  0  0 2026-09-21 21:58:50
 2  0      0 2931484  19532 392544    0    0     0     0 26245 11560 22 14 64  0  0  0 2026-09-21 21:58:51
 2  0      0 2931008  19532 392796    0    0     0     0 30544 15204 25 19 57  0  0  0 2026-09-21 21:58:52
 0  0      0 2931360  19532 393168    0    0     0    20 33853 14373 34 24 43  0  0  0 2026-09-21 21:58:53
 1  0      0 2927936  19540 393512    0    0     0   120 34987 11703 40 26 34  0  0  0 2026-09-21 21:58:54
 3  0      0 2927516  19540 393952    0    0     0     0 33853 9889 43 30 27  0  0  0 2026-09-21 21:58:55
 3  0      0 2922356  19540 394428    0    0     0     0 35842 6876 52 32 16  0  0  0 2026-09-21 21:58:56
 2  0      0 2923224  19540 394700    0    0     0     0 38122 6177 50 35 16  0  0  0 2026-09-21 21:58:57
 3  0      0 2921552  19540 395332    0    0     0     0 39736 6371 47 38 15  0  0  0 2026-09-21 21:58:58
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 3  0      0 2921576  19540 395716    0    0     0  3804 37578 6475 50 37 14  0  0  0 2026-09-21 21:58:59
 4  0      0 2920060  19540 395992    0    0     0     0 36513 5124 49 40 11  0  0  0 2026-09-21 21:59:00
 3  0      0 2917604  19540 396452    0    0     0     0 39750 5836 46 42 12  0  0  0 2026-09-21 21:59:01
 0  0      0 2916588  19540 396916    0    0     0     0 37944 6040 45 40 15  0  0  0 2026-09-21 21:59:02
 3  0      0 2916052  19540 397404    0    0     0     0 38995 10234 39 37 24  0  0  0 2026-09-21 21:59:03
 3  0      0 2913808  19540 397916    0    0     0  3960 41448 5341 47 42 11  0  0  0 2026-09-21 21:59:04
 2  0      0 2912876  19540 398156    0    0     0    24 39284 4736 47 41 12  0  0  0 2026-09-21 21:59:05
 2  0      0 2910576  19540 398472    0    0     0     0 39276 4411 48 42 10  0  0  0 2026-09-21 21:59:06
 3  0      0 2909672  19540 398860    0    0     0     0 37107 8664 38 38 23  0  0  0 2026-09-21 21:59:07
 2  0      0 2909360  19540 399080    0    0     0     0 38007 5175 43 45 13  0  0  0 2026-09-21 21:59:08
 3  0      0 2910720  19540 399332    0    0     0     0 37463 9052 36 40 25  0  0  0 2026-09-21 21:59:09
 2  0      0 2908532  19540 399492    0    0     0    16 39855 9143 39 36 25  0  0  0 2026-09-21 21:59:10
 2  0      0 2909964  19540 399848    0    0     0     0 39320 2260 50 47  3  0  0  0 2026-09-21 21:59:11
 2  0      0 2908148  19540 400176    0    0     0     0 40116 10287 35 40 26  0  0  0 2026-09-21 21:59:12
 2  0      0 2909212  19540 400492    0    0     0     0 38138 9553 35 38 28  0  0  0 2026-09-21 21:59:13
 1  0      0 2906924  19540 400596    0    0     0     0 39672 8903 39 41 20  0  0  0 2026-09-21 21:59:14
 2  0      0 2904712  19540 400924    0    0     0     0 43128 3691 47 48  5  0  0  0 2026-09-21 21:59:15
 2  0      0 2904408  19540 401064    0    0     0     0 38175 10490 31 35 34  0  0  0 2026-09-21 21:59:16
 1  0      0 2903904  19540 401244    0    0     0     0 35258 5362 41 43 17  0  0  0 2026-09-21 21:59:17
 2  0      0 2903740  19540 401596    0    0     0     0 40359 7187 36 45 19  0  0  0 2026-09-21 21:59:18
 2  0      0 2901156  19540 401596    0    0     0     0 35392 8339 35 42 24  0  0  0 2026-09-21 21:59:19
