procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 1  0      0 1448080 101904 1187140    0    0   195  1906 4662   20 22  4 72  1  0  0 2026-09-21 16:35:52
 0  0      0 1448144 101904 1187080    0    0     0     0  379  587  0  1 100  0  0  0 2026-09-21 16:35:53
 0  1      0 1452876 101968 1155264    0    0    32 29100 5665 10531  9  3 50 38  0  0 2026-09-21 16:35:54
 1  0      0 1425892 101980 1175900    0    0     0 31812 4021 7580 24  2 48 26  0  0 2026-09-21 16:35:55
 7  0      0 1425956 101980 1176240    0    0     0  3324 6351 6933 13  5 79  4  0  0 2026-09-21 16:35:56
 0  0      0 1425956 101980 1177252    0    0     0  2992 8415 9070 17  5 75  4  0  0 2026-09-21 16:35:57
 0  0      0 1425956 101980 1178244    0    0     0  2760 9678 9944 19  7 71  3  0  0 2026-09-21 16:35:58
10  0      0 1425960 101988 1179792    0    0     0  3556 11805 13367 29  9 59  4  0  0 2026-09-21 16:35:59
 3  0      0 1424936 101988 1182472    0    0     0  4516 12610 13608 30 11 56  3  0  0 2026-09-21 16:36:00
 0  0      0 1424936 101992 1184376    0    0     0 12988 13274 13798 32 11 53  4  0  0 2026-09-21 16:36:01
23  0      0 1423912 101996 1187400    0    0     0  4292 15097 15295 36 13 48  3  0  0 2026-09-21 16:36:02
28  0      0 1423688 102000 1189560    0    0     0  3156 15157 15779 41 13 44  3  0  0 2026-09-21 16:36:03
 0  0      0 1423420 102012 1192444    0    0     0  8468 18916 17672 51 17 30  3  0  0 2026-09-21 16:36:04
35  0      0 1420140 102020 1196288    0    0     0  4360 20878 20591 61 18 19  2  0  0 2026-09-21 16:36:05
38  0      0 1417368 102024 1199052    0    0     0  3088 23520 23148 74 17  9  1  0  0 2026-09-21 16:36:06
 5  0      0 1413640 102032 1202112    0    0     0  3116 25511 23297 76 18  7  1  0  0 2026-09-21 16:36:07
59  0      0 1410816 102036 1205100    0    0     0  3244 25617 23067 74 19  7  0  0  0 2026-09-21 16:36:08
29  0      0 1407540 102036 1208168    0    0     0  3344 23944 23712 73 18  8  1  0  0 2026-09-21 16:36:09
11  0      0 1404376 102044 1211116    0    0     0  3076 24173 23636 74 19  7  1  0  0 2026-09-21 16:36:10
10  0      0 1401240 102056 1214284    0    0     0  3164 24140 22687 70 19 11  1  0  0 2026-09-21 16:36:11
 1  0      0 1397512 102064 1218272    0    0     0  6356 23581 23670 75 17  7  1  0  0 2026-09-21 16:36:12
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
16  0      0 1394420 102076 1221216    0    0     0  5260 23859 23382 70 18 11  0  0  0 2026-09-21 16:36:13
46  0      0 1390492 102080 1225284    0    0     0  5756 23380 24556 75 19  6  1  0  0 2026-09-21 16:36:14
58  0      0 1387096 102080 1228468    0    0     0  4652 23308 23950 73 20  7  1  0  0 2026-09-21 16:36:15
22  0      0 1383820 102092 1231828    0    0     0  4796 25231 25158 76 21  2  1  0  0 2026-09-21 16:36:16
59  0      0 1380596 102092 1235020    0    0     0  4840 23994 24689 75 21  4  0  0  0 2026-09-21 16:36:17
38  0      0 1377068 102104 1238564    0    0     0  4440 25950 25813 80 19  1  0  0  0 2026-09-21 16:36:18
55  0      0 1372716 102112 1243036    0    0     0  5732 26512 24497 79 21  1  1  0  0 2026-09-21 16:36:19
