+--------+--------+--------------------------------------+-------+--------+--------+------------+--------+--------+-----+-----+-----+
| COUNT  | METHOD |                 URI                  |  MIN  |  AVG   |  MAX   |    SUM     |  P99   |  2XX   | 3XX | 4XX | 5XX |
+--------+--------+--------------------------------------+-------+--------+--------+------------+--------+--------+-----+-----+-----+
| 19981  | GET    | /api/app/notification                | 0.360 | 8.728  | 31.343 | 174386.374 | 19.129 | 19981  | 0   | 0   | 0   |
| 1963   | GET    | /api/chair/notification              | 2.322 | 29.790 | 60.567 | 58477.401  | 60.000 | 1963   | 0   | 0   | 0   |
| 293857 | POST   | /api/chair/coordinate                | 0.001 | 0.026  | 0.267  | 7604.045   | 0.137  | 293857 | 0   | 0   | 0   |
| 15511  | POST   | ^/api/app/rides/[0-9A-Z]+/evaluation | 0.030 | 0.213  | 1.397  | 3297.893   | 0.772  | 15511  | 0   | 0   | 0   |
| 20345  | POST   | /api/app/rides                       | 0.002 | 0.106  | 1.404  | 2147.345   | 0.594  | 20345  | 0   | 0   | 0   |
| 20349  | POST   | /api/app/rides/estimated-fare        | 0.001 | 0.089  | 1.302  | 1818.928   | 0.584  | 20349  | 0   | 0   | 0   |
| 31591  | POST   | ^/api/chair/rides/[0-9A-Z]+/status   | 0.001 | 0.031  | 0.275  | 987.805    | 0.183  | 31591  | 0   | 0   | 0   |
| 5187   | POST   | /api/app/users                       | 0.001 | 0.113  | 1.482  | 585.463    | 0.658  | 5187   | 0   | 0   | 0   |
| 22088  | GET    | /api/app/nearby-chairs               | 0.001 | 0.018  | 0.215  | 398.450    | 0.118  | 22087  | 0   | 1   | 0   |
| 22090  | GET    | /api/app/rides                       | 0.001 | 0.017  | 0.208  | 379.531    | 0.112  | 22090  | 0   | 0   | 0   |
| 5087   | POST   | /api/app/payment-methods             | 0.001 | 0.074  | 1.300  | 375.276    | 0.641  | 5087   | 0   | 0   | 0   |
| 2128   | POST   | /api/chair/chairs                    | 0.001 | 0.046  | 1.000  | 97.868     | 0.457  | 2128   | 0   | 0   | 0   |
| 1937   | POST   | /api/chair/activity                  | 0.001 | 0.050  | 1.251  | 96.290     | 0.519  | 1937   | 0   | 0   | 0   |
| 1      | POST   | /api/initialize                      | 1.994 | 1.994  | 1.994  | 1.994      | 1.994  | 1      | 0   | 0   | 0   |
| 97     | GET    | /api/owner/sales                     | 0.001 | 0.012  | 0.089  | 1.160      | 0.089  | 97     | 0   | 0   | 0   |
| 71     | GET    | /api/owner/chairs                    | 0.001 | 0.008  | 0.091  | 0.550      | 0.091  | 71     | 0   | 0   | 0   |
| 5      | POST   | /api/owner/owners                    | 0.000 | 0.000  | 0.001  | 0.001      | 0.001  | 5      | 0   | 0   | 0   |
| 1      | GET    | /api/owner/sales?                    | 0.001 | 0.001  | 0.001  | 0.001      | 0.001  | 1      | 0   | 0   | 0   |
| 5193   | GET    | /favicon-32x32.png                   | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 5193   | 0   | 0   | 0   |
| 6      | GET    | ^/owner.*                            | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 6      | 0   | 0   | 0   |
| 1      | GET    | /index.html                          | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 1      | 0   | 0   | 0   |
| 1      | GET    | /apple-touch-icon-180x180.png        | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 1      | 0   | 0   | 0   |
| 46694  | GET    | ^/images/.+                          | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 46694  | 0   | 0   | 0   |
| 5193   | GET    | /favicon.ico                         | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 5193   | 0   | 0   | 0   |
| 1      | GET    | /favicon-128x128.png                 | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 1      | 0   | 0   | 0   |
| 119336 | GET    | ^/assets/.+                          | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 119336 | 0   | 0   | 0   |
| 5188   | GET    | ^/client.*                           | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 5188   | 0   | 0   | 0   |
+--------+--------+--------------------------------------+-------+--------+--------+------------+--------+--------+-----+-----+-----+
