procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 1  0      0 1455644  84712 2052700    0    0   111   574 4497   22  6  3 91  0  0  0 2026-09-21 17:39:25
 0  0      0 1455644  84712 2052668    0    0     0     0  424  602  1  1 99  0  0  0 2026-09-21 17:39:26
 0  0      0 1438368  84712 2052668    0    0     0     0  956  978  7  2 92  0  0  0 2026-09-21 17:39:27
 2  0      0 1433804  84712 2052668    0    0     0     0  852  790  4  1 95  0  0  0 2026-09-21 17:39:28
 0  0      0 1434864  84712 2052668    0    0     0     0 4424 6375  2  2 96  0  0  0 2026-09-21 17:39:29
 0  0      0 1439712  84712 2052796    0    0     0     0 2157 2539  2  1 97  0  0  0 2026-09-21 17:39:30
 0  0      0 1448068  84712 2052796    0    0     0     0 5933 7722  4  3 94  0  0  0 2026-09-21 17:39:31
 0  0      0 1465324  84712 2052796    0    0     0    16 6976 8816  4  3 93  0  0  0 2026-09-21 17:39:32
 0  0      0 1467148  84712 2052796    0    0     0     0 7386 9277  4  3 94  0  0  0 2026-09-21 17:39:33
 0  0      0 1468516  84712 2052796    0    0     0 13884 8446 10829  4  3 91  2  0  0 2026-09-21 17:39:34
 3  0      0 1470652  84712 2052800    0    0     0     0 10152 12773  5  3 92  0  0  0 2026-09-21 17:39:35
 0  0      0 1471328  84712 2052800    0    0     0     0 10721 13018  5  4 92  0  0  0 2026-09-21 17:39:36
 0  0      0 1471076  84712 2052816    0    0     0     0 15083 18716  7  6 86  0  0  0 2026-09-21 17:39:37
 3  0      0 1470852  84712 2052880    0    0     0     0 17618 21128  9  7 84  0  0  0 2026-09-21 17:39:38
 0  0      0 1470388  84712 2052912    0    0     0     0 20190 24620 10  6 84  0  0  0 2026-09-21 17:39:39
 1  0      0 1470164  84712 2053024    0    0     0     0 24843 28913 13 10 77  0  0  0 2026-09-21 17:39:40
 4  0      0 1467928  84712 2053056    0    0     0     0 27528 31863 14 12 74  0  0  0 2026-09-21 17:39:41
 2  0      0 1461432  84712 2053184    0    0     0     0 32767 35879 17 16 67  0  0  0 2026-09-21 17:39:42
 2  0      0 1456932  84712 2053280    0    0     0     0 32895 36467 22 14 65  0  0  0 2026-09-21 17:39:43
 1  0      0 1446640  84712 2053456    0    0     0    12 37413 39789 26 18 56  0  0  0 2026-09-21 17:39:44
 3  0      0 1439584  84712 2053540    0    0     0     0 37860 42130 25 19 56  0  0  0 2026-09-21 17:39:45
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 5  0      0 1429836  84712 2053756    0    0     0     0 41393 43806 28 22 50  0  0  0 2026-09-21 17:39:46
 1  0      0 1418748  84712 2053872    0    0     0     0 40065 41516 28 21 51  0  0  0 2026-09-21 17:39:47
 4  0      0 1418300  84712 2054008    0    0     0     0 39045 40793 29 20 51  0  0  0 2026-09-21 17:39:48
 2  0      0 1412320  84712 2054072    0    0     0     0 42441 44163 31 20 49  0  0  0 2026-09-21 17:39:49
 1  0      0 1404860  84712 2054288    0    0     0     0 41377 40616 33 22 45  0  0  0 2026-09-21 17:39:50
 4  0      0 1395296  84716 2054324    0    0     0   140 40935 41188 30 20 51  0  0  0 2026-09-21 17:39:51
 2  0      0 1392580  84716 2054520    0    0     0     0 44698 42001 35 26 39  0  0  0 2026-09-21 17:39:52
 5  0      0 1378776  84716 2054692    0    0     0     0 41404 41255 34 22 44  0  0  0 2026-09-21 17:39:53
 3  0      0 1370508  84716 2054792    0    0     0     0 38923 40197 31 20 49  0  0  0 2026-09-21 17:39:54
 3  0      0 1369064  84716 2054956    0    0     0     0 44805 41831 38 24 38  0  0  0 2026-09-21 17:39:55
 4  0      0 1360480  84716 2055188    0    0     0     0 40612 36294 40 22 38  0  0  0 2026-09-21 17:39:56
 0  0      0 1350152  84716 2055208    0    0     0    12 35279 35797 32 21 47  0  0  0 2026-09-21 17:39:57
 0  0      0 1348892  84716 2055208    0    0     0     4 37361 37826 29 19 52  0  0  0 2026-09-21 17:39:58
 4  0      0 1348404  84716 2055520    0    0     0     0 41105 35085 40 22 38  0  0  0 2026-09-21 17:39:59
 2  0      0 1338140  84716 2055708    0    0     0     0 41491 37108 40 23 37  0  0  0 2026-09-21 17:40:00
 1  0      0 1329824  84716 2055708    0    0     0     0 43179 41841 39 24 37  0  0  0 2026-09-21 17:40:01
 0  0      0 1321816  84716 2055744    0    0     0     0 39464 34151 40 23 37  0  0  0 2026-09-21 17:40:02
 1  0      0 1319600  84716 2055744    0    0     0     0 36575 36157 27 17 56  0  0  0 2026-09-21 17:40:03
 2  0      0 1316020  84716 2055824    0    0     0     0 38882 35583 35 20 45  0  0  0 2026-09-21 17:40:04
 3  0      0 1315520  84716 2056020    0    0     0  1532 42866 36626 41 23 35  0  0  0 2026-09-21 17:40:05
 2  0      0 1305944  84716 2056256    0    0     0     0 43093 38691 44 22 34  0  0  0 2026-09-21 17:40:06
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 2  0      0 1293344  84716 2056292    0    0     0     0 39740 33914 44 23 34  0  0  0 2026-09-21 17:40:07
 3  0      0 1290136  84716 2056432    0    0     0     0 39451 32561 41 22 37  0  0  0 2026-09-21 17:40:08
 2  0      0 1289064  84716 2056432    0    0     0     0 33806 33597 27 16 57  0  0  0 2026-09-21 17:40:09
 0  0      0 1287804  84716 2056432    0    0     0     0 33956 30977 32 17 52  0  0  0 2026-09-21 17:40:10
 2  0      0 1287804  84716 2056432    0    0     0     0 40926 37934 38 22 40  0  0  0 2026-09-21 17:40:11
