+--------+--------+--------------------------------------+-------+--------+--------+------------+--------+--------+--------+-----+-----+
| COUNT  | METHOD |                 URI                  |  MIN  |  AVG   |  MAX   |    SUM     |  P99   |  2XX   |  3XX   | 4XX | 5XX |
+--------+--------+--------------------------------------+-------+--------+--------+------------+--------+--------+--------+-----+-----+
| 11168  | GET    | /api/app/notification                | 0.570 | 10.658 | 28.900 | 119026.564 | 20.945 | 11168  | 0      | 0   | 0   |
| 967    | GET    | /api/chair/notification              | 1.869 | 32.244 | 60.101 | 31180.318  | 60.001 | 967    | 0      | 0   | 0   |
| 8290   | POST   | ^/api/app/rides/[0-9A-Z]+/evaluation | 0.033 | 0.416  | 2.915  | 3446.930   | 1.698  | 8290   | 0      | 0   | 0   |
| 166525 | POST   | /api/chair/coordinate                | 0.002 | 0.017  | 1.778  | 2793.313   | 0.207  | 166525 | 0      | 0   | 0   |
| 12056  | GET    | /api/app/rides                       | 0.001 | 0.131  | 1.931  | 1583.639   | 0.804  | 12056  | 0      | 0   | 0   |
| 17192  | POST   | ^/api/chair/rides/[0-9A-Z]+/status   | 0.001 | 0.089  | 2.179  | 1526.231   | 0.623  | 17192  | 0      | 0   | 0   |
| 11617  | POST   | /api/app/rides                       | 0.001 | 0.128  | 1.506  | 1486.143   | 0.738  | 11617  | 0      | 0   | 0   |
| 11621  | POST   | /api/app/rides/estimated-fare        | 0.001 | 0.096  | 1.514  | 1114.840   | 0.696  | 11621  | 0      | 0   | 0   |
| 3699   | POST   | /api/app/payment-methods             | 0.001 | 0.089  | 1.359  | 330.052    | 0.785  | 3699   | 0      | 0   | 0   |
| 3769   | POST   | /api/app/users                       | 0.001 | 0.082  | 1.559  | 310.400    | 0.535  | 3769   | 0      | 0   | 0   |
| 12054  | GET    | /api/app/nearby-chairs               | 0.001 | 0.007  | 0.096  | 88.763     | 0.045  | 12053  | 0      | 1   | 0   |
| 94     | GET    | /api/owner/sales                     | 0.004 | 0.798  | 4.133  | 75.031     | 4.133  | 94     | 0      | 0   | 0   |
| 1141   | POST   | /api/chair/chairs                    | 0.001 | 0.037  | 1.114  | 42.164     | 0.463  | 1141   | 0      | 0   | 0   |
| 943    | POST   | /api/chair/activity                  | 0.001 | 0.040  | 0.982  | 37.913     | 0.371  | 943    | 0      | 0   | 0   |
| 1      | POST   | /api/initialize                      | 1.985 | 1.985  | 1.985  | 1.985      | 1.985  | 1      | 0      | 0   | 0   |
| 81     | GET    | /api/owner/chairs                    | 0.001 | 0.005  | 0.047  | 0.438      | 0.047  | 81     | 0      | 0   | 0   |
| 1      | GET    | /api/owner/sales?                    | 0.038 | 0.038  | 0.038  | 0.038      | 0.038  | 1      | 0      | 0   | 0   |
| 5      | POST   | /api/owner/owners                    | 0.001 | 0.001  | 0.001  | 0.005      | 0.001  | 5      | 0      | 0   | 0   |
| 217019 | GET    | ^/images/.+                          | 0.000 | 0.000  | 0.001  | 0.001      | 0.000  | 33932  | 183087 | 0   | 0   |
| 86     | GET    | ^/owner.*                            | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 6      | 80     | 0   | 0   |
| 1      | GET    | /favicon-128x128.png                 | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 1      | 0      | 0   | 0   |
| 24198  | GET    | /favicon-32x32.png                   | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 3775   | 20423  | 0   | 0   |
| 1      | GET    | /apple-touch-icon-180x180.png        | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 1      | 0      | 0   | 0   |
| 1      | GET    | /index.html                          | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 1      | 0      | 0   | 0   |
| 24198  | GET    | /favicon.ico                         | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 3775   | 20423  | 0   | 0   |
| 433783 | GET    | ^/assets/.+                          | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 86752  | 347031 | 0   | 0   |
| 24113  | GET    | ^/client.*                           | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 3770   | 20343  | 0   | 0   |
+--------+--------+--------------------------------------+-------+--------+--------+------------+--------+--------+--------+-----+-----+
