procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 1  0      0 1248084 103104 1282456    0    0    93  2947 5972   30 25  5 69  2  0  0 2026-09-21 17:39:25
 0  0      0 1248084 103104 1282420    0    0     0     0  353  561  0  0 99  0  0  0 2026-09-21 17:39:26
 3  0      0 1322972 103104 1203180    0    0     0 21688 4897 8951 10  2 53 35  0  0 2026-09-21 17:39:27
 0  1      0 1292308 103104 1220608    0    0     0 32256 4206 8153 24  3 41 32  0  0 2026-09-21 17:39:28
 0  2      0 1292084 103104 1220736    0    0     0  1684 2886 3768  5  1 91  3  0  0 2026-09-21 17:39:29
 0  2      0 1297536 103104 1220816    0    0     0  1640 1820 2992  1  1 95  3  0  0 2026-09-21 17:39:30
 0  1      0 1302052 103104 1221012    0    0     0  1524 3754 5092  5  1 91  2  0  0 2026-09-21 17:39:31
 1  1      0 1302608 103104 1221372    0    0     0  8792 4278 5729  5  1 90  4  0  0 2026-09-21 17:39:32
 0  1      0 1302608 103104 1221616    0    0     0  1436 4201 5500  6  2 90  3  0  0 2026-09-21 17:39:33
 0  2      0 1302368 103104 1221976    0    0     0  1732 4721 6360  5  2 90  3  0  0 2026-09-21 17:39:34
 0  1      0 1301344 103104 1223436    0    0     0  2800 5844 7846  9  2 86  4  0  0 2026-09-21 17:39:35
19  0      0 1301344 103104 1223972    0    0     0  1832 6005 7238  8  3 86  3  0  0 2026-09-21 17:39:36
 4  1      0 1301120 103104 1224724    0    0     0  1872 8754 10461 13  5 81  2  0  0 2026-09-21 17:39:37
 0  1      0 1301120 103104 1225564    0    0     0  2004 9555 11516 16  5 77  3  0  0 2026-09-21 17:39:38
 2  2      0 1301120 103104 1226688    0    0     0  2076 11385 13079 18  5 74  3  0  0 2026-09-21 17:39:39
 0  2      0 1300224 103104 1228012    0    0     0  2600 13331 15801 25  8 65  3  0  0 2026-09-21 17:39:40
 0  1      0 1300208 103104 1229712    0    0     0  2360 15175 16635 30  8 60  2  0  0 2026-09-21 17:39:41
 1  2      0 1298708 103104 1231760    0    0     0  3144 16637 19596 34 12 51  3  0  0 2026-09-21 17:39:42
 6  1      0 1297752 103104 1233772    0    0     0  4468 17530 18269 39 12 45  4  0  0 2026-09-21 17:39:43
17  1      0 1293976 103104 1236476    0    0     0  4592 20418 20948 54 14 30  2  0  0 2026-09-21 17:39:44
46  0      0 1284580 103104 1246312    0    0     0 12696 21399 22592 74 16  9  2  0  0 2026-09-21 17:39:45
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 9  1      0 1273456 103104 1258168    0    0     0 17892 24367 28228 69 19 12  1  0  0 2026-09-21 17:39:46
 1  2      0 1270868 103104 1262048    0    0     0  9680 24623 26296 76 18  4  3  0  0 2026-09-21 17:39:47
 7  2      0 1266296 103104 1267620    0    0     0 17664 23438 27735 68 16 13  3  0  0 2026-09-21 17:39:48
 8  2      0 1264784 103104 1270364    0    0     0  7864 25168 28207 77 19  3  2  0  0 2026-09-21 17:39:49
 6  2      0 1263524 103104 1273320    0    0     0  8776 24397 29366 74 20  4  1  0  0 2026-09-21 17:39:50
 7  2      0 1254324 103104 1283904    0    0     0 15888 24012 27480 77 17  6  1  0  0 2026-09-21 17:39:51
16  1      0 1251788 103104 1288228    0    0     0  9528 27344 28648 77 22  1  1  0  0 2026-09-21 17:39:52
20  0      0 1249252 103104 1292192    0    0     0  8916 25511 25799 76 20  4  1  0  0 2026-09-21 17:39:53
10  0      0 1246212 103104 1295732    0    0     0 51212 24898 27429 79 17  4  2  0  0 2026-09-21 17:39:54
 7  1      0 1241912 103104 1299984    0    0     0  8356 25728 26775 77 21  1  2  0  0 2026-09-21 17:39:55
105  0      0 1238992 103104 1303100    0    0     0  5392 26077 27955 78 21  1  0  0  0 2026-09-21 17:39:56
 5  2      0 1233296 103104 1308728    0    0     0 13376 23976 27094 73 19  8  1  0  0 2026-09-21 17:39:57
 8  1      0 1231080 103104 1311068    0    0     0  7844 24837 29337 73 16  9  1  0  0 2026-09-21 17:39:58
66  0      0 1228360 103104 1313896    0    0     0  8368 27066 28765 77 20  3  1  0  0 2026-09-21 17:39:59
 5  1      0 1223720 103104 1318112    0    0     0 10168 26503 26040 78 21  1  1  0  0 2026-09-21 17:40:00
67  0      0 1219616 103104 1321300    0    0     0  6208 27397 26548 78 21  1  1  0  0 2026-09-21 17:40:01
15  1      0 1207944 103104 1333972    0    0     0 20364 24990 25762 78 21  1  1  0  0 2026-09-21 17:40:02
12  0      0 1204708 103104 1336204    0    0     0  8736 21857 25294 70 15 14  1  0  0 2026-09-21 17:40:03
23  1      0 1202132 103104 1339412    0    0     0  9000 22333 26315 69 16 14  2  0  0 2026-09-21 17:40:04
75  0      0 1198140 103104 1343552    0    0     0  8776 26898 23700 70 25  4  0  0  0 2026-09-21 17:40:05
105  3      0 1193064 103104 1348692    0    0     0  9436 25278 22869 77 20  3  0  0  0 2026-09-21 17:40:06
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
90  0      0 1189996 103104 1351780    0    0     0  8828 25713 25506 73 22  4  0  0  0 2026-09-21 17:40:07
10  0      0 1186968 103104 1354744    0    0     0  7228 26851 28537 80 20  0  1  0  0 2026-09-21 17:40:08
14  0      0 1184748 103104 1356920    0    0     0  9240 21075 27630 70 14 16  1  0  0 2026-09-21 17:40:09
 3  0      0 1182932 103104 1358780    0    0     0 10528 22549 28975 71 14 14  2  0  0 2026-09-21 17:40:10
26  0      0 1179192 103104 1362728    0    0     0  9100 27324 29367 78 19  1  1  0  0 2026-09-21 17:40:11
