procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 1  0      0 3295964  17148 329452    0    0 17579   446 2443   17 18 23 51  6  1  0 2026-09-21 18:48:48
 0  1      0 3294604  17168 330840    0    0  1020     0 1139 1324  2  3 94  2  0  0 2026-09-21 18:48:51
 0  0      0 3294952  17168 331260    0    0   380     0  296  276  0  0 99  1  0  0 2026-09-21 18:48:52
 0  0      0 3298224  17168 331264    0    0     0     0   66   83  0  0 99  0  0  0 2026-09-21 18:48:53
 0  0      0 3300592  17168 331324    0    0     0     0 4851 2980  4  2 95  0  0  0 2026-09-21 18:48:54
 1  0      0 3302084  17168 331324    0    0     0     0 2932 1558  1  1 98  0  0  0 2026-09-21 18:48:55
 1  0      0 3303772  17168 331348    0    0     0     0 5826 3351  3  2 95  0  0  0 2026-09-21 18:48:56
 1  0      0 3305816  17168 331364    0    0     0     0 7973 5137  5  4 92  0  0  0 2026-09-21 18:48:57
 1  0      0 3307184  17168 331408    0    0     0     0 9909 5997  6  4 90  0  0  0 2026-09-21 18:48:58
 2  0      0 3307452  17168 331504    0    0     0     0 11992 7404  7  5 88  0  0  0 2026-09-21 18:48:59
 3  0      0 3307712  17168 331524    0    0     0     0 15761 8913  7  6 87  0  0  0 2026-09-21 18:49:00
 2  0      0 3307120  17168 331656    0    0     0     0 14908 8290 10  6 84  0  0  0 2026-09-21 18:49:01
 1  0      0 3306992  17168 331680    0    0     0     0 17711 10481 11  8 81  0  0  0 2026-09-21 18:49:02
 3  0      0 3301360  17168 331916    0    0     0     0 21243 10753 16 10 74  0  0  0 2026-09-21 18:49:03
 1  0      0 3297812  17292 332060    0    0   132     0 25817 13923 17 15 67  0  0  0 2026-09-21 18:49:04
 2  0      0 3287016  17292 332372    0    0     0     0 28212 12618 26 19 54  0  0  0 2026-09-21 18:49:05
 2  0      0 3277664  17292 332648    0    0     0     0 31902 16450 30 24 46  0  0  0 2026-09-21 18:49:06
 3  0      0 3263148  17292 333064    0    0     0     0 34487 13108 42 26 32  0  0  0 2026-09-21 18:49:07
 3  0      0 3250864  17292 333412    0    0     0     0 34728 10744 45 29 26  0  0  0 2026-09-21 18:49:08
 3  0      0 3230176  17292 333876    0    0     0     0 37128 7349 50 33 17  0  0  0 2026-09-21 18:49:09
 3  0      0 3217676  17292 334208    0    0     0     8 38176 6012 51 35 15  0  0  0 2026-09-21 18:49:10
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 1  0      0 3207448  17292 334660    0    0     0   120 40819 6799 51 35 15  0  0  0 2026-09-21 18:49:11
 3  0      0 3193728  17292 335016    0    0     0     0 41735 5249 53 37 11  0  0  0 2026-09-21 18:49:12
 3  0      0 3176520  17292 335604    0    0     0     0 39905 7053 49 35 15  0  0  0 2026-09-21 18:49:13
 3  0      0 3167284  17292 335796    0    0     0   212 40125 5272 55 33 12  0  0  0 2026-09-21 18:49:14
 4  0      0 3148792  17292 336244    0    0     0     0 34144 5345 52 36 13  0  0  0 2026-09-21 18:49:15
 3  0      0 3134636  17292 336680    0    0     0     0 39512 5442 50 37 14  0  0  0 2026-09-21 18:49:16
 3  0      0 3122892  17304 337060    0    0     0   208 38223 6715 49 34 16  0  0  0 2026-09-21 18:49:17
 3  0      0 3110544  17304 337456    0    0     0    72 36382 6510 50 35 16  0  0  0 2026-09-21 18:49:18
 3  0      0 3101020  17304 337848    0    0     0  7552 37688 6691 47 35 18  0  0  0 2026-09-21 18:49:19
 3  0      0 3088492  17304 338200    0    0     0     0 38198 6402 49 35 16  0  0  0 2026-09-21 18:49:20
 0  0      0 3078652  17304 338552    0    0     0    16 38280 6193 49 38 14  0  0  0 2026-09-21 18:49:21
 2  0      0 3064244  17304 338888    0    0     0     4 41696 2957 53 43  4  0  0  0 2026-09-21 18:49:22
 3  0      0 3057760  17304 339024    0    0     0     0 39713 8624 43 37 20  0  0  0 2026-09-21 18:49:23
 3  0      0 3044364  17304 339200    0    0     0     0 42010 7711 48 37 16  0  0  0 2026-09-21 18:49:24
 3  0      0 3033804  17304 339656    0    0     0     0 38499 10043 39 33 28  0  0  0 2026-09-21 18:49:25
 2  0      0 3026336  17304 339888    0    0     0     0 39872 7192 47 35 18  0  0  0 2026-09-21 18:49:26
 3  0      0 3018780  17304 340424    0    0     0     0 39934 2664 55 42  3  0  0  0 2026-09-21 18:49:27
