procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 2  0      0 3270336  20516 341352    0    0 19049   773 2707   19 18 23 50  7  1  0 2026-09-21 18:48:50
 0  0      0 3217608  20516 341776    0    0   172     0 3499 2664 19  4 78  0  0  0 2026-09-21 18:48:51
 0  0      0 3207972  20736 344824    0    0  3224     0 1367 1462  7  3 88  2  0  0 2026-09-21 18:48:52
 0  0      0 3215524  20736 344864    0    0    40     0 1191 1175  6  2 92  0  0  0 2026-09-21 18:48:53
 0  0      0 3222464  20736 344944    0    0    16     0 3606 4761  4  3 93  0  0  0 2026-09-21 18:48:54
 0  0      0 3226432  20736 345008    0    0    64     0 2073 2474  2  2 96  0  0  0 2026-09-21 18:48:55
 0  0      0 3230228  20736 345008    0    0     0     0 5304 6431  4  3 93  0  0  0 2026-09-21 18:48:56
 0  0      0 3229000  20736 345024    0    0     0     0 6019 6665  4  4 92  0  0  0 2026-09-21 18:48:57
 2  0      0 3263976  20736 345044    0    0     0     0 8737 10411  6  5 89  0  0  0 2026-09-21 18:48:58
 0  0      0 3271716  20736 345060    0    0     0     0 9511 10893  7  5 88  0  0  0 2026-09-21 18:48:59
 0  0      0 3275968  20736 345100    0    0     0     0 11344 13024  8  6 86  0  0  0 2026-09-21 18:49:00
 2  0      0 3279008  20736 345120    0    0     0     0 13468 15148  9  7 84  0  0  0 2026-09-21 18:49:01
 0  0      0 3276740  20736 345192    0    0     8     0 13890 15249  8  7 85  1  0  0 2026-09-21 18:49:02
 0  0      0 3277124  20736 345232    0    0     0     0 16257 18209 10  7 82  0  0  0 2026-09-21 18:49:03
 3  0      0 3274116  20736 345344    0    0     0     0 21077 22017 15 10 74  0  0  0 2026-09-21 18:49:04
 0  0      0 3271652  20736 345444    0    0     0     0 23576 24555 14 11 75  0  0  0 2026-09-21 18:49:05
 0  0      0 3262888  20736 345604    0    0     0     0 29597 29834 21 13 66  0  0  0 2026-09-21 18:49:06
 0  0      0 3257176  20736 345836    0    0     0     0 36886 37278 26 18 55  0  0  0 2026-09-21 18:49:07
 3  0      0 3247880  20736 345976    0    0     0     0 34948 35334 24 17 58  0  0  0 2026-09-21 18:49:08
 3  0      0 3238856  20736 346276    0    0     0    36 36954 35632 31 18 51  0  0  0 2026-09-21 18:49:09
 0  0      0 3227348  20736 346384    0    0     0     8 36831 34669 30 21 50  0  0  0 2026-09-21 18:49:10
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
