procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 0  0      0 6726180  35472 826412    0    0    70   164 11053   25  7  2 91  0  0  0 2026-09-21 17:26:49
 0  0      0 6721836  35472 826404    0    0     0     0 2603 2176  3  1 96  0  0  0 2026-09-21 17:26:50
 0  0      0 6721836  35472 826404    0    0     0     8   84   98  0  0 100  0  0  0 2026-09-21 17:26:51
 0  0      0 6708196  35472 826404    0    0     0     0 9763 13202  5  1 95  0  0  0 2026-09-21 17:26:52
 0  0      0 6706180  35472 826404    0    0     0     0 1837 2293  1  1 99  0  0  0 2026-09-21 17:26:53
 1  0      0 6708912  35472 826404    0    0     0     0 10345 14541  3  1 96  0  0  0 2026-09-21 17:26:54
 1  0      0 6696564  35472 826404    0    0     0     0 15491 21269  6  2 92  0  0  0 2026-09-21 17:26:55
 0  0      0 6683212  35472 826404    0    0     0     0 16003 20137  7  3 90  0  0  0 2026-09-21 17:26:56
 1  0      0 6666076  35472 826404    0    0     0     0 19644 26413  8  3 89  0  0  0 2026-09-21 17:26:57
 2  0      0 6642964  35472 826404    0    0     0     0 21281 27036  9  4 87  0  0  0 2026-09-21 17:26:58
 0  0      0 6616780  35472 826404    0    0     0     0 24424 30777 10  4 86  0  0  0 2026-09-21 17:26:59
 5  0      0 6602668  35472 826404    0    0     0     0 22037 27214  9  3 88  0  0  0 2026-09-21 17:27:00
 0  0      0 6565388  35472 826388    0    0     0    16 32648 39924 15  5 79  0  0  0 2026-09-21 17:27:01
 0  0      0 6523564  35472 826424    0    0     0     0 35742 41336 17  6 77  0  0  0 2026-09-21 17:27:02
 4  0      0 6463896  35472 826496    0    0     0     0 34790 38300 18  6 76  0  0  0 2026-09-21 17:27:03
 0  0      0 6432408  35480 826544    0    0     0    56 39408 47123 18  7 75  0  0  0 2026-09-21 17:27:04
 0  0      0 6388672  35480 826636    0    0     0     0 41469 44520 24  8 68  0  0  0 2026-09-21 17:27:05
 2  0      0 6304788  35480 826680    0    0     0     0 44408 43107 26  9 65  0  0  0 2026-09-21 17:27:06
 4  0      0 6248696  35480 826780    0    0     0     0 47603 51591 27  9 64  0  0  0 2026-09-21 17:27:07
 0  0      0 6196452  35480 826892    0    0     0     0 47260 45428 31 10 59  0  0  0 2026-09-21 17:27:08
 2  0      0 6043424  35480 827052    0    0     0     0 52499 35473 44 13 43  0  0  0 2026-09-21 17:27:09
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 0  0      0 6015456  35480 827140    0    0     0     0 49258 43936 35 11 53  0  0  0 2026-09-21 17:27:10
 0  0      0 5848224  35480 827288    0    0     0     0 54480 39158 46 14 41  0  0  0 2026-09-21 17:27:11
 1  0      0 5799648  35480 827444    0    0     0     0 52259 39127 43 13 44  0  0  0 2026-09-21 17:27:12
 5  0      0 5567420  35480 827544    0    0     0     0 55232 21953 57 16 27  0  0  0 2026-09-21 17:27:13
 4  0      0 5542092  35480 827740    0    0     0     0 56476 35034 48 14 38  0  0  0 2026-09-21 17:27:14
 4  0      0 5259648  35480 827860    0    0     0     0 56963 19420 62 19 20  0  0  0 2026-09-21 17:27:15
 5  0      0 5226784  35480 828096    0    0     0     0 54536 23349 58 14 28  0  0  0 2026-09-21 17:27:16
