procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 1  0      0 1262000 103092 1277212    0    0   103  2750 5747   29 24  5 70  2  0  0 2026-09-21 17:26:49
 0  0      0 1262036 103092 1277188    0    0     0     0  356  566  0  0 99  0  0  0 2026-09-21 17:26:50
 0  1      0 1331092 103092 1203248    0    0     0 25148 5187 9949 11  3 48 38  0  0 2026-09-21 17:26:51
 0  0      0 1312304 103092 1219532    0    0     0 29124 4315 7837 22  4 47 27  0  0 2026-09-21 17:26:52
 0  0      0 1312304 103092 1219644    0    0     0  1792 2941 3650  5  1 91  4  0  0 2026-09-21 17:26:53
 0  0      0 1312304 103092 1219820    0    0     0  1456 1771 2939  1  1 96  3  0  0 2026-09-21 17:26:54
 0  1      0 1312304 103092 1220028    0    0     0  1460 3920 5231  5  1 92  3  0  0 2026-09-21 17:26:55
 0  0      0 1312304 103092 1220420    0    0     0  1508 4491 6119  6  2 90  3  0  0 2026-09-21 17:26:56
 0  0      0 1312304 103092 1220528    0    0     0  1416 3854 5242  5  2 92  2  0  0 2026-09-21 17:26:57
 0  0      0 1312304 103092 1221028    0    0     0  5576 5117 6461  7  2 89  3  0  0 2026-09-21 17:26:58
 0  0      0 1311280 103092 1222344    0    0     0  2536 5873 7185  7  3 87  3  0  0 2026-09-21 17:26:59
 0  0      0 1311280 103092 1222960    0    0     0  1296 5694 7174  8  2 88  2  0  0 2026-09-21 17:27:00
 0  0      0 1311056 103092 1223484    0    0     0  2976 7313 8862 10  4 78  8  0  0 2026-09-21 17:27:01
 0  0      0 1311056 103092 1224296    0    0     0  1728 8408 10012 13  4 81  2  0  0 2026-09-21 17:27:02
 1  0      0 1311056 103092 1225060    0    0     0  1660 8753 10150 14  5 79  3  0  0 2026-09-21 17:27:03
 0  0      0 1310928 103092 1225960    0    0     0  1900 10403 11799 18  6 74  3  0  0 2026-09-21 17:27:04
 0  0      0 1310832 103092 1227068    0    0     0  1736 11283 12779 20  6 72  2  0  0 2026-09-21 17:27:05
 1  0      0 1310832 103092 1228376    0    0     0  2164 12449 14370 22  8 68  3  0  0 2026-09-21 17:27:06
 0  0      0 1310832 103092 1229808    0    0     0  3172 13489 15416 28  7 61  4  0  0 2026-09-21 17:27:07
 0  0      0 1310832 103092 1231252    0    0     0  3396 12975 15368 24  8 63  5  0  0 2026-09-21 17:27:08
 7  1      0 1310608 103092 1233316    0    0     0  3540 16581 17747 40 11 47  3  0  0 2026-09-21 17:27:09
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 1  0      0 1310608 103092 1235260    0    0     0 10340 16558 18134 36 12 49  3  0  0 2026-09-21 17:27:10
 5  0      0 1310608 103092 1237300    0    0     0  5000 17189 18242 41 12 44  3  0  0 2026-09-21 17:27:11
14  0      0 1303440 103092 1246648    0    0     0 13840 18321 20207 44 13 38  5  0  0 2026-09-21 17:27:12
12  3      0 1291984 103092 1258484    0    0     0 16964 23979 23981 81 16  2  2  0  0 2026-09-21 17:27:13
41  1      0 1289756 103092 1262092    0    0     0  8084 24905 27678 76 18  5  1  0  0 2026-09-21 17:27:14
 8  2      0 1284224 103092 1265956    0    0     0 13512 25893 25635 78 18  4  1  0  0 2026-09-21 17:27:15
21  1      0 1280972 103092 1270516    0    0     0  7256 23472 24860 74 17  9  1  0  0 2026-09-21 17:27:16
44  0      0 1278900 103092 1273416    0    0     0  6832 25314 26743 79 19  2  0  0  0 2026-09-21 17:27:17
12  1      0 1275928 103092 1276388    0    0     0  8228 25984 25175 78 22  0  1  0  0 2026-09-21 17:27:18
 2  4      0 1273156 103092 1279308    0    0     0  7240 24540 26218 74 18  8  1  0  0 2026-09-21 17:27:19
49  2      0 1259920 103092 1292524    0    0     0 16384 25303 25527 78 20  1  0  0  0 2026-09-21 17:27:20
32  0      0 1255804 103092 1296440    0    0     0  9048 26552 24907 78 22  1  0  0  0 2026-09-21 17:27:21
67  0      0 1253032 103092 1299124    0    0     0  7128 23054 27982 76 18  6  0  0  0 2026-09-21 17:27:22
24  0      0 1250260 103092 1302092    0    0     0  7040 26702 26528 77 21  2  1  0  0 2026-09-21 17:27:23
16  2      0 1245188 103092 1307152    0    0     0  9148 26137 25243 78 21  1  1  0  0 2026-09-21 17:27:24
12  1      0 1240756 103092 1311592    0    0     0  9092 26843 24553 78 21  0  0  0  0 2026-09-21 17:27:25
 7  1      0 1229020 103092 1323524    0    0     0 17428 24265 28356 79 17  3  1  0  0 2026-09-21 17:27:26
13  3      0 1226500 103092 1326224    0    0     0  8484 25776 28753 79 18  3  1  0  0 2026-09-21 17:27:27
47  1      0 1223276 103092 1329156    0    0     0  7680 26184 23910 78 21  0  0  0  0 2026-09-21 17:27:28
 7  3      0 1219680 103092 1332940    0    0     0 69848 26606 24808 77 21  1  2  0  0 2026-09-21 17:27:29
21  1      0 1216404 103092 1336080    0    0     0  9248 25645 28142 78 21  1  1  0  0 2026-09-21 17:27:30
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 5  3      0 1213112 103092 1339472    0    0     0  9828 22016 23958 73 18  6  4  0  0 2026-09-21 17:27:31
56  0      0 1209880 103092 1342580    0    0     0  8224 20883 23966 61 13 21  5  0  0 2026-09-21 17:27:32
 7  1      0 1206796 103092 1345760    0    0     0  7588 26627 26899 80 20  1  1  0  0 2026-09-21 17:27:33
30  1      0 1202752 103092 1349876    0    0     0  8388 26086 24435 78 21  1  1  0  0 2026-09-21 17:27:34
10  1      0 1199976 103092 1352748    0    0     0  8148 25100 25066 77 22  1  1  0  0 2026-09-21 17:27:35
19  0      0 1195676 103092 1356860    0    0     0  8644 27106 27073 79 20  0  0  0  0 2026-09-21 17:27:36
12  1      0 1190856 103092 1361676    0    0     0 10820 25161 27882 78 21  1  1  0  0 2026-09-21 17:27:37
 9  2      0 1188336 103092 1364248    0    0     0  9224 25101 28883 80 18  3  1  0  0 2026-09-21 17:27:38
18  1      0 1186120 103092 1366512    0    0     0  6872 23071 25451 58 16 25  2  0  0 2026-09-21 17:27:39
11  2      0 1183044 103092 1369656    0    0     0  8652 26919 25871 76 21  4  0  0  0 2026-09-21 17:27:40
14  0      0 1180020 103092 1372628    0    0     0  8240 23522 22733 77 20  2  0  0  0 2026-09-21 17:27:41
15  1      0 1176224 103092 1376612    0    0     0  9188 25014 24319 76 23  1  1  0  0 2026-09-21 17:27:42
21  1      0 1172184 103092 1380696    0    0     0  7372 28248 26041 78 22  0  0  0  0 2026-09-21 17:27:43
20  1      0 1169152 103092 1383788    0    0     0  9696 27367 27031 78 20  0  1  0  0 2026-09-21 17:27:44
21  1      0 1165156 103092 1387676    0    0     0  8876 25033 25667 81 18  2  0  0  0 2026-09-21 17:27:45
75  2      0 1162332 103092 1390708    0    0     0  9932 25491 25868 79 20  0  0  0  0 2026-09-21 17:27:46
20  3      0 1159040 103092 1394312    0    0     0 11136 24157 29924 78 17  4  1  0  0 2026-09-21 17:27:47
 3  2      0 1157032 103092 1396332    0    0     0  9596 21944 26949 73 14 11  2  0  0 2026-09-21 17:27:48
16  1      0 1154012 103092 1399336    0    0     0  7228 26771 27919 78 20  0  1  0  0 2026-09-21 17:27:49
24  1      0 1150788 103092 1402448    0    0     0  9908 24945 22903 71 20  9  1  0  0 2026-09-21 17:27:50
11  2      0 1147460 103092 1405868    0    0     0  7624 27189 24612 77 23  0  1  0  0 2026-09-21 17:27:51
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
31  3      0 1144436 103092 1408972    0    0     0  7584 27521 25162 78 21  0  0  0  0 2026-09-21 17:27:52
 8  2      0 1139868 103092 1413844    0    0     0 10808 25360 25264 79 21  0  0  0  0 2026-09-21 17:27:53
 0  1      0 1139364 103092 1414692    0    0     0  9464 6913 9957 27  4 63  6  0  0 2026-09-21 17:27:54
 0  1      0 1139364 103092 1414696    0    0     0  6432 1811 3239  1  1 85 13  0  0 2026-09-21 17:27:55
 0  2      0 1139364 103092 1414732    0    0     0  6172  766 1536  1  1 88 12  0  0 2026-09-21 17:27:56
 0  1      0 1139364 103092 1414732    0    0     0  4828  685 1324  0  1 90 10  0  0 2026-09-21 17:27:57
 2  1      0 1106592 103092 1414764    0    0     0  7348 1792 3302 13  7 69 12  0  0 2026-09-21 17:27:58
