procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 1  0      0 1249260 103840 2013048    0    0   104  1944 9765   40 21 10 68  1  0  0 2026-09-21 17:26:49
 0  0      0 1257916 103840 2013000    0    0     0     0 1086 1167  3  3 95  0  0  0 2026-09-21 17:26:50
 0  0      0 1257916 103840 2013000    0    0     0     0   74   75  0  0 100  0  0  0 2026-09-21 17:26:51
 0  0      0 1257692 103840 2013012    0    0     0     0  503  313  1  0 99  0  0  0 2026-09-21 17:26:52
 0  0      0 1257788 103840 2013244    0    0     0     0 3784 1726  4  2 94  0  0  0 2026-09-21 17:26:53
 0  0      0 1257788 103840 2013412    0    0     0     0 2005 1342  1  1 98  0  0  0 2026-09-21 17:26:54
 3  0      0 1256420 103840 2013872    0    0     0     0 6774 4155  4  3 93  0  0  0 2026-09-21 17:26:55
 0  0      0 1254344 103840 2014728    0    0     0     0 7797 4643  6  5 90  0  0  0 2026-09-21 17:26:56
 0  0      0 1254140 103840 2015280    0    0     0     0 6576 4333  5  4 92  0  0  0 2026-09-21 17:26:57
 0  0      0 1252916 103840 2016124    0    0     0     0 8695 4937  7  4 89  0  0  0 2026-09-21 17:26:58
 0  0      0 1251316 103840 2017000    0    0     0     0 9596 5516  8  5 87  0  0  0 2026-09-21 17:26:59
 0  0      0 1251012 103840 2017812    0    0     0     0 9496 4965  8  6 86  0  0  0 2026-09-21 17:27:00
 1  0      0 1253292 103840 2019004    0    0     0     0 12402 7036  9  7 84  0  0  0 2026-09-21 17:27:01
 0  0      0 1250228 103840 2020452    0    0     0   196 13251 7671 14  8 78  0  0  0 2026-09-21 17:27:02
 0  0      0 1249724 103840 2021920    0    0     0   156 14037 8068 12  8 80  0  0  0 2026-09-21 17:27:03
 2  0      0 1248716 103840 2023628    0    0     0     0 16353 7985 16 10 73  0  0  0 2026-09-21 17:27:04
 0  0      0 1247708 103840 2025820    0    0     0     0 19153 9966 21 11 68  0  0  0 2026-09-21 17:27:05
 1  0      0 1246508 103840 2028136    0    0     0     0 21392 10177 21 13 66  0  0  0 2026-09-21 17:27:06
 1  0      0 1245448 103840 2030656    0    0     0     0 21973 10189 26 13 62  0  0  0 2026-09-21 17:27:07
 1  0      0 1242244 103840 2033168    0    0     0     0 22759 10335 26 16 58  0  0  0 2026-09-21 17:27:08
 1  0      0 1239936 103840 2036828    0    0     0     0 25806 9408 36 19 46  0  0  0 2026-09-21 17:27:09
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 1  0      0 1236776 103840 2040288    0    0     0     0 27842 11564 33 20 47  0  0  0 2026-09-21 17:27:10
 1  0      0 1229504 103840 2043864    0    0     0     0 27400 10531 37 21 42  0  0  0 2026-09-21 17:27:11
 1  0      0 1224448 103840 2048056    0    0     0     0 29223 11404 37 23 40  0  0  0 2026-09-21 17:27:12
 3  0      0 1218132 103840 2052296    0    0     0     0 29389 8999 44 24 32  0  0  0 2026-09-21 17:27:13
 3  0      0 1215056 103840 2057244    0    0     0     0 36578 10198 47 28 24  0  0  0 2026-09-21 17:27:14
 3  0      0 1210520 103840 2062164    0    0     0     0 33253 7500 49 30 21  0  0  0 2026-09-21 17:27:15
 4  0      0 1205260 103840 2067172    0    0     0 10716 33775 10504 45 31 24  0  0  0 2026-09-21 17:27:16
 2  0      0 1196104 103840 2072628    0    0     0     0 33936 6005 57 30 12  0  0  0 2026-09-21 17:27:17
 3  0      0 1191880 103840 2077572    0    0     0     0 33424 8964 49 30 20  0  0  0 2026-09-21 17:27:18
 4  1      0 1186092 103840 2083164    0    0     0 18456 34572 4750 61 31  7  0  0  0 2026-09-21 17:27:19
 2  0      0 1180752 103840 2089096    0    0     0 48400 34958 4985 56 36  8  0  0  0 2026-09-21 17:27:20
 2  0      0 1175744 103840 2094192    0    0     0     0 34644 8004 46 31 22  0  0  0 2026-09-21 17:27:21
 3  0      0 1170752 103840 2098660    0    0     0    16 31050 6484 56 28 16  0  0  0 2026-09-21 17:27:22
 3  0      0 1163644 103840 2104724    0    0     0     0 34937 1199 63 38  0  0  0  0 2026-09-21 17:27:23
 3  0      0 1152384 103840 2111252    0    0     0     0 34309 4412 58 34  8  0  0  0 2026-09-21 17:27:24
 3  0      0 1146336 103840 2116152    0    0     0     0 32133 9016 46 28 26  0  0  0 2026-09-21 17:27:25
 3  0      0 1142148 103840 2120900    0    0     0     0 34250 7548 54 29 18  0  0  0 2026-09-21 17:27:26
 3  0      0 1134820 103840 2127176    0    0     0     0 35513 1609 64 35  1  0  0  0 2026-09-21 17:27:27
 3  0      0 1128800 103840 2133108    0    0     0     0 35168 7947 52 33 15  0  0  0 2026-09-21 17:27:28
 3  0      0 1124348 103840 2137496    0    0     0     0 34608 11549 38 27 35  0  0  0 2026-09-21 17:27:29
 4  0      0 1119812 103840 2141888    0    0     0     0 32410 8492 49 26 24  0  0  0 2026-09-21 17:27:30
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 3  0      0 1115176 103840 2145976    0    0     0     0 32281 8962 48 25 26  0  0  0 2026-09-21 17:27:31
 5  0      0 1110604 103840 2150624    0    0     0   120 34143 6812 56 30 14  1  0  0 2026-09-21 17:27:32
 3  0      0 1103404 103840 2157336    0    0     0     0 35852 1452 62 37  1  0  0  0 2026-09-21 17:27:33
 3  0      0 1098560 103840 2162728    0    0     0     0 31562 10800 41 29 30  0  0  0 2026-09-21 17:27:34
 1  0      0 1094292 103840 2167004    0    0     0     0 33222 10975 40 28 33  0  0  0 2026-09-21 17:27:35
 3  0      0 1090252 103840 2171032    0    0     0     0 32545 8788 48 25 28  0  0  0 2026-09-21 17:27:36
 2  0      0 1084588 103840 2176468    0    0     0     0 33689 4032 58 34  8  0  0  0 2026-09-21 17:27:37
 1  0      0 1080008 103840 2181232    0    0     0     0 30564 4338 52 28 20  0  0  0 2026-09-21 17:27:38
 3  0      0 1075592 103840 2184940    0    0     0     0 31150 8369 43 28 28  0  0  0 2026-09-21 17:27:39
 2  0      0 1066308 103840 2191388    0    0     0     0 36140 1144 64 36  0  0  0  0 2026-09-21 17:27:40
 2  0      0 1057504 103840 2198424    0    0     0     0 35320 3563 59 37  4  0  0  0 2026-09-21 17:27:41
 1  0      0 1053420 103840 2202840    0    0     0     0 30988 12417 37 26 37  0  0  0 2026-09-21 17:27:42
 2  0      0 1049400 103840 2207044    0    0     0     0 33323 11792 37 25 38  0  0  0 2026-09-21 17:27:43
 2  0      0 1044528 103840 2211508    0    0     0     0 33386 10958 43 26 31  0  0  0 2026-09-21 17:27:44
 2  0      0 1039816 103840 2216064    0    0     0     0 31680 4997 58 29 13  0  0  0 2026-09-21 17:27:45
 2  0      0 1034084 103840 2221364    0    0     0     0 35286 4905 60 31 10  0  0  0 2026-09-21 17:27:46
 1  0      0 1030996 103840 2224736    0    0     0     0 32154 12503 36 24 40  0  0  0 2026-09-21 17:27:47
 2  0      0 1024988 103840 2229692    0    0     0     0 33349 3142 64 30  6  0  0  0 2026-09-21 17:27:48
 2  0      0 1019012 103840 2235560    0    0     0     0 35653 1436 62 38  0  0  0  0 2026-09-21 17:27:49
 2  0      0 1012496 103840 2242272    0    0     0 146948 38790 6812 51 38  8  3  0  0 2026-09-21 17:27:50
 2  0      0 1004648 103840 2247044    0    0     0     0 34943 10598 42 27 31  0  0  0 2026-09-21 17:27:51
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 2  0      0 998348 103840 2251652    0    0     0     0 33559 11684 41 28 31  0  0  0 2026-09-21 17:27:52
