procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 1  0      0 1149656 103840 2016492    0    0    78  1863 9850   33 20 10 69  0  0  0 2026-09-21 18:01:20
 0  0      0 1148688 103840 2016468    0    0     0     0 1042 1202  2  3 95  0  0  0 2026-09-21 18:01:21
 0  0      0 1148688 103840 2016468    0    0     0     0   45   50  0  0 100  0  0  0 2026-09-21 18:01:22
 0  0      0 1148688 103840 2016468    0    0     0     0  458  264  1  0 99  0  0  0 2026-09-21 18:01:23
 0  0      0 1150968 103840 2016620    0    0     0     0 3412 1523  5  2 94  0  0  0 2026-09-21 18:01:24
 0  0      0 1150668 103840 2016724    0    0     0     0 1352  823  1  1 98  0  0  0 2026-09-21 18:01:25
 0  0      0 1150164 103840 2016904    0    0     0     0 3665 2128  3  2 96  0  0  0 2026-09-21 18:01:26
 0  0      0 1149156 103840 2017260    0    0     0     0 4643 2552  4  2 94  0  0  0 2026-09-21 18:01:27
 0  0      0 1149156 103840 2017492    0    0     0     0 4573 2597  4  2 95  0  0  0 2026-09-21 18:01:28
 0  0      0 1148908 103840 2017992    0    0     0     0 6702 3474  7  3 90  0  0  0 2026-09-21 18:01:29
 1  0      0 1148908 103840 2018444    0    0     0     0 7286 3467  6  4 90  0  0  0 2026-09-21 18:01:30
 0  0      0 1148668 103840 2019000    0    0     0     0 7881 3881  9  5 86  0  0  0 2026-09-21 18:01:31
 0  0      0 1148416 103840 2019744    0    0     0     0 10837 4827  9  7 85  0  0  0 2026-09-21 18:01:32
 0  0      0 1149532 103840 2020704    0    0     0  6176 10724 4384 14  6 80  1  0  0 2026-09-21 18:01:33
 0  0      0 1149788 103840 2021680    0    0     0     0 13516 6065 14  8 78  0  0  0 2026-09-21 18:01:34
 0  0      0 1148876 103840 2023068    0    0     0     0 15955 6371 21  9 70  0  0  0 2026-09-21 18:01:35
 2  0      0 1146580 103840 2024588    0    0     0     0 19375 7701 22 11 66  0  0  0 2026-09-21 18:01:36
 0  0      0 1143664 103840 2026680    0    0     0     0 22787 7690 30 14 56  0  0  0 2026-09-21 18:01:37
 0  0      0 1141508 103840 2028936    0    0     0     0 21912 7078 39 16 45  0  0  0 2026-09-21 18:01:38
 2  0      0 1139756 103840 2031344    0    0     0     0 24995 8056 34 18 48  0  0  0 2026-09-21 18:01:39
 0  0      0 1138100 103840 2034080    0    0     0     0 26999 7195 48 21 31  0  0  0 2026-09-21 18:01:40
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 0  0      0 1136140 103840 2037488    0    0     0    16 28233 7212 50 24 26  0  0  0 2026-09-21 18:01:41
 1  0      0 1133512 103840 2040780    0    0     0     0 28871 5303 60 23 17  0  0  0 2026-09-21 18:01:42
 0  0      0 1130092 103840 2044564    0    0     0     0 31768 5384 59 27 14  0  0  0 2026-09-21 18:01:43
 0  0      0 1126032 103840 2048240    0    0     0     0 31202 2596 65 28  7  0  0  0 2026-09-21 18:01:44
 2  0      0 1122064 103840 2051692    0    0     0     0 32252 4205 57 28 16  0  0  0 2026-09-21 18:01:45
 3  0      0 1118404 103840 2055344    0    0     0   184 34317 2408 67 29  5  0  0  0 2026-09-21 18:01:46
 3  0      0 1112052 103840 2059288    0    0     0     0 31328 3323 64 29  8  0  0  0 2026-09-21 18:01:47
 3  0      0 1103248 103840 2063024    0    0     0  6076 35226 2318 68 29  3  0  0  0 2026-09-21 18:01:48
 2  0      0 1097960 103840 2066992    0    0     0     0 33650 3775 58 29 13  0  0  0 2026-09-21 18:01:49
 1  0      0 1095292 103840 2070092    0    0     0     0 28965 2283 66 25  9  0  0  0 2026-09-21 18:01:50
 3  0      0 1089136 103840 2073564    0    0     0 48552 27490 4011 61 26 12  1  0  0 2026-09-21 18:01:51
 2  0      0 1081416 103840 2077400    0    0     0    16 35504 1825 64 35  1  0  0  0 2026-09-21 18:01:52
 3  0      0 1075176 103840 2080580    0    0     0     0 29380 4185 58 24 19  0  0  0 2026-09-21 18:01:53
 2  0      0 1071908 103840 2083560    0    0     0     0 29652 4624 53 24 23  0  0  0 2026-09-21 18:01:54
 3  0      0 1068704 103840 2086636    0    0     0     0 29386 2661 65 26  9  0  0  0 2026-09-21 18:01:55
 3  0      0 1064540 103840 2090832    0    0     0 15044 34912 1762 66 32  3  1  0  0 2026-09-21 18:01:56
 3  0      0 1060188 103840 2093956    0    0     0     0 31844 3522 69 23  8  0  0  0 2026-09-21 18:01:57
 3  0      0 1055792 103840 2098028    0    0     0     0 35617 2491 61 33  6  0  0  0 2026-09-21 18:01:58
 1  0      0 1052800 103840 2100780    0    0     0     0 25979 4478 53 18 29  0  0  0 2026-09-21 18:01:59
 3  0      0 1048788 103840 2104228    0    0     0     0 34781 1422 67 32  1  0  0  0 2026-09-21 18:02:00
 3  0      0 1044432 103840 2108072    0    0     0 16256 34076 3335 60 29 10  0  0  0 2026-09-21 18:02:01
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 3  0      0 1037556 103840 2111280    0    0     0     0 33052 2887 67 27  5  0  0  0 2026-09-21 18:02:02
 3  0      0 1034444 103840 2113352    0    0     0     0 23694 5787 34 21 45  0  0  0 2026-09-21 18:02:03
 3  0      0 1031172 103840 2116296    0    0     0     0 33409 2838 66 27  7  0  0  0 2026-09-21 18:02:04
 3  0      0 1028136 103840 2119780    0    0     0     0 31892 3027 63 28  9  0  0  0 2026-09-21 18:02:05
 3  0      0 1024972 103840 2122500    0    0     0     0 30949 6403 54 22 24  0  0  0 2026-09-21 18:02:06
 2  0      0 1022004 103840 2124916    0    0     0     0 31647 3447 58 26 15  0  0  0 2026-09-21 18:02:07
 1  0      0 1018924 103840 2128104    0    0     0     0 29179 3283 62 26 13  0  0  0 2026-09-21 18:02:08
 3  0      0 1011856 103840 2131844    0    0     0     0 35123 4205 54 32 14  0  0  0 2026-09-21 18:02:09
 2  0      0 1006080 103840 2135224    0    0     0     0 33035 1878 74 25  2  0  0  0 2026-09-21 18:02:10
 2  0      0 1002260 103840 2137916    0    0     0     0 32320 6644 50 24 27  0  0  0 2026-09-21 18:02:11
 2  0      0 999428 103840 2141028    0    0     0     0 36717 3136 58 31 11  0  0  0 2026-09-21 18:02:12
 2  0      0 996864 103840 2144164    0    0     0     0 31369 1664 70 25  5  0  0  0 2026-09-21 18:02:13
 2  0      0 993312 103840 2146596    0    0     0     0 28566 6041 40 22 38  0  0  0 2026-09-21 18:02:14
 0  0      0 990708 103840 2148788    0    0     0     0 26394 4512 56 18 26  0  0  0 2026-09-21 18:02:15
 1  0      0 987028 103840 2151608    0    0     0   280 31943 4768 54 26 20  0  0  0 2026-09-21 18:02:16
 3  0      0 982540 103840 2154384    0    0     0     0 30070 1862 73 24  4  0  0  0 2026-09-21 18:02:17
