+--------+--------+--------------------------------------+-------+--------+--------+------------+--------+--------+-----+-----+-----+
| COUNT  | METHOD |                 URI                  |  MIN  |  AVG   |  MAX   |    SUM     |  P99   |  2XX   | 3XX | 4XX | 5XX |
+--------+--------+--------------------------------------+-------+--------+--------+------------+--------+--------+-----+-----+-----+
| 18377  | GET    | /api/app/notification                | 0.389 | 7.908  | 43.198 | 145323.007 | 17.108 | 18377  | 0   | 0   | 0   |
| 1470   | GET    | /api/chair/notification              | 2.059 | 32.297 | 60.349 | 47477.145  | 60.014 | 1470   | 0   | 0   | 0   |
| 298456 | POST   | /api/chair/coordinate                | 0.001 | 0.028  | 0.318  | 8291.065   | 0.163  | 298456 | 0   | 0   | 0   |
| 14973  | POST   | ^/api/app/rides/[0-9A-Z]+/evaluation | 0.032 | 0.428  | 2.150  | 6406.347   | 1.327  | 14973  | 0   | 0   | 0   |
| 18404  | POST   | /api/app/rides                       | 0.001 | 0.076  | 0.639  | 1391.988   | 0.357  | 18404  | 0   | 0   | 0   |
| 18408  | POST   | /api/app/rides/estimated-fare        | 0.001 | 0.067  | 0.631  | 1225.705   | 0.355  | 18408  | 0   | 0   | 0   |
| 30873  | POST   | ^/api/chair/rides/[0-9A-Z]+/status   | 0.005 | 0.031  | 0.289  | 961.050    | 0.169  | 30873  | 0   | 0   | 0   |
| 22475  | GET    | /api/app/nearby-chairs               | 0.001 | 0.029  | 0.289  | 651.399    | 0.185  | 22474  | 0   | 1   | 0   |
| 22477  | GET    | /api/app/rides                       | 0.001 | 0.024  | 0.231  | 541.785    | 0.153  | 22477  | 0   | 0   | 0   |
| 4170   | POST   | /api/app/users                       | 0.001 | 0.067  | 0.574  | 279.807    | 0.367  | 4170   | 0   | 0   | 0   |
| 4113   | POST   | /api/app/payment-methods             | 0.001 | 0.033  | 0.544  | 135.918    | 0.227  | 4113   | 0   | 0   | 0   |
| 1626   | POST   | /api/chair/chairs                    | 0.001 | 0.040  | 0.493  | 64.978     | 0.312  | 1626   | 0   | 0   | 0   |
| 1445   | POST   | /api/chair/activity                  | 0.001 | 0.043  | 0.644  | 62.168     | 0.287  | 1445   | 0   | 0   | 0   |
| 91     | GET    | /api/owner/sales                     | 0.003 | 0.257  | 1.159  | 23.364     | 1.159  | 91     | 0   | 0   | 0   |
| 1      | POST   | /api/initialize                      | 1.903 | 1.903  | 1.903  | 1.903      | 1.903  | 1      | 0   | 0   | 0   |
| 62     | GET    | /api/owner/chairs                    | 0.001 | 0.006  | 0.103  | 0.352      | 0.103  | 62     | 0   | 0   | 0   |
| 1      | GET    | /api/owner/sales?                    | 0.039 | 0.039  | 0.039  | 0.039      | 0.039  | 1      | 0   | 0   | 0   |
| 5      | POST   | /api/owner/owners                    | 0.001 | 0.001  | 0.001  | 0.003      | 0.001  | 5      | 0   | 0   | 0   |
| 37541  | GET    | ^/images/.+                          | 0.000 | 0.000  | 0.001  | 0.001      | 0.000  | 37541  | 0   | 0   | 0   |
| 4176   | GET    | /favicon-32x32.png                   | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 4176   | 0   | 0   | 0   |
| 1      | GET    | /favicon-128x128.png                 | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 1      | 0   | 0   | 0   |
| 1      | GET    | /index.html                          | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 1      | 0   | 0   | 0   |
| 4176   | GET    | /favicon.ico                         | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 4176   | 0   | 0   | 0   |
| 1      | GET    | /apple-touch-icon-180x180.png        | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 1      | 0   | 0   | 0   |
| 6      | GET    | ^/owner.*                            | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 6      | 0   | 0   | 0   |
| 95988  | GET    | ^/assets/.+                          | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 95988  | 0   | 0   | 0   |
| 4171   | GET    | ^/client.*                           | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 4171   | 0   | 0   | 0   |
+--------+--------+--------------------------------------+-------+--------+--------+------------+--------+--------+-----+-----+-----+
