procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 1  0      0 1492712 103840 2018756    0    0    66  1787 10247   29 21 10 68  0  0  0 2026-09-21 18:27:21
 0  0      0 1493504 103840 2018700    0    0     0     0 1209 1253  3  3 95  0  0  0 2026-09-21 18:27:22
 0  0      0 1493504 103840 2018700    0    0     0     0   66   68  0  1 100  0  0  0 2026-09-21 18:27:23
 0  0      0 1493028 103840 2018848    0    0     0     0 4180 2689  3  2 95  0  0  0 2026-09-21 18:27:24
 0  0      0 1493028 103840 2018952    0    0     0     0 2432  982  1  1 98  0  0  0 2026-09-21 18:27:25
 0  0      0 1492348 103840 2019164    0    0     0     0 4714 2445  3  3 95  0  0  0 2026-09-21 18:27:26
 0  0      0 1491516 103840 2019480    0    0     0     0 5704 2943  3  2 96  0  0  0 2026-09-21 18:27:27
 0  0      0 1490576 103840 2019916    0    0     0     0 8997 4527  6  5 90  0  0  0 2026-09-21 18:27:28
 0  0      0 1489324 103840 2020320    0    0     0     0 9043 4882  4  4 92  0  0  0 2026-09-21 18:27:29
 0  0      0 1486804 103840 2020972    0    0     0     0 9358 4957  7  5 88  0  0  0 2026-09-21 18:27:30
 0  0      0 1483004 103840 2021772    0    0     0     4 14984 7905  7  7 86  0  0  0 2026-09-21 18:27:31
 0  0      0 1495248 103840 2022716    0    0     0     0 15322 7541 12  8 80  0  0  0 2026-09-21 18:27:32
 3  0      0 1491132 103840 2024092    0    0     0     0 18271 9436 14 12 74  0  0  0 2026-09-21 18:27:33
 1  0      0 1485912 103840 2025484    0    0     0     0 21798 10438 15 13 72  0  0  0 2026-09-21 18:27:34
 1  0      0 1476756 103840 2027552    0    0     0     0 26749 12581 22 16 62  0  0  0 2026-09-21 18:27:35
 1  0      0 1466372 103840 2030148    0    0     0     0 27904 12499 27 23 50  0  0  0 2026-09-21 18:27:36
 3  0      0 1452108 103840 2032872    0    0     0     0 29353 11787 34 22 44  0  0  0 2026-09-21 18:27:37
 3  0      0 1438948 103840 2036436    0    0     0   180 33420 12074 39 28 33  1  0  0 2026-09-21 18:27:38
 2  0      0 1420672 103840 2040360    0    0     0  6016 38775 8651 50 33 17  0  0  0 2026-09-21 18:27:39
 4  0      0 1404880 103840 2044576    0    0     0     0 36595 6144 51 37 12  0  0  0 2026-09-21 18:27:40
 3  0      0 1386408 103840 2049024    0    0     0     8 38483 5179 56 34 10  0  0  0 2026-09-21 18:27:41
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 3  0      0 1371668 103840 2053340    0    0     0     0 38273 3698 58 36  6  0  0  0 2026-09-21 18:27:42
 3  0      0 1350200 103840 2057964    0    0     0     0 38335 2616 56 39  5  0  0  0 2026-09-21 18:27:43
 3  0      0 1334736 103840 2062424    0    0     0     0 41562 4155 55 38  7  0  0  0 2026-09-21 18:27:44
 2  0      0 1317072 103840 2066472    0    0     0  8192 40411 5463 54 36 10  0  0  0 2026-09-21 18:27:45
 2  0      0 1302060 103840 2070868    0    0     0     0 40544 6148 51 37 13  0  0  0 2026-09-21 18:27:46
 2  0      0 1286380 103840 2075080    0    0     0     0 39330 5065 51 37 12  0  0  0 2026-09-21 18:27:47
 2  0      0 1271960 103840 2079404    0    0     0     0 36881 5461 50 37 13  0  0  0 2026-09-21 18:27:48
 2  0      0 1251352 103840 2083560    0    0     0  6792 39062 6701 48 37 15  0  0  0 2026-09-21 18:27:49
 0  0      0 1232032 103840 2088288    0    0     0     0 37891 3131 56 38  7  0  0  0 2026-09-21 18:27:50
 2  0      0 1218996 103840 2092524    0    0     0 53248 38854 4940 52 38  9  2  0  0 2026-09-21 18:27:51
 2  0      0 1201724 103840 2096788    0    0     0     0 37372 5901 50 36 14  0  0  0 2026-09-21 18:27:52
 2  0      0 1189964 103840 2100488    0    0     0     0 38180 7467 47 36 18  0  0  0 2026-09-21 18:27:53
 2  0      0 1169936 103840 2105484    0    0     0     0 40467 1712 58 41  0  0  0  0 2026-09-21 18:27:54
 2  0      0 1158960 103840 2109016    0    0     0     0 37856 8596 44 36 20  0  0  0 2026-09-21 18:27:55
 2  0      0 1148644 103840 2112944    0    0     0 22084 40445 8941 42 35 22  0  0  0 2026-09-21 18:27:56
 2  0      0 1133784 103840 2117588    0    0     0     0 39724 2480 54 42  4  0  0  0 2026-09-21 18:27:57
 2  0      0 1122208 103840 2120880    0    0     0     0 37164 10945 36 33 31  0  0  0 2026-09-21 18:27:58
 0  0      0 1114948 103840 2124828    0    0     0     0 37835 5399 52 36 12  0  0  0 2026-09-21 18:27:59
 2  0      0 1097872 103840 2129232    0    0     0     0 39100 4931 47 39 14  0  0  0 2026-09-21 18:28:00
