+--------+--------+--------------------------------------+-------+--------+--------+------------+--------+--------+-----+-----+-----+
| COUNT  | METHOD |                 URI                  |  MIN  |  AVG   |  MAX   |    SUM     |  P99   |  2XX   | 3XX | 4XX | 5XX |
+--------+--------+--------------------------------------+-------+--------+--------+------------+--------+--------+-----+-----+-----+
| 20697  | GET    | /api/app/notification                | 0.359 | 8.392  | 35.976 | 173696.175 | 17.582 | 20697  | 0   | 0   | 0   |
| 1790   | GET    | /api/chair/notification              | 2.378 | 31.700 | 60.615 | 56743.145  | 60.010 | 1790   | 0   | 0   | 0   |
| 307416 | POST   | /api/chair/coordinate                | 0.002 | 0.026  | 0.419  | 8053.899   | 0.133  | 307416 | 0   | 0   | 0   |
| 16128  | POST   | ^/api/app/rides/[0-9A-Z]+/evaluation | 0.030 | 0.226  | 1.279  | 3648.724   | 0.816  | 16128  | 0   | 0   | 0   |
| 20851  | POST   | /api/app/rides                       | 0.001 | 0.093  | 1.411  | 1930.004   | 0.573  | 20851  | 0   | 0   | 0   |
| 20855  | POST   | /api/app/rides/estimated-fare        | 0.001 | 0.077  | 1.103  | 1611.229   | 0.565  | 20855  | 0   | 0   | 0   |
| 33424  | POST   | ^/api/chair/rides/[0-9A-Z]+/status   | 0.001 | 0.029  | 0.366  | 976.904    | 0.144  | 33424  | 0   | 0   | 0   |
| 5082   | POST   | /api/app/users                       | 0.001 | 0.090  | 0.976  | 459.335    | 0.546  | 5082   | 0   | 0   | 0   |
| 22323  | GET    | /api/app/nearby-chairs               | 0.001 | 0.019  | 0.324  | 421.424    | 0.114  | 22322  | 0   | 1   | 0   |
| 22325  | GET    | /api/app/rides                       | 0.002 | 0.018  | 0.316  | 403.518    | 0.119  | 22325  | 0   | 0   | 0   |
| 4981   | POST   | /api/app/payment-methods             | 0.001 | 0.065  | 1.304  | 323.946    | 0.841  | 4981   | 0   | 0   | 0   |
| 2066   | POST   | /api/chair/chairs                    | 0.001 | 0.044  | 1.120  | 90.714     | 0.371  | 2066   | 0   | 0   | 0   |
| 1764   | POST   | /api/chair/activity                  | 0.001 | 0.051  | 1.243  | 90.046     | 0.398  | 1764   | 0   | 0   | 0   |
| 1      | POST   | /api/initialize                      | 2.004 | 2.004  | 2.004  | 2.004      | 2.004  | 1      | 0   | 0   | 0   |
| 95     | GET    | /api/owner/sales                     | 0.007 | 0.010  | 0.057  | 0.969      | 0.057  | 95     | 0   | 0   | 0   |
| 71     | GET    | /api/owner/chairs                    | 0.001 | 0.007  | 0.077  | 0.500      | 0.077  | 71     | 0   | 0   | 0   |
| 5      | POST   | /api/owner/owners                    | 0.001 | 0.001  | 0.001  | 0.003      | 0.001  | 5      | 0   | 0   | 0   |
| 1      | GET    | /api/owner/sales?                    | 0.001 | 0.001  | 0.001  | 0.001      | 0.001  | 1      | 0   | 0   | 0   |
| 5088   | GET    | /favicon-32x32.png                   | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 5088   | 0   | 0   | 0   |
| 6      | GET    | ^/owner.*                            | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 6      | 0   | 0   | 0   |
| 1      | GET    | /index.html                          | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 1      | 0   | 0   | 0   |
| 1      | GET    | /apple-touch-icon-180x180.png        | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 1      | 0   | 0   | 0   |
| 1      | GET    | /favicon-128x128.png                 | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 1      | 0   | 0   | 0   |
| 5088   | GET    | /favicon.ico                         | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 5088   | 0   | 0   | 0   |
| 116920 | GET    | ^/assets/.+                          | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 116920 | 0   | 0   | 0   |
| 45749  | GET    | ^/images/.+                          | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 45749  | 0   | 0   | 0   |
| 5083   | GET    | ^/client.*                           | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 5083   | 0   | 0   | 0   |
+--------+--------+--------------------------------------+-------+--------+--------+------------+--------+--------+-----+-----+-----+
