procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 0  0      0 14970096  32888 559216    0    0    21    74 13173    5 10  2 88  0  0  0 2026-09-21 22:58:09
 0  0      0 14940584  32888 559344    0    0     0     0 2582 2107  1  1 98  0  0  0 2026-09-21 22:58:10
 0  0      0 14940740  32888 559344    0    0     0     0   87   77  0  0 100  0  0  0 2026-09-21 22:58:11
 0  0      0 14925664  32888 559344    0    0     0     0 10652 12117  2  1 97  0  0  0 2026-09-21 22:58:12
 0  0      0 14925528  32888 559344    0    0     0     0 4880 5561  1  0 99  0  0  0 2026-09-21 22:58:13
 0  0      0 14912500  32888 559344    0    0     0     0 13044 14569  3  1 96  0  0  0 2026-09-21 22:58:14
 0  0      0 14883232  32888 559344    0    0     0     0 13213 12811  6  1 93  0  0  0 2026-09-21 22:58:15
 9  0      0 14835628  32888 559344    0    0     0     0 20860 17033 15  2 83  0  0  0 2026-09-21 22:58:16
 0  0      0 14783212  32888 559344    0    0     0     0 22252 15705 25  3 72  0  0  0 2026-09-21 22:58:17
 0  0      0 14789188  32888 559344    0    0     0     0 20312 15023 18  2 80  0  0  0 2026-09-21 22:58:18
 5  0      0 14713216  32888 559344    0    0     0    28 32145 23548 27  3 70  0  0  0 2026-09-21 22:58:19
 1  0      0 14676544  32888 559344    0    0     0     0 33043 23588 23  3 75  0  0  0 2026-09-21 22:58:20
 0  0      0 14643136  32888 559344    0    0     0     4 38769 26494 29  4 67  0  0  0 2026-09-21 22:58:21
 0  0      0 14528052  32888 559344    0    0     0     0 48951 35255 29  5 65  0  0  0 2026-09-21 22:58:22
 8  0      0 14436828  32888 559344    0    0     0     0 54972 36885 34  6 60  0  0  0 2026-09-21 22:58:23
 5  0      0 14166944  32888 559344    0    0     0     0 71406 34563 50  9 41  0  0  0 2026-09-21 22:58:24
 8  0      0 13977868  32888 559344    0    0     0     0 74038 40869 47  8 45  0  0  0 2026-09-21 22:58:25
 2  0      0 13663340  32888 559344    0    0     0     0 91808 35125 63 11 26  0  0  0 2026-09-21 22:58:26
 8  0      0 13465276  32888 559444    0    0     0     0 90319 35975 61 10 29  0  0  0 2026-09-21 22:58:27
 9  0      0 13147796  32888 559656    0    0     0     0 99699 33731 67 14 19  0  0  0 2026-09-21 22:58:28
 3  0      0 12753496  32888 559860    0    0     0     0 100604 31946 68 13 18  0  0  0 2026-09-21 22:58:29
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 8  0      0 12463724  32888 560084    0    0     0     0 99241 27811 73 13 14  0  0  0 2026-09-21 22:58:30
 8  0      0 12289136  32888 560356    0    0     0     0 100502 34192 67 13 21  0  0  0 2026-09-21 22:58:31
 1  0      0 11804428  32888 560524    0    0     0  7124 105162 20588 73 15 12  0  0  0 2026-09-21 22:58:32
 8  0      0 11553996  32888 560752    0    0     0     0 103908 31848 69 13 18  0  0  0 2026-09-21 22:58:33
 9  0      0 11326276  32888 560916    0    0     0     0 105386 28245 71 13 16  0  0  0 2026-09-21 22:58:34
 2  0      0 11212908  32888 561104    0    0     0     0 96455 36031 68 12 19  0  0  0 2026-09-21 22:58:35
 8  0      0 10900592  32888 561232    0    0     0     0 105277 26365 72 13 15  0  0  0 2026-09-21 22:58:36
 8  0      0 10705320  32896 561432    0    0     0    44 91726 15911 79 12  9  0  0  0 2026-09-21 22:58:37
 8  0      0 10544040  32896 561624    0    0     0     0 102573 29944 71 13 16  0  0  0 2026-09-21 22:58:38
 8  0      0 10335140  32896 561708    0    0     0     0 94551 18871 79 11 10  0  0  0 2026-09-21 22:58:39
 6  0      0 10064900  32896 561908    0    0     0     0 104855 38506 64 13 23  0  0  0 2026-09-21 22:58:40
 9  0      0 9955992  32896 562028    0    0     0     0 98099 19545 76 13 11  0  0  0 2026-09-21 22:58:41
 8  0      0 9955740  32896 562180    0    0     0     0 74344 24886 64  9 27  0  0  0 2026-09-21 22:58:42
 8  0      0 9836576  32896 562220    0    0     0     0 87056 21655 74 10 15  0  0  0 2026-09-21 22:58:43
 8  0      0 9810368  32896 562408    0    0     0     0 86498 17942 79 11 10  0  0  0 2026-09-21 22:58:44
 8  0      0 9710624  32896 562416    0    0     0     0 86013 16420 79 10 10  0  0  0 2026-09-21 22:58:45
 9  0      0 9665892  32896 562532    0    0     0     0 97005 30075 70 13 16  0  0  0 2026-09-21 22:58:46
 8  0      0 9534128  32896 562588    0    0     0     0 90681 13792 82 11  7  0  0  0 2026-09-21 22:58:47
 8  0      0 9533636  32896 562620    0    0     0     0 79118 3796 87 11  1  0  0  0 2026-09-21 22:58:48
 8  0      0 9345400  32896 562656    0    0     0     0 83712 11709 81 12  8  0  0  0 2026-09-21 22:58:49
 8  0      0 9285880  32896 562736    0    0     0     0 81617 16019 81 11  8  0  0  0 2026-09-21 22:58:50
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 9  0      0 9262304  32896 562880    0    0     0     0 97222 21299 74 13 13  0  0  0 2026-09-21 22:58:51
 5  0      0 9240884  32896 562892    0    0     0     8 83794 3659 88 11  1  0  0  0 2026-09-21 22:58:52
 8  0      0 9240660  32896 562976    0    0     0     0 78805 9847 84 11  5  0  0  0 2026-09-21 22:58:53
 8  0      0 9219744  32896 563056    0    0     0     0 78050 19555 80 11 10  0  0  0 2026-09-21 22:58:54
 8  0      0 9054992  32896 563240    0    0     0     0 81819 7993 84 12  4  0  0  0 2026-09-21 22:58:55
 8  0      0 8959764  32896 563288    0    0     0     0 92306 11474 82 13  5  0  0  0 2026-09-21 22:58:56
 8  0      0 8846112  32896 563332    0    0     0     0 81566 11248 83 12  5  0  0  0 2026-09-21 22:58:57
 8  0      0 8647072  32896 563368    0    0     0     0 79821 5380 88 11  2  0  0  0 2026-09-21 22:58:58
 8  0      0 8567148  32896 563368    0    0     0     0 83140 5758 87 10  3  0  0  0 2026-09-21 22:58:59
 8  0      0 8544252  32896 563376    0    0     0     0 92263 13882 79 12  9  0  0  0 2026-09-21 22:59:00
 8  0      0 8543732  32896 563516    0    0     0     0 73909 4551 88 10  2  0  0  0 2026-09-21 22:59:01
 8  0      0 8542764  32896 563564    0    0     0     0 74201 13405 82  9  8  0  0  0 2026-09-21 22:59:02
 8  0      0 8538672  32896 563604    0    0     0     0 79395 12041 84 10  6  0  0  0 2026-09-21 22:59:03
 8  0      0 8462936  32896 563684    0    0     0     0 88427 8260 85 12  3  0  0  0 2026-09-21 22:59:04
 8  0      0 8305456  32896 563696    0    0     0     0 86344 12989 81 10  9  0  0  0 2026-09-21 22:59:05
 8  0      0 8304992  32896 563732    0    0     0     0 81462 10541 85 10  5  0  0  0 2026-09-21 22:59:06
 8  0      0 8304768  32896 563772    0    0     0    20 90647 5666 85 12  3  0  0  0 2026-09-21 22:59:07
 8  0      0 8296200  32904 563804    0    0     0    36 76845 3437 90  9  0  0  0  0 2026-09-21 22:59:08
 8  0      0 8187112  32904 563872    0    0     0     0 84042 3441 90 10  0  0  0  0 2026-09-21 22:59:09
 9  0      0 8186620  32904 563948    0    0     0     0 77641 9760 86  9  5  0  0  0 2026-09-21 22:59:10
 8  0      0 8184588  32904 564028    0    0     0     0 86522 10637 84 10  5  0  0  0 2026-09-21 22:59:11
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 8  0      0 8109744  32904 564028    0    0     0     0 75063 2741 91  9  1  0  0  0 2026-09-21 22:59:12
 0  0      0 8109744  32904 564156    0    0     0     0 17912 14590  8  1 91  0  0  0 2026-09-21 22:59:13
 0  0      0 8109744  32904 564156    0    0     0     0  499  595  0  0 100  0  0  0 2026-09-21 22:59:14
 0  0      0 8109744  32904 564156    0    0     0     0  808 1051  0  0 100  0  0  0 2026-09-21 22:59:15
 0  0      0 8109744  32904 564156    0    0     0     0  461  409  0  0 100  0  0  0 2026-09-21 22:59:16
 1  0      0 10077276  32904 564156    0    0     0     0 1279  411  0  1 99  0  0  0 2026-09-21 22:59:17
