procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 1  0      0 2780092  25492 443344    0    0   133    93 4729    5  5  4 90  0  0  0 2026-09-21 22:58:09
 0  0      0 2779028  25492 443304    0    0     0     0 1265 1252  3  2 95  0  0  0 2026-09-21 22:58:10
 0  0      0 2779028  25492 443304    0    0     0     0   38   52  0  0 100  0  0  0 2026-09-21 22:58:11
 0  0      0 2779028  25500 443316    0    0     0   112 4452 2784  3  2 96  0  0  0 2026-09-21 22:58:12
 0  0      0 2779028  25500 443296    0    0     0     0 1896  823  1  0 99  0  0  0 2026-09-21 22:58:13
 0  0      0 2779028  25500 443292    0    0     0     0 5374 3077  3  3 95  0  0  0 2026-09-21 22:58:14
 0  0      0 2779028  25500 443256    0    0     0     0 5464 3063  3  2 95  0  0  0 2026-09-21 22:58:15
 0  0      0 2780892  25500 443220    0    0     0     0 9409 5733  6  4 91  0  0  0 2026-09-21 22:58:16
 0  0      0 2779688  25500 443128    0    0     0     0 12726 7923  6  5 89  0  0  0 2026-09-21 22:58:17
 0  0      0 2778512  25500 443032    0    0     0     0 9273 5174  7  4 89  0  0  0 2026-09-21 22:58:18
 0  0      0 2781248  25500 442816    0    0     0     0 15624 10016  9  7 85  0  0  0 2026-09-21 22:58:19
 1  0      0 2806840  25500 441128    0    0     0     0 16306 8123 12  8 80  0  0  0 2026-09-21 22:58:20
 3  0      0 2807012  25500 440704    0    0     0     8 20742 11274 16 11 73  0  0  0 2026-09-21 22:58:21
 0  0      0 2807172  25500 440156    0    0     0     0 22523 11946 15 12 73  0  0  0 2026-09-21 22:58:22
 0  0      0 2806740  25500 439924    0    0     0     0 28115 13286 22 17 61  0  0  0 2026-09-21 22:58:23
 2  0      0 2807688  25500 439868    0    0     0     0 32681 14109 32 21 46  0  0  0 2026-09-21 22:58:24
 2  0      0 2806408  25500 439880    0    0     0     0 32650 13339 34 23 43  0  0  0 2026-09-21 22:58:25
 2  0      0 2806936  25500 440104    0    0     0     0 36666 12013 42 28 30  0  0  0 2026-09-21 22:58:26
 3  0      0 2806164  25500 440452    0    0     0     0 37885 10358 47 28 24  0  0  0 2026-09-21 22:58:27
 2  0      0 2803760  25500 440856    0    0     0     8 36963 6902 52 33 15  0  0  0 2026-09-21 22:58:28
 4  0      0 2801476  25500 441372    0    0     0     0 37389 6033 52 32 16  0  0  0 2026-09-21 22:58:29
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 3  0      0 2800908  25500 441784    0    0     0     0 40221 6855 53 30 17  0  0  0 2026-09-21 22:58:30
 2  0      0 2798716  25500 442276    0    0     0     0 39775 4739 56 35 10  0  0  0 2026-09-21 22:58:31
 4  0      0 2796164  25500 442700    0    0     0  3884 38571 7175 48 33 19  0  0  0 2026-09-21 22:58:32
 3  0      0 2797140  25500 443256    0    0     0     4 39190 5639 52 36 13  0  0  0 2026-09-21 22:58:33
 3  0      0 2792948  25500 443568    0    0     0     0 38256 5541 53 35 12  0  0  0 2026-09-21 22:58:34
 4  0      0 2792992  25500 444148    0    0     0     0 39632 5546 51 37 13  0  0  0 2026-09-21 22:58:35
 2  0      0 2792424  25500 444352    0    0     0     0 36141 5847 50 36 14  0  0  0 2026-09-21 22:58:36
 3  0      0 2793412  25500 444908    0    0     0  3400 40563 8684 46 34 20  0  0  0 2026-09-21 22:58:37
 3  0      0 2790536  25500 445024    0    0     0     0 39557 5414 54 36 10  0  0  0 2026-09-21 22:58:38
 2  0      0 2790048  25500 445564    0    0     0     0 36341 8539 42 32 26  0  0  0 2026-09-21 22:58:39
 2  0      0 2789280  25500 445996    0    0     0   376 40728 5407 53 34 13  0  0  0 2026-09-21 22:58:40
