procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 1  0      0 1241028 103104 1286084    0    0    89  3041 6068   31 25  5 68  2  0  0 2026-09-21 17:44:50
 0  0      0 1241028 103104 1286112    0    0     0     0  371  570  0  0 100  0  0  0 2026-09-21 17:44:51
 1  0      0 1318212 103104 1203764    0    0     0 27284 5634 10972 10  2 44 44  0  0 2026-09-21 17:44:52
 0  0      0 1309516 103104 1221132    0    0     0 27184 4254 7412 24  3 51 23  0  0 2026-09-21 17:44:53
 0  0      0 1309484 103104 1221312    0    0     0  2152 2444 3470  4  1 91  4  0  0 2026-09-21 17:44:54
 0  0      0 1309484 103104 1221312    0    0     0  1728 1799 3076  1  1 95  4  0  0 2026-09-21 17:44:55
 0  0      0 1309484 103104 1221556    0    0     0  1656 3126 4734  3  2 92  3  0  0 2026-09-21 17:44:56
 0  0      0 1309484 103104 1221760    0    0     0  1720 3557 5196  5  2 91  3  0  0 2026-09-21 17:44:57
 0  0      0 1309484 103104 1221980    0    0     0  1580 2966 4581  3  1 94  3  0  0 2026-09-21 17:44:58
 0  0      0 1309484 103104 1222180    0    0     0  1720 4020 5622  6  1 90  3  0  0 2026-09-21 17:44:59
 0  0      0 1308460 103104 1223504    0    0     0  2792 3028 4770  3  1 92  4  0  0 2026-09-21 17:45:00
 0  0      0 1308132 103104 1223704    0    0     0  1560 4432 5944  7  2 89  2  0  0 2026-09-21 17:45:01
 0  0      0 1306976 103104 1224144    0    0     0  1748 4067 5542  4  2 91  3  0  0 2026-09-21 17:45:02
 1  0      0 1306392 103104 1224560    0    0     0  1816 5915 7303 10  4 84  3  0  0 2026-09-21 17:45:03
 0  0      0 1306024 103104 1224988    0    0     0  1736 4311 6238  5  2 91  3  0  0 2026-09-21 17:45:04
 0  0      0 1304940 103104 1225796    0    0     0  2116 8011 9741 15  5 77  3  0  0 2026-09-21 17:45:05
 1  0      0 1304820 103104 1226404    0    0     0  1912 6597 8174 10  3 85  3  0  0 2026-09-21 17:45:06
 0  0      0 1304064 103104 1227548    0    0     0  2828 9944 12715 19  6 71  4  0  0 2026-09-21 17:45:07
46  0      0 1303612 103104 1228512    0    0     0  2632 10164 11923 17  5 74  4  0  0 2026-09-21 17:45:08
 0  0      0 1299920 103104 1229908    0    0     0  2500 11260 13268 25  7 65  4  0  0 2026-09-21 17:45:09
62  0      0 1298920 103104 1231480    0    0     0  2536 13913 14882 29  9 60  2  0  0 2026-09-21 17:45:10
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 1  0      0 1298408 103104 1233044    0    0     0  6828 13326 16285 25  8 59  8  0  0 2026-09-21 17:45:11
 6  0      0 1297408 103104 1235028    0    0     0  5952 15986 18245 38 10 46  7  0  0 2026-09-21 17:45:12
 2  0      0 1296896 103104 1236212    0    0     0  7072 11578 14879 19  7 66  9  0  0 2026-09-21 17:45:13
 1  0      0 1286292 103104 1247780    0    0     0 16296 18750 19717 49 14 33  5  0  0 2026-09-21 17:45:14
 2  1      0 1281344 103104 1253192    0    0     0 22104 13800 17730 43  8 43  7  0  0 2026-09-21 17:45:15
 2  0      0 1275272 103104 1260384    0    0     0 11784 20575 21256 69 14 16  2  0  0 2026-09-21 17:45:16
 1  0      0 1274712 103104 1261524    0    0     0  6060 11553 14187 29  7 57  7  0  0 2026-09-21 17:45:17
 3  0      0 1271656 103104 1265592    0    0     0  8836 17842 21397 38 12 46  4  0  0 2026-09-21 17:45:18
 2  0      0 1270956 103104 1266820    0    0     0 29552 13095 16272 28  8 56  7  0  0 2026-09-21 17:45:19
 4  0      0 1269892 103104 1269332    0    0     0  6900 20087 23018 50 15 32  3  0  0 2026-09-21 17:45:20
 7  0      0 1269392 103104 1270460    0    0     0  4880 11582 13411 32  7 59  2  0  0 2026-09-21 17:45:21
 6  0      0 1266332 103104 1274668    0    0     0  8552 21714 23794 78 13  8  1  0  0 2026-09-21 17:45:22
14  0      0 1265632 103104 1276228    0    0     0  6448 14665 17029 38 11 44  7  0  0 2026-09-21 17:45:23
 0  0      0 1263308 103104 1278700    0    0     0  7408 22890 22259 81 17  3  0  0  0 2026-09-21 17:45:24
 9  0      0 1254184 103104 1287584    0    0     0 14348 18780 22646 60 12 23  6  0  0 2026-09-21 17:45:25
25  0      0 1252412 103104 1289504    0    0     0  7408 21533 25880 68 14 15  5  0  0 2026-09-21 17:45:26
10  0      0 1249468 103104 1292384    0    0     0  8452 20070 26376 71 13 14  2  0  0 2026-09-21 17:45:27
 7  0      0 1244764 103104 1296900    0    0     0 10308 23152 27628 75 17  5  2  0  0 2026-09-21 17:45:28
 5  0      0 1242288 103104 1299496    0    0     0  7568 17625 22350 49 11 33  7  0  0 2026-09-21 17:45:29
22  0      0 1240264 103104 1301540    0    0     0  7792 24429 29765 73 16  9  2  0  0 2026-09-21 17:45:30
24  0      0 1238196 103104 1303752    0    0     0  6572 22555 27233 75 16  7  3  0  0 2026-09-21 17:45:31
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
11  0      0 1234704 103104 1307316    0    0     0 10344 25216 28522 74 19  4  3  0  0 2026-09-21 17:45:32
13  0      0 1231360 103104 1310676    0    0     0  8644 22545 27336 77 17  4  3  0  0 2026-09-21 17:45:33
 3  0      0 1227352 103104 1314628    0    0     0  9984 20885 26721 71 12 13  4  0  0 2026-09-21 17:45:34
 8  0      0 1225540 103104 1316460    0    0     0  7592 22968 29453 75 11 12  2  0  0 2026-09-21 17:45:35
 9  0      0 1223264 103104 1318856    0    0     0  8008 23813 27971 81 16  2  1  0  0 2026-09-21 17:45:36
11  0      0 1220028 103104 1321936    0    0     0  9120 20540 25157 61 12 24  2  0  0 2026-09-21 17:45:37
 2  0      0 1215156 103104 1326660    0    0     0 10624 24470 27766 77 18  4  1  0  0 2026-09-21 17:45:38
 1  0      0 1213140 103104 1328896    0    0     0  9020 23271 28841 72 14 12  2  0  0 2026-09-21 17:45:39
 1  1      0 1211440 103104 1330496    0    0     0  8424 18469 22785 65 13 19  4  0  0 2026-09-21 17:45:40
13  0      0 1209360 103104 1332944    0    0     0  7648 23760 27476 76 16  7  1  0  0 2026-09-21 17:45:41
56  0      0 1205324 103104 1336732    0    0     0  9584 26364 28575 78 19  1  1  0  0 2026-09-21 17:45:42
17  1      0 1202916 103104 1339320    0    0     0  8960 23830 28915 80 16  2  2  0  0 2026-09-21 17:45:43
26  0      0 1199764 103104 1342416    0    0     0  9872 22084 26394 75 15  7  4  0  0 2026-09-21 17:45:44
11  0      0 1197348 103104 1344948    0    0     0  8532 23952 28201 73 16  7  5  0  0 2026-09-21 17:45:45
 6  0      0 1194708 103104 1347860    0    0     0  9460 18197 23679 55 12 30  4  0  0 2026-09-21 17:45:46
 3  0      0 1192500 103104 1350020    0    0     0  8920 23956 30104 76 15  7  3  0  0 2026-09-21 17:45:47
 3  0      0 1188776 103104 1353696    0    0     0 10664 23793 29530 74 15  8  4  0  0 2026-09-21 17:45:48
12  1      0 1187124 103104 1355496    0    0     0 35948 19344 23728 63 13 15  9  0  0 2026-09-21 17:45:49
 1  0      0 1185000 103104 1357520    0    0     0 44932 23508 28775 75 15  8  3  0  0 2026-09-21 17:45:50
 9  0      0 1181960 103104 1360452    0    0     0  9232 21335 28105 68 13 18  2  0  0 2026-09-21 17:45:51
 0  0      0 1180448 103104 1362204    0    0     0  8296 19824 24186 59 12 27  2  0  0 2026-09-21 17:45:52
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 6  0      0 1170244 103104 1372224    0    0     0 17456 18794 22679 64 13 21  3  0  0 2026-09-21 17:45:53
13  0      0 1168780 103104 1373656    0    0     0  9124 18197 22959 51 11 26 11  0  0 2026-09-21 17:45:54
 0  0      0 1168476 103104 1374016    0    0     0  7496 3200 4833  6  2 79 14  0  0 2026-09-21 17:45:55
 0  0      0 1168476 103104 1374052    0    0     0  5944  783 1554  1  1 88 11  0  0 2026-09-21 17:45:56
 0  0      0 1168476 103104 1374052    0    0     0  5220  682 1355  0  1 89 10  0  0 2026-09-21 17:45:57
 0  0      0 1168476 103104 1374052    0    0     0  7552  897 1801  0  1 85 15  0  0 2026-09-21 17:45:58
