+--------+--------+--------------------------------------+-------+-------+-------+----------+-------+--------+--------+-----+-----+
| COUNT  | METHOD |                 URI                  |  MIN  |  AVG  |  MAX  |   SUM    |  P99  |  2XX   |  3XX   | 4XX | 5XX |
+--------+--------+--------------------------------------+-------+-------+-------+----------+-------+--------+--------+-----+-----+
| 424792 | GET    | /api/app/notification                | 0.001 | 0.020 | 0.143 | 8651.464 | 0.080 | 424792 | 0      | 0   | 0   |
| 154321 | GET    | /api/chair/notification              | 0.001 | 0.021 | 0.143 | 3304.589 | 0.084 | 154321 | 0      | 0   | 0   |
| 5176   | POST   | ^/api/app/rides/[0-9A-Z]+/evaluation | 0.033 | 0.628 | 2.631 | 3252.815 | 2.247 | 5176   | 0      | 0   | 0   |
| 108506 | POST   | /api/chair/coordinate                | 0.001 | 0.024 | 0.137 | 2577.646 | 0.090 | 108506 | 0      | 0   | 0   |
| 10983  | POST   | ^/api/chair/rides/[0-9A-Z]+/status   | 0.001 | 0.031 | 0.136 | 342.161  | 0.099 | 10983  | 0      | 0   | 0   |
| 6542   | POST   | /api/app/rides                       | 0.002 | 0.036 | 0.322 | 236.277  | 0.128 | 6542   | 0      | 0   | 0   |
| 7497   | GET    | /api/app/rides                       | 0.001 | 0.031 | 0.337 | 230.595  | 0.129 | 7497   | 0      | 0   | 0   |
| 6546   | POST   | /api/app/rides/estimated-fare        | 0.001 | 0.025 | 0.281 | 163.780  | 0.094 | 6546   | 0      | 0   | 0   |
| 7495   | GET    | /api/app/nearby-chairs               | 0.001 | 0.017 | 0.139 | 131.058  | 0.072 | 7494   | 0      | 1   | 0   |
| 1839   | POST   | /api/app/users                       | 0.001 | 0.020 | 0.241 | 36.412   | 0.094 | 1839   | 0      | 0   | 0   |
| 136    | GET    | /api/owner/sales                     | 0.002 | 0.219 | 0.740 | 29.742   | 0.728 | 136    | 0      | 0   | 0   |
| 1824   | POST   | /api/app/payment-methods             | 0.001 | 0.014 | 0.101 | 25.174   | 0.063 | 1824   | 0      | 0   | 0   |
| 763    | POST   | /api/chair/chairs                    | 0.001 | 0.025 | 0.196 | 19.403   | 0.109 | 763    | 0      | 0   | 0   |
| 735    | POST   | /api/chair/activity                  | 0.001 | 0.026 | 0.118 | 19.120   | 0.089 | 735    | 0      | 0   | 0   |
| 1      | POST   | /api/initialize                      | 2.007 | 2.007 | 2.007 | 2.007    | 2.007 | 1      | 0      | 0   | 0   |
| 124    | GET    | /api/owner/chairs                    | 0.002 | 0.009 | 0.069 | 1.058    | 0.063 | 124    | 0      | 0   | 0   |
| 1      | GET    | /api/owner/sales?                    | 0.038 | 0.038 | 0.038 | 0.038    | 0.038 | 1      | 0      | 0   | 0   |
| 5      | POST   | /api/owner/owners                    | 0.000 | 0.001 | 0.001 | 0.003    | 0.001 | 5      | 0      | 0   | 0   |
| 129    | GET    | ^/owner.*                            | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 6      | 123    | 0   | 0   |
| 1      | GET    | /apple-touch-icon-180x180.png        | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 1      | 0      | 0   | 0   |
| 1      | GET    | /index.html                          | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 1      | 0      | 0   | 0   |
| 1      | GET    | /favicon-128x128.png                 | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 1      | 0      | 0   | 0   |
| 130592 | GET    | ^/images/.+                          | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 16562  | 114030 | 0   | 0   |
| 14638  | GET    | /favicon.ico                         | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 1845   | 12793  | 0   | 0   |
| 14638  | GET    | /favicon-32x32.png                   | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 1845   | 12793  | 0   | 0   |
| 259652 | GET    | ^/assets/.+                          | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 42417  | 217235 | 0   | 0   |
| 14510  | GET    | ^/client.*                           | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 1840   | 12670  | 0   | 0   |
+--------+--------+--------------------------------------+-------+-------+-------+----------+-------+--------+--------+-----+-----+
