procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 3  0      0 1416388 102372 1189664    0    0   188  2009 4905   21 23  5 71  1  0  0 2026-09-21 16:38:16
 0  1      0 1416328 102372 1189596    0    0     0   116  438  647  0  0 99  0  0  0 2026-09-21 16:38:17
 1  0      0 1442952 102392 1159784    0    0     0 27220 5727 11017 11  3 43 43  0  0 2026-09-21 16:38:18
 0  0      0 1414788 102404 1173972    0    0     0 26764 3941 7142 22  2 53 24  0  0 2026-09-21 16:38:19
 0  0      0 1414788 102404 1174020    0    0     0  1944 4470 5059  9  2 86  4  0  0 2026-09-21 16:38:20
 0  0      0 1419564 102404 1174020    0    0     0  1612 7335 8048 14  5 79  3  0  0 2026-09-21 16:38:21
 1  0      0 1423900 102404 1174036    0    0     0  1672 8781 10178 17  5 76  2  0  0 2026-09-21 16:38:22
 0  0      0 1423700 102404 1174068    0    0     0  1648 11282 12740 24  7 67  2  0  0 2026-09-21 16:38:23
 4  0      0 1423648 102408 1174100    0    0     0  2572 12848 12652 30  8 59  3  0  0 2026-09-21 16:38:24
12  0      0 1423648 102416 1174124    0    0     0  2720 14993 14067 33  9 55  3  0  0 2026-09-21 16:38:25
 1  0      0 1421600 102416 1176196    0    0     0  5016 16811 15682 37 12 48  3  0  0 2026-09-21 16:38:26
 1  0      0 1421600 102416 1176196    0    0     0  2300 17136 15495 42 11 46  2  0  0 2026-09-21 16:38:27
36  0      0 1421348 102416 1176228    0    0     0  2872 18220 16167 57 15 27  2  0  0 2026-09-21 16:38:28
 5  0      0 1420324 102432 1177284    0    0     0  3824 22477 20071 66 15 18  1  0  0 2026-09-21 16:38:29
 5  0      0 1420324 102432 1177284    0    0     0  2880 23896 22126 69 17 14  1  0  0 2026-09-21 16:38:30
52  0      0 1420196 102432 1177364    0    0     0  3200 25069 22885 70 16 13  1  0  0 2026-09-21 16:38:31
37  0      0 1420100 102432 1177380    0    0     0  2952 23860 22706 71 16 12  1  0  0 2026-09-21 16:38:32
29  0      0 1420100 102432 1177396    0    0     0  3576 26351 23917 74 18  8  1  0  0 2026-09-21 16:38:33
35  0      0 1419076 102440 1178468    0    0     0  4312 26150 23242 74 17  8  1  0  0 2026-09-21 16:38:34
16  0      0 1419076 102440 1178472    0    0     0  5896 24081 23623 72 16 10  1  0  0 2026-09-21 16:38:35
38  0      0 1418052 102440 1179496    0    0     0  6816 22053 21893 67 16 14  2  0  0 2026-09-21 16:38:36
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 0  0      0 1418052 102440 1179512    0    0     0  5424 21062 23615 70 17 11  2  0  0 2026-09-21 16:38:37
57  0      0 1418052 102456 1179568    0    0     0  4968 23887 23512 70 18 11  2  0  0 2026-09-21 16:38:38
49  0      0 1418052 102456 1179592    0    0     0  5052 24206 22559 69 18 12  1  0  0 2026-09-21 16:38:39
 2  0      0 1418052 102468 1179580    0    0     0  4720 25203 24338 76 18  6  1  0  0 2026-09-21 16:38:40
14  0      0 1418052 102472 1179608    0    0     0  4856 25891 24849 74 18  6  2  0  0 2026-09-21 16:38:41
53  0      0 1417028 102480 1180648    0    0     0  5812 26154 24750 77 17  5  1  0  0 2026-09-21 16:38:42
57  0      0 1417028 102496 1180632    0    0     0  4976 26600 24560 74 19  7  1  0  0 2026-09-21 16:38:43
40  0      0 1417028 102496 1180712    0    0     0  4928 27158 25258 79 19  2  1  0  0 2026-09-21 16:38:44
48  0      0 1416004 102500 1181800    0    0     0 15812 26815 24001 78 20  2  0  0  0 2026-09-21 16:38:45
49  0      0 1416004 102504 1181832    0    0     0  4228 27662 25841 78 19  2  0  0  0 2026-09-21 16:38:46
40  0      0 1416004 102504 1181848    0    0     0  4608 27376 25092 78 21  1  1  0  0 2026-09-21 16:38:47
59  0      0 1416004 102512 1181864    0    0     0  4076 27929 25685 76 21  3  1  0  0 2026-09-21 16:38:48
58  0      0 1416004 102512 1181880    0    0     0  5440 27415 25269 78 21  1  0  0  0 2026-09-21 16:38:49
12  0      0 1416004 102520 1181896    0    0     0  5528 27108 24400 78 20  3  1  0  0 2026-09-21 16:38:50
49  0      0 1414980 102520 1182976    0    0     0  6396 27777 25583 78 21  2  0  0  0 2026-09-21 16:38:51
26  0      0 1414980 102524 1183024    0    0     0  5268 25643 24760 78 21  2  0  0  0 2026-09-21 16:38:52
27  0      0 1413956 102532 1184064    0    0     0  6308 26793 24971 79 19  1  2  0  0 2026-09-21 16:38:53
44  0      0 1413956 102532 1184064    0    0     0  5364 26146 24809 79 19  2  0  0  0 2026-09-21 16:38:54
47  0      0 1413956 102532 1184080    0    0     0  5452 26866 25817 76 21  3  0  0  0 2026-09-21 16:38:55
28  0      0 1413956 102532 1184128    0    0     0  5248 28430 24366 78 21  2  1  0  0 2026-09-21 16:38:56
17  0      0 1413956 102540 1184128    0    0     0  5132 26822 25186 77 21  2  0  0  0 2026-09-21 16:38:57
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
47  0      0 1413956 102548 1184120    0    0     0  5420 25438 25263 78 20  1  0  0  0 2026-09-21 16:38:58
43  0      0 1413956 102548 1184176    0    0     0  5336 26545 24492 77 18  4  0  0  0 2026-09-21 16:38:59
44  0      0 1412932 102552 1185228    0    0     0  6092 26587 25150 77 21  2  1  0  0 2026-09-21 16:39:00
 4  0      0 1411668 102560 1186288    0    0     0  6132 27795 24537 78 19  2  0  0  0 2026-09-21 16:39:01
 2  0      0 1411668 102576 1186288    0    0     0  4932 26714 23091 78 20  2  0  0  0 2026-09-21 16:39:02
58  0      0 1411668 102580 1186336    0    0     0  5208 26559 23878 78 20  1  0  0  0 2026-09-21 16:39:03
41  0      0 1411668 102584 1186384    0    0     0  5280 25981 24382 78 20  2  1  0  0 2026-09-21 16:39:04
37  0      0 1411668 102584 1186384    0    0     0  5216 25665 24833 78 20  2  1  0  0 2026-09-21 16:39:05
36  0      0 1410644 102588 1187424    0    0     0  5908 26288 24288 79 20  2  0  0  0 2026-09-21 16:39:06
40  0      0 1410644 102592 1187428    0    0     0  4892 25465 23583 78 19  3  0  0  0 2026-09-21 16:39:07
15  1      0 1410644 102604 1187416    0    0     0  5144 27017 24051 78 20  2  0  0  0 2026-09-21 16:39:08
44  0      0 1409620 102608 1188580    0    0     0  6308 26292 24474 76 21  3  1  0  0 2026-09-21 16:39:09
23  0      0 1409380 102616 1188788    0    0     0  5080 25427 23446 80 18  3  0  0  0 2026-09-21 16:39:10
 3  0      0 1408356 102616 1190020    0    0     0  6324 26774 24829 77 21  2  1  0  0 2026-09-21 16:39:11
42  0      0 1408116 102632 1190276    0    0     0  5336 25502 23499 79 20  2  0  0  0 2026-09-21 16:39:12
12  0      0 1408116 102636 1190468    0    0     0  4976 25980 23167 78 20  3  0  0  0 2026-09-21 16:39:13
41  0      0 1408116 102636 1190692    0    0     0  5012 24337 23241 79 19  2  1  0  0 2026-09-21 16:39:14
20  0      0 1408116 102644 1190704    0    0     0  4708 26659 24209 79 19  2  0  0  0 2026-09-21 16:39:15
49  0      0 1408116 102652 1190756    0    0     0  5296 24649 22474 79 18  2  1  0  0 2026-09-21 16:39:16
22  0      0 1408116 102652 1190788    0    0     0  4784 24709 22867 78 19  2  0  0  0 2026-09-21 16:39:17
47  0      0 1408116 102656 1190788    0    0     0  4884 26035 23620 79 19  3  0  0  0 2026-09-21 16:39:18
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
49  0      0 1400948 102660 1197988    0    0     0 13008 25554 23627 80 19  2  1  0  0 2026-09-21 16:39:19
 2  0      0 1400948 102660 1197988    0    0     0  5048 16913 16792 49 13 33  6  0  0 2026-09-21 16:39:20
 0  0      0 1400948 102660 1197988    0    0     0  4568 12240 10729 29  7 59  5  0  0 2026-09-21 16:39:21
 0  0      0 1400948 102660 1198004    0    0     0  4056 10259 7736 24  8 63  6  0  0 2026-09-21 16:39:22
18  0      0 1400948 102664 1198004    0    0     0  3812 10803 7766 26  6 63  5  0  0 2026-09-21 16:39:23
 1  0      0 1400948 102664 1198008    0    0     0  7520 10538 8525 26  6 58 10  0  0 2026-09-21 16:39:24
