procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 1  0      0 1162360 103840 2017620    0    0    71  1815 10045   31 21 10 69  0  0  0 2026-09-21 18:15:46
 0  0      0 1160376 103840 2017568    0    0     0     0 1081 1155  3  3 95  0  0  0 2026-09-21 18:15:47
 0  0      0 1160376 103840 2017568    0    0     0     0   51   54  0  0 100  0  0  0 2026-09-21 18:15:48
 0  0      0 1160376 103840 2017584    0    0     0     0   30   47  0  0 100  0  0  0 2026-09-21 18:15:49
 0  0      0 1160124 103840 2017768    0    0     0     0 4019 1908  6  2 93  0  0  0 2026-09-21 18:15:50
 0  0      0 1160124 103840 2017900    0    0     0     0 2074 1265  2  1 97  0  0  0 2026-09-21 18:15:51
 0  0      0 1159872 103840 2018196    0    0     0     0 4422 2498  3  3 94  0  0  0 2026-09-21 18:15:52
 0  0      0 1159368 103840 2018536    0    0     0     0 5259 3106  4  2 94  0  0  0 2026-09-21 18:15:53
 0  0      0 1159116 103840 2018980    0    0     0     0 6040 3246  6  2 92  0  0  0 2026-09-21 18:15:54
 0  0      0 1158916 103840 2019416    0    0     0     0 7168 3362  8  3 89  0  0  0 2026-09-21 18:15:55
 0  0      0 1158988 103840 2020064    0    0     0     0 9564 4535  7  5 88  0  0  0 2026-09-21 18:15:56
 1  0      0 1158988 103840 2020844    0    0     0     0 9348 3886 11  5 84  0  0  0 2026-09-21 18:15:57
 0  0      0 1158988 103840 2021748    0    0     0     0 12455 5777 11  6 83  0  0  0 2026-09-21 18:15:58
 0  0      0 1158748 103840 2022936    0    0     0     0 12898 4792 17  9 75  0  0  0 2026-09-21 18:15:59
 1  0      0 1158748 103840 2024252    0    0     0     0 18270 7372 18 11 71  0  0  0 2026-09-21 18:16:00
 1  0      0 1158024 103840 2026244    0    0     0     0 20237 6353 28 14 58  0  0  0 2026-09-21 18:16:01
 4  0      0 1155760 103840 2028380    0    0     0     0 23102 8514 26 17 57  0  0  0 2026-09-21 18:16:02
 3  0      0 1154512 103840 2031216    0    0     0     0 26491 6846 46 19 34  0  0  0 2026-09-21 18:16:03
 2  0      0 1152360 103840 2034228    0    0     0    16 29026 8025 45 24 31  0  0  0 2026-09-21 18:16:04
 4  0      0 1149144 103840 2037992    0    0     0     0 29670 6132 54 26 20  0  0  0 2026-09-21 18:16:05
 3  0      0 1145404 103840 2041700    0    0     0     0 33460 4011 64 28  8  0  0  0 2026-09-21 18:16:06
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 3  0      0 1141480 103840 2045740    0    0     0     0 32738 3881 61 29 11  0  0  0 2026-09-21 18:16:07
 3  0      0 1138180 103840 2049372    0    0     0     0 30650 4199 59 28 13  0  0  0 2026-09-21 18:16:08
 3  0      0 1133728 103840 2053536    0    0     0     0 32893 2622 65 31  4  0  0  0 2026-09-21 18:16:09
 3  0      0 1129292 103840 2057296    0    0     0     0 33856 2560 66 30  4  0  0  0 2026-09-21 18:16:10
 1  0      0 1125240 103840 2061528    0    0     0     0 33288 2763 63 31  6  0  0  0 2026-09-21 18:16:11
 1  0      0 1120440 103840 2065176    0    0     0   172 34079 2713 64 31  4  0  0  0 2026-09-21 18:16:12
 3  0      0 1116480 103840 2069236    0    0     0 12172 32985 2477 65 31  5  0  0  0 2026-09-21 18:16:13
 3  0      0 1112120 103840 2073088    0    0     0     0 33571 1832 65 33  3  0  0  0 2026-09-21 18:16:14
 5  0      0 1108372 103840 2076920    0    0     0     0 32442 3305 64 29  7  0  0  0 2026-09-21 18:16:15
 3  0      0 1102976 103840 2080556    0    0     0     0 33048 2452 65 31  5  0  0  0 2026-09-21 18:16:16
 3  0      0 1099300 103840 2084236    0    0     0 57248 30368 3107 60 31 10  0  0  0 2026-09-21 18:16:17
 4  0      0 1094596 103840 2088308    0    0     0    16 36912 1342 65 36  0  0  0  0 2026-09-21 18:16:18
 2  0      0 1090836 103840 2092032    0    0     0     0 31616 3634 59 30 12  0  0  0 2026-09-21 18:16:19
 2  0      0 1086684 103840 2095720    0    0     0     0 33769 1194 68 32  0  0  0  0 2026-09-21 18:16:20
 2  0      0 1082368 103840 2099300    0    0     0     0 33775 2579 65 30  6  0  0  0 2026-09-21 18:16:21
 2  0      0 1074000 103840 2102872    0    0     0 17064 36175 4040 61 30  9  0  0  0 2026-09-21 18:16:22
 2  0      0 1069788 103840 2106632    0    0     0     0 35979 1150 65 35  0  0  0  0 2026-09-21 18:16:23
 2  0      0 1066500 103840 2110120    0    0     0     0 32931 4435 60 27 14  0  0  0 2026-09-21 18:16:24
 2  0      0 1061996 103840 2113780    0    0     0     0 33652 1172 67 33  0  0  0  0 2026-09-21 18:16:25
 2  0      0 1058700 103840 2117280    0    0     0     0 35513 4403 56 30 14  0  0  0 2026-09-21 18:16:26
 2  0      0 1054348 103840 2121120    0    0     0     0 34721 1114 69 31  0  0  0  0 2026-09-21 18:16:27
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
