procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 1  0      0 1196588 103128 1305576    0    0    71  3378 6109   32 25  5 68  2  0  0 2026-09-21 18:15:46
 0  0      0 1196588 103128 1305548    0    0     0     0  356  571  0  0 99  0  0  0 2026-09-21 18:15:47
 1  0      0 1291180 103128 1205384    0    0     0 20000 4938 9164 11  2 53 35  0  0 2026-09-21 18:15:48
 0  0      0 1271860 103128 1222728    0    0     0 32888 4287 8101 24  3 43 30  0  0 2026-09-21 18:15:49
 0  0      0 1271860 103128 1222944    0    0     0  1728 3036 4003  4  2 92  3  0  0 2026-09-21 18:15:50
 0  0      0 1271860 103128 1223036    0    0     0  1636 1992 3243  2  1 95  3  0  0 2026-09-21 18:15:51
 0  0      0 1271860 103128 1223184    0    0     0  1564 3057 4593  3  1 93  3  0  0 2026-09-21 18:15:52
 3  0      0 1271860 103128 1223420    0    0     0  1604 3646 5122  4  1 92  3  0  0 2026-09-21 18:15:53
 0  0      0 1271860 103128 1223664    0    0     0  1476 3834 5488  4  2 92  3  0  0 2026-09-21 18:15:54
 0  0      0 1270836 103128 1225064    0    0     0  2680 4328 6038  5  2 90  3  0  0 2026-09-21 18:15:55
 0  0      0 1270836 103128 1225512    0    0     0  1940 5478 7183  6  2 89  3  0  0 2026-09-21 18:15:56
 0  0      0 1270836 103128 1225996    0    0     0  1816 5401 7450  8  3 87  3  0  0 2026-09-21 18:15:57
 1  0      0 1270836 103128 1226564    0    0     0  2016 7028 8759 10  3 84  3  0  0 2026-09-21 18:15:58
 4  0      0 1270836 103128 1227380    0    0     0  1892 7313 9350 12  3 82  4  0  0 2026-09-21 18:15:59
 1  0      0 1270836 103128 1228336    0    0     0  2204 9180 11300 14  6 77  3  0  0 2026-09-21 18:16:00
 1  0      0 1269336 103128 1229484    0    0     0  2360 9874 11877 18  5 73  3  0  0 2026-09-21 18:16:01
 5  0      0 1269084 103128 1230892    0    0     0  2736 12478 14529 23  7 66  4  0  0 2026-09-21 18:16:02
11  0      0 1268140 103128 1232752    0    0     0  3560 13761 16926 31  8 58  3  0  0 2026-09-21 18:16:03
 2  0      0 1267332 103128 1234912    0    0     0  4840 16007 18551 38 10 48  5  0  0 2026-09-21 18:16:04
28  0      0 1250524 103128 1252316    0    0     0 21028 16706 19633 34 12 46  7  0  0 2026-09-21 18:16:05
11  1      0 1247684 103128 1255676    0    0     0  5792 17715 17946 46 11 38  5  0  0 2026-09-21 18:16:06
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
11  0      0 1244880 103128 1259720    0    0     0 10496 20794 24854 75 12 10  3  0  0 2026-09-21 18:16:07
 4  0      0 1240100 103128 1263880    0    0     0 10288 19562 21946 63 13 21  3  0  0 2026-09-21 18:16:08
 5  0      0 1236808 103128 1267272    0    0     0 22268 20534 24137 67 13 14  7  0  0 2026-09-21 18:16:09
30  0      0 1227624 103128 1276628    0    0     0 16432 18891 20738 57 12 23  8  0  0 2026-09-21 18:16:10
14  0      0 1222820 103128 1280896    0    0     0  9188 22193 27066 73 16  9  3  0  0 2026-09-21 18:16:11
 0  0      0 1220804 103128 1282952    0    0     0  8516 16617 19823 58 11 29  3  0  0 2026-09-21 18:16:12
 6  0      0 1215212 103128 1288716    0    0     0 12432 21862 24428 65 17 11  7  1  0 2026-09-21 18:16:13
 6  0      0 1212224 103128 1291876    0    0     0  7112 19512 22830 63 13 23  2  0  0 2026-09-21 18:16:14
 6  0      0 1210156 103128 1293996    0    0     0  7968 18085 21450 63 13 20  4  0  0 2026-09-21 18:16:15
44  0      0 1206532 103128 1297588    0    0     0  8164 16104 18024 44 11 43  3  0  0 2026-09-21 18:16:16
 2  0      0 1194520 103128 1309108    0    0     0 17156 15797 15650 60 13 23  5  0  0 2026-09-21 18:16:17
15  0      0 1190204 103128 1313580    0    0     0 10908 18108 20526 56 14 25  5  0  0 2026-09-21 18:16:18
 4  0      0 1186964 103128 1316776    0    0     0 52820 17565 17685 60 13 24  3  0  0 2026-09-21 18:16:19
 7  0      0 1184644 103128 1319008    0    0     0  9120 15397 17919 46 11 33 11  0  0 2026-09-21 18:16:20
