+--------+--------+--------------------------------------+-------+--------+--------+------------+--------+--------+-----+-----+-----+
| COUNT  | METHOD |                 URI                  |  MIN  |  AVG   |  MAX   |    SUM     |  P99   |  2XX   | 3XX | 4XX | 5XX |
+--------+--------+--------------------------------------+-------+--------+--------+------------+--------+--------+-----+-----+-----+
| 17315  | GET    | /api/app/notification                | 0.479 | 9.587  | 47.773 | 166001.979 | 26.304 | 17315  | 0   | 0   | 0   |
| 1423   | GET    | /api/chair/notification              | 1.895 | 33.223 | 60.534 | 47276.173  | 60.057 | 1423   | 0   | 0   | 0   |
| 287303 | POST   | /api/chair/coordinate                | 0.001 | 0.032  | 0.382  | 9099.029   | 0.145  | 287303 | 0   | 0   | 0   |
| 12661  | POST   | ^/api/app/rides/[0-9A-Z]+/evaluation | 0.032 | 0.364  | 1.863  | 4610.754   | 1.354  | 12661  | 0   | 0   | 0   |
| 17589  | POST   | /api/app/rides                       | 0.002 | 0.066  | 0.609  | 1159.424   | 0.290  | 17589  | 0   | 0   | 0   |
| 27409  | POST   | ^/api/chair/rides/[0-9A-Z]+/status   | 0.017 | 0.038  | 0.360  | 1029.359   | 0.155  | 27409  | 0   | 0   | 0   |
| 17593  | POST   | /api/app/rides/estimated-fare        | 0.001 | 0.052  | 0.459  | 917.180    | 0.249  | 17593  | 0   | 0   | 0   |
| 21723  | GET    | /api/app/nearby-chairs               | 0.000 | 0.030  | 0.360  | 646.839    | 0.142  | 21722  | 0   | 1   | 0   |
| 21725  | GET    | /api/app/rides                       | 0.002 | 0.028  | 0.360  | 607.044    | 0.135  | 21725  | 0   | 0   | 0   |
| 5584   | POST   | /api/app/users                       | 0.001 | 0.058  | 0.525  | 326.398    | 0.270  | 5584   | 0   | 0   | 0   |
| 5391   | POST   | /api/app/payment-methods             | 0.001 | 0.036  | 0.368  | 195.132    | 0.195  | 5391   | 0   | 0   | 0   |
| 1595   | POST   | /api/chair/chairs                    | 0.001 | 0.037  | 0.419  | 58.727     | 0.216  | 1595   | 0   | 0   | 0   |
| 1398   | POST   | /api/chair/activity                  | 0.001 | 0.040  | 0.360  | 56.185     | 0.214  | 1398   | 0   | 0   | 0   |
| 88     | GET    | /api/owner/sales                     | 0.003 | 0.203  | 0.905  | 17.870     | 0.905  | 88     | 0   | 0   | 0   |
| 1      | POST   | /api/initialize                      | 2.014 | 2.014  | 2.014  | 2.014      | 2.014  | 1      | 0   | 0   | 0   |
| 61     | GET    | /api/owner/chairs                    | 0.001 | 0.007  | 0.147  | 0.434      | 0.147  | 61     | 0   | 0   | 0   |
| 1      | GET    | /api/owner/sales?                    | 0.038 | 0.038  | 0.038  | 0.038      | 0.038  | 1      | 0   | 0   | 0   |
| 5      | POST   | /api/owner/owners                    | 0.001 | 0.001  | 0.001  | 0.005      | 0.001  | 5      | 0   | 0   | 0   |
| 1      | GET    | /favicon-128x128.png                 | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 1      | 0   | 0   | 0   |
| 6      | GET    | ^/owner.*                            | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 6      | 0   | 0   | 0   |
| 1      | GET    | /apple-touch-icon-180x180.png        | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 1      | 0   | 0   | 0   |
| 5590   | GET    | /favicon-32x32.png                   | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 5590   | 0   | 0   | 0   |
| 5590   | GET    | /favicon.ico                         | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 5590   | 0   | 0   | 0   |
| 1      | GET    | /index.html                          | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 1      | 0   | 0   | 0   |
| 50267  | GET    | ^/images/.+                          | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 50267  | 0   | 0   | 0   |
| 128374 | GET    | ^/assets/.+                          | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 128374 | 0   | 0   | 0   |
| 5585   | GET    | ^/client.*                           | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 5585   | 0   | 0   | 0   |
+--------+--------+--------------------------------------+-------+--------+--------+------------+--------+--------+-----+-----+-----+
