procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 1  0      0 2116020  87092 723032    0    0   168  1497 1866   10  5  1 93  1  0  0 2026-09-21 22:56:17
 0  1      0 2177732  87104 658300    0    0     0  3812 2234 4061  3  1 84 12  0  0 2026-09-21 22:56:18
 5  0      0 2220504  87136 612472    0    0     0 32676 4624 9090 15  3 43 39  0  0 2026-09-21 22:56:19
 0  0      0 2207508  87164 623560    0    0     0 19368 3814 6498 17  2 59 22  0  0 2026-09-21 22:56:20
 0  0      0 2207508  87172 623584    0    0     0  2372 1936 3225  2  1 93  4  0  0 2026-09-21 22:56:21
 0  0      0 2207508  87180 623624    0    0     0  1864 2441 3859  2  1 94  4  0  0 2026-09-21 22:56:22
 0  0      0 2207508  87180 623624    0    0     0  1724 3037 4468  3  1 93  3  0  0 2026-09-21 22:56:23
 0  0      0 2207508  87184 623704    0    0     0  1932 3782 5232  4  2 91  4  0  0 2026-09-21 22:56:24
 0  0      0 2207508  87184 623736    0    0     0  1988 3819 5602  3  2 92  3  0  0 2026-09-21 22:56:25
 0  0      0 2207508  87188 623832    0    0     0  2148 4675 6411  6  2 88  4  0  0 2026-09-21 22:56:26
 0  0      0 2206484  87188 624904    0    0     0  3148 5094 6737  6  2 89  4  0  0 2026-09-21 22:56:27
 1  0      0 2206484  87200 625096    0    0     0  2572 6477 8441  9  3 83  4  0  0 2026-09-21 22:56:28
 1  0      0 2206484  87200 625112    0    0     0  2192 7358 8846 10  2 85  3  0  0 2026-09-21 22:56:29
 5  0      0 2206484  87200 625304    0    0     0  2712 9019 10498 12  6 79  4  0  0 2026-09-21 22:56:30
 3  0      0 2206484  87204 625416    0    0     0  3008 10445 12229 18  5 75  3  0  0 2026-09-21 22:56:31
 4  0      0 2206484  87208 625768    0    0     0  3412 12637 14472 21  6 69  5  0  0 2026-09-21 22:56:32
 1  0      0 2206484  87212 626024    0    0     0  7800 14955 17600 27  9 60  4  0  0 2026-09-21 22:56:33
14  1      0 2198292  87220 634600    0    0     0 15284 15100 18819 31  9 50  9  0  0 2026-09-21 22:56:34
 0  0      0 2190100  87248 643080    0    0     0 16740 15549 19398 34 10 47  9  0  0 2026-09-21 22:56:35
 1  0      0 2188052  87252 645180    0    0     0  9444 15890 18166 32  9 52  7  0  0 2026-09-21 22:56:36
 1  0      0 2186004  87256 647324    0    0     0 10092 17112 19218 36  9 48  7  0  0 2026-09-21 22:56:37
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 1  0      0 2184980  87256 648412    0    0     0 12352 17066 19265 38 10 44  7  0  0 2026-09-21 22:56:38
 0  0      0 2177812  87260 655740    0    0     0 15080 17165 19220 38 11 43  8  0  0 2026-09-21 22:56:39
 4  0      0 2175764  87264 657852    0    0     0 11040 17485 19267 45 11 41  4  0  0 2026-09-21 22:56:40
 0  0      0 2174740  87272 658904    0    0     0  8784 17005 19564 51 11 35  3  0  0 2026-09-21 22:56:41
 5  0      0 2170260  87272 663604    0    0     0 12232 17662 18564 57 11 24  8  0  0 2026-09-21 22:56:42
 0  0      0 2163092  87284 670956    0    0     0 15664 18887 22333 57 13 25  5  0  0 2026-09-21 22:56:43
 0  0      0 2162068  87284 672008    0    0     0  9356 18367 21761 57 11 28  4  0  0 2026-09-21 22:56:44
 3  0      0 2161044  87296 673048    0    0     0 10468 18312 19517 52 13 26  9  0  0 2026-09-21 22:56:45
 0  0      0 2158996  87300 675212    0    0     0 11304 14534 16706 39 10 41 10  0  0 2026-09-21 22:56:46
23  0      0 2158996  87304 675212    0    0     0  9316 17808 17953 48 10 35  7  0  0 2026-09-21 22:56:47
 0  0      0 2157972  87308 676308    0    0     0 10460 16434 15306 59 12 26  4  0  0 2026-09-21 22:56:48
60  0      0 2156948  87328 677348    0    0     0 11116 12971 15344 36  8 47  9  0  0 2026-09-21 22:56:49
15  0      0 2155924  87344 678460    0    0     0 10892 16530 16481 47 12 32  9  0  0 2026-09-21 22:56:50
 0  0      0 2154900  87360 679568    0    0     0 10660 15237 14377 52 10 26 12  0  0 2026-09-21 22:56:51
 1  0      0 2153876  87368 680712    0    0     0 11804 15655 15951 49  9 35  7  0  0 2026-09-21 22:56:52
93  1      0 2152852  87380 681772    0    0     0  6916 16361 14619 50 12 39  0  0  0 2026-09-21 22:56:53
 2  0      0 2151828  87388 682864    0    0     0 12948 13324 14220 47  9 34 10  0  0 2026-09-21 22:56:54
 0  0      0 2149780  87388 684956    0    0     0 13100 14844 15735 49 11 36  5  0  0 2026-09-21 22:56:55
 0  0      0 2148756  87392 686052    0    0     0 10264 13731 13381 46 10 37  7  0  0 2026-09-21 22:56:56
 0  0      0 2147732  87400 687112    0    0     0 11516 13631 13616 45  8 37 10  0  0 2026-09-21 22:56:57
 2  0      0 2146708  87416 688184    0    0     0 10036 12799 14001 41  9 40 11  0  0 2026-09-21 22:56:58
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
41  0      0 2145684  87424 689264    0    0     0 12016 15395 15615 44 12 35  9  0  0 2026-09-21 22:56:59
30  0      0 2145684  87428 689268    0    0     0  9932 14339 15157 46  9 33 13  0  0 2026-09-21 22:57:00
 2  0      0 2144660  87428 690348    0    0     0 10412 13752 13269 45  9 33 12  0  0 2026-09-21 22:57:01
102  0      0 2142612  87436 692452    0    0     0 11224 14844 15228 40 11 38 11  0  0 2026-09-21 22:57:02
 0  0      0 2141588  87444 693472    0    0     0 10392 11944 12994 41  7 44  8  0  0 2026-09-21 22:57:03
33  0      0 2140316  87448 694584    0    0     0 10244 15387 13329 52 10 29  9  0  0 2026-09-21 22:57:04
 0  0      0 2140316  87452 694584    0    0     0  8664 13689 13504 51 10 34  5  0  0 2026-09-21 22:57:05
81  0      0 2138268  87460 696628    0    0     0 10444 12629 12905 37  8 49  6  0  0 2026-09-21 22:57:06
 0  0      0 2137244  87476 697736    0    0     0  9792 13394 13618 40 10 41  9  0  0 2026-09-21 22:57:07
 0  0      0 2137244  87480 697732    0    0     0  7756 12762 12341 46  8 35 12  0  0 2026-09-21 22:57:08
 0  0      0 2136220  87488 698788    0    0     0 10684 11001 10922 31  5 55  9  0  0 2026-09-21 22:57:09
85  0      0 2132124  87496 703040    0    0     0 14432 15505 14561 57 10 22 10  0  0 2026-09-21 22:57:10
11  2      0 2132124  87504 703032    0    0     0  8664 13683 12224 47 11 39  4  0  0 2026-09-21 22:57:11
26  0      0 2131100  87504 704092    0    0     0 11132 13017 12550 36  8 41 15  0  0 2026-09-21 22:57:12
 0  0      0 2123932  87520 711492    0    0     0 18280 11605 12951 38  7 39 16  0  0 2026-09-21 22:57:13
 8  0      0 2123932  87524 711492    0    0     0  9024 14128 13984 50 11 35  5  0  0 2026-09-21 22:57:14
 1  0      0 2123932  87528 711492    0    0     0  8568 12264 12000 29  8 56  7  0  0 2026-09-21 22:57:15
13  0      0 2119836  87548 715676    0    0     0 13864 13337 13343 39  9 41 11  0  0 2026-09-21 22:57:16
 4  0      0 2118812  87572 716736    0    0     0 11364 12726 13963 42  9 38 11  0  0 2026-09-21 22:57:17
 1  0      0 2118812  87584 716736    0    0     0 10136 12139 12258 42  7 44  8  0  0 2026-09-21 22:57:18
128  0      0 2118812  87592 716744    0    0     0  8672 11541 10760 25  7 57 11  0  0 2026-09-21 22:57:19
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 0  0      0 2117788  87600 717796    0    0     0 11200 17785 18772 57 16 22  6  0  0 2026-09-21 22:57:20
 1  0      0 2112668  87604 723048    0    0     0 16916 12399 14329 45  9 35 12  0  0 2026-09-21 22:57:21
 0  0      0 2111644  87608 724100    0    0     0 12176 4927 6371 15  2 68 16  0  0 2026-09-21 22:57:22
 0  0      0 2111644  87620 724092    0    0     0  7596  870 1777  1  1 85 14  0  0 2026-09-21 22:57:23
 0  0      0 2111644  87624 724096    0    0     0  7544  889 1777  0  1 85 15  0  0 2026-09-21 22:57:24
 0  0      0 2111644  87624 724100    0    0     0  7500  851 1717  0  0 87 13  0  0 2026-09-21 22:57:25
