+--------+--------+--------------------------------------+-------+-------+-------+----------+-------+--------+-------+-----+-----+
| COUNT  | METHOD |                 URI                  |  MIN  |  AVG  |  MAX  |   SUM    |  P99  |  2XX   |  3XX  | 4XX | 5XX |
+--------+--------+--------------------------------------+-------+-------+-------+----------+-------+--------+-------+-----+-----+
| 62642  | POST   | /api/chair/coordinate                | 0.002 | 0.079 | 1.071 | 4971.048 | 0.407 | 62642  | 0     | 0   | 0   |
| 106714 | GET    | /api/app/notification                | 0.001 | 0.012 | 0.839 | 1275.926 | 0.151 | 106714 | 0     | 0   | 0   |
| 90259  | GET    | /api/chair/notification              | 0.001 | 0.013 | 1.189 | 1210.681 | 0.163 | 90259  | 0     | 0   | 0   |
| 1387   | POST   | ^/api/app/rides/[0-9A-Z]+/evaluation | 0.034 | 0.636 | 2.707 | 882.140  | 2.298 | 1387   | 0     | 0   | 0   |
| 3052   | POST   | ^/api/chair/rides/[0-9A-Z]+/status   | 0.002 | 0.083 | 0.891 | 254.230  | 0.406 | 3052   | 0     | 0   | 0   |
| 2164   | GET    | /api/app/rides                       | 0.001 | 0.087 | 0.937 | 187.900  | 0.432 | 2164   | 0     | 0   | 0   |
| 1627   | POST   | /api/app/rides                       | 0.002 | 0.093 | 0.675 | 151.663  | 0.403 | 1627   | 0     | 0   | 0   |
| 1631   | POST   | /api/app/rides/estimated-fare        | 0.001 | 0.064 | 0.850 | 103.860  | 0.401 | 1631   | 0     | 0   | 0   |
| 163    | GET    | /api/owner/sales                     | 0.006 | 0.274 | 0.968 | 44.643   | 0.845 | 163    | 0     | 0   | 0   |
| 423    | POST   | /api/app/payment-methods             | 0.001 | 0.085 | 0.801 | 36.076   | 0.557 | 423    | 0     | 0   | 0   |
| 304    | POST   | /api/chair/chairs                    | 0.001 | 0.096 | 0.588 | 29.327   | 0.502 | 304    | 0     | 0   | 0   |
| 296    | POST   | /api/chair/activity                  | 0.003 | 0.098 | 0.735 | 28.929   | 0.582 | 296    | 0     | 0   | 0   |
| 424    | POST   | /api/app/users                       | 0.001 | 0.054 | 0.532 | 22.713   | 0.357 | 424    | 0     | 0   | 0   |
| 2162   | GET    | /api/app/nearby-chairs               | 0.001 | 0.005 | 0.114 | 9.779    | 0.036 | 2161   | 0     | 1   | 0   |
| 114    | GET    | /api/internal/matching               | 0.001 | 0.052 | 0.599 | 5.937    | 0.554 | 114    | 0     | 0   | 0   |
| 145    | GET    | /api/owner/chairs                    | 0.001 | 0.035 | 0.364 | 5.127    | 0.269 | 145    | 0     | 0   | 0   |
| 1      | POST   | /api/initialize                      | 2.008 | 2.008 | 2.008 | 2.008    | 2.008 | 1      | 0     | 0   | 0   |
| 1      | GET    | /api/owner/sales?                    | 0.040 | 0.040 | 0.040 | 0.040    | 0.040 | 1      | 0     | 0   | 0   |
| 5      | POST   | /api/owner/owners                    | 0.001 | 0.001 | 0.001 | 0.004    | 0.001 | 5      | 0     | 0   | 0   |
| 4122   | GET    | /favicon.ico                         | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 430    | 3692  | 0   | 0   |
| 4122   | GET    | /favicon-32x32.png                   | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 430    | 3692  | 0   | 0   |
| 1      | GET    | /index.html                          | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 1      | 0     | 0   | 0   |
| 1      | GET    | /favicon-128x128.png                 | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 1      | 0     | 0   | 0   |
| 72362  | GET    | ^/assets/.+                          | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 9886   | 62476 | 0   | 0   |
| 1      | GET    | /apple-touch-icon-180x180.png        | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 1      | 0     | 0   | 0   |
| 35759  | GET    | ^/images/.+                          | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 3827   | 31932 | 0   | 0   |
| 3973   | GET    | ^/client.*                           | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 425    | 3548  | 0   | 0   |
| 150    | GET    | ^/owner.*                            | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 6      | 144   | 0   | 0   |
+--------+--------+--------------------------------------+-------+-------+-------+----------+-------+--------+-------+-----+-----+
