procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 1  0      0 1400004 102972 1204988    0    0   166  2242 5437   25 24  5 70  1  0  0 2026-09-21 16:45:58
 2  0      0 1400004 102972 1204968    0    0     0   160  414  627  1  0 99  0  0  0 2026-09-21 16:45:59
 0  0      0 1438980 102988 1162620    0    0     0 25576 5316 10330 11  3 48 38  0  0 2026-09-21 16:46:00
 0  0      0 1427800 102988 1179084    0    0     0 26760 3938 7163 22  3 50 24  0  0 2026-09-21 16:46:01
 0  0      0 1427800 102988 1179464    0    0     0  1856 4798 5646  9  3 85  3  0  0 2026-09-21 16:46:02
 0  0      0 1427800 102988 1180140    0    0     0  1884 6602 7965 13  4 80  3  0  0 2026-09-21 16:46:03
 0  0      0 1427800 102988 1181068    0    0     0  2012 8397 10497 17  7 74  3  0  0 2026-09-21 16:46:04
 0  0      0 1427800 102988 1182316    0    0     0  1976 8877 10901 21  5 72  3  0  0 2026-09-21 16:46:05
13  0      0 1427800 102992 1183596    0    0     0  2888 10638 11671 20  8 68  4  0  0 2026-09-21 16:46:06
 1  0      0 1426844 102992 1184872    0    0     0  2664 10156 12117 23  7 66  4  0  0 2026-09-21 16:46:07
 0  0      0 1423736 102992 1188652    0    0     0  5164 12556 13355 28 10 59  4  0  0 2026-09-21 16:46:08
20  0      0 1421520 102992 1190668    0    0     0  2980 14403 16454 34 12 51  3  0  0 2026-09-21 16:46:09
 0  0      0 1419452 102992 1192736    0    0     0  2640 13948 15359 36 12 49  3  0  0 2026-09-21 16:46:10
 0  0      0 1416932 102992 1195152    0    0     0  2796 15437 17940 38 14 46  3  0  0 2026-09-21 16:46:11
37  0      0 1413188 102992 1198740    0    0     0  5040 17147 19026 45 16 37  2  0  0 2026-09-21 16:46:12
53  0      0 1409688 102992 1201184    0    0     0  2508 20593 20137 73 14 12  1  0  0 2026-09-21 16:46:13
 4  0      0 1406864 102992 1204080    0    0     0  3224 23052 24732 70 16 14  1  0  0 2026-09-21 16:46:14
 6  0      0 1403892 102996 1207056    0    0     0  3388 24857 25883 71 19 10  1  0  0 2026-09-21 16:46:15
59  0      0 1400044 103000 1211016    0    0     0  5496 25360 25396 73 18  9  2  0  0 2026-09-21 16:46:16
