+-------+--------+--------------------------------------+-------+-------+-------+----------+-------+-------+-------+-----+-----+
| COUNT | METHOD |                 URI                  |  MIN  |  AVG  |  MAX  |   SUM    |  P99  |  2XX  |  3XX  | 4XX | 5XX |
+-------+--------+--------------------------------------+-------+-------+-------+----------+-------+-------+-------+-----+-----+
| 27400 | GET    | /api/chair/notification              | 0.001 | 0.107 | 0.716 | 2927.440 | 0.352 | 27345 | 0     | 55  | 0   |
| 16568 | GET    | /api/app/notification                | 0.016 | 0.136 | 0.739 | 2255.906 | 0.391 | 16542 | 0     | 26  | 0   |
| 15358 | POST   | /api/chair/coordinate                | 0.008 | 0.113 | 0.748 | 1733.538 | 0.356 | 15358 | 0     | 0   | 0   |
| 533   | GET    | /api/app/nearby-chairs               | 0.053 | 1.104 | 3.756 | 588.386  | 3.420 | 532   | 0     | 1   | 0   |
| 265   | POST   | ^/api/app/rides/[0-9A-Z]+/evaluation | 0.039 | 0.285 | 1.910 | 75.539   | 1.070 | 265   | 0     | 0   | 0   |
| 575   | POST   | ^/api/chair/rides/[0-9A-Z]+/status   | 0.004 | 0.103 | 0.593 | 59.361   | 0.436 | 575   | 0     | 0   | 0   |
| 535   | GET    | /api/app/rides                       | 0.002 | 0.107 | 0.555 | 57.242   | 0.449 | 535   | 0     | 0   | 0   |
| 323   | POST   | /api/app/rides                       | 0.007 | 0.146 | 0.542 | 47.081   | 0.389 | 323   | 0     | 0   | 0   |
| 164   | GET    | /api/owner/sales                     | 0.017 | 0.221 | 0.614 | 36.251   | 0.557 | 164   | 0     | 0   | 0   |
| 327   | POST   | /api/app/rides/estimated-fare        | 0.002 | 0.085 | 0.514 | 27.659   | 0.342 | 327   | 0     | 0   | 0   |
| 87    | GET    | /api/internal/matching               | 0.001 | 0.249 | 1.165 | 21.661   | 1.165 | 87    | 0     | 0   | 0   |
| 165   | GET    | /api/owner/chairs                    | 0.003 | 0.078 | 0.365 | 12.811   | 0.359 | 165   | 0     | 0   | 0   |
| 151   | POST   | /api/app/payment-methods             | 0.003 | 0.072 | 0.336 | 10.907   | 0.276 | 151   | 0     | 0   | 0   |
| 100   | POST   | /api/chair/chairs                    | 0.001 | 0.087 | 0.540 | 8.672    | 0.372 | 100   | 0     | 0   | 0   |
| 100   | POST   | /api/chair/activity                  | 0.010 | 0.085 | 0.428 | 8.518    | 0.334 | 100   | 0     | 0   | 0   |
| 152   | POST   | /api/app/users                       | 0.002 | 0.052 | 0.188 | 7.849    | 0.185 | 151   | 0     | 0   | 1   |
| 1     | POST   | /api/initialize                      | 1.948 | 1.948 | 1.948 | 1.948    | 1.948 | 1     | 0     | 0   | 0   |
| 1     | GET    | /api/owner/sales?                    | 0.086 | 0.086 | 0.086 | 0.086    | 0.086 | 1     | 0     | 0   | 0   |
| 5     | POST   | /api/owner/owners                    | 0.001 | 0.001 | 0.001 | 0.005    | 0.001 | 5     | 0     | 0   | 0   |
| 8552  | GET    | ^/images/.+                          | 0.000 | 0.000 | 0.001 | 0.001    | 0.000 | 1379  | 7173  | 0   | 0   |
| 170   | GET    | ^/owner.*                            | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 6     | 164   | 0   | 0   |
| 1119  | GET    | /favicon-32x32.png                   | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 158   | 961   | 0   | 0   |
| 1     | GET    | /apple-touch-icon-180x180.png        | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 1     | 0     | 0   | 0   |
| 1119  | GET    | /favicon.ico                         | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 158   | 961   | 0   | 0   |
| 1     | GET    | /index.html                          | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 1     | 0     | 0   | 0   |
| 1     | GET    | /favicon-128x128.png                 | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 1     | 0     | 0   | 0   |
| 19639 | GET    | ^/assets/.+                          | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 3630  | 16009 | 0   | 0   |
| 950   | GET    | ^/client.*                           | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 153   | 797   | 0   | 0   |
+-------+--------+--------------------------------------+-------+-------+-------+----------+-------+-------+-------+-----+-----+
