procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 1  0      0 1213704 103104 1301652    0    0    77  3209 6115   32 25  5 68  2  0  0 2026-09-21 18:03:17
 0  1      0 1275228 103104 1240612    0    0     0  9120 2695 5093  4  2 77 19  0  0 2026-09-21 18:03:18
 0  1      0 1290236 103104 1210008    0    0     0 29508 4375 8482 16  4 49 32  0  0 2026-09-21 18:03:19
 0  0      0 1279644 103104 1222044    0    0     0 19092 3840 6401 16  3 59 22  0  0 2026-09-21 18:03:20
 0  0      0 1279644 103104 1222216    0    0     0 14632 2745 3747  4  1 90  6  0  0 2026-09-21 18:03:21
 0  0      0 1279644 103104 1222288    0    0     0  2068 2746 4005  3  1 92  4  0  0 2026-09-21 18:03:22
 0  0      0 1279644 103104 1222472    0    0     0  2024 2626 4041  3  2 93  4  0  0 2026-09-21 18:03:23
 0  0      0 1279644 103104 1222792    0    0     0  1668 3813 5256  5  2 91  3  0  0 2026-09-21 18:03:24
 0  0      0 1279644 103104 1223060    0    0     0  1668 4106 5434  4  2 91  3  0  0 2026-09-21 18:03:25
 0  0      0 1279180 103104 1223436    0    0     0  1848 4151 5726  5  2 89  4  0  0 2026-09-21 18:03:26
 0  0      0 1278156 103104 1224732    0    0     0  2924 5247 6834  7  3 87  4  0  0 2026-09-21 18:03:27
 0  0      0 1278156 103104 1225512    0    0     0  1964 6449 7974  9  3 85  3  0  0 2026-09-21 18:03:28
 0  0      0 1278156 103104 1226048    0    0     0  2068 6761 8340  9  4 84  4  0  0 2026-09-21 18:03:29
 3  0      0 1278156 103104 1226964    0    0     0  2132 8193 9649 13  4 80  3  0  0 2026-09-21 18:03:30
 0  0      0 1277932 103104 1227840    0    0     0  2368 8898 10257 15  6 77  3  0  0 2026-09-21 18:03:31
 1  0      0 1277916 103104 1228860    0    0     0  2396 10017 11577 16  5 76  3  0  0 2026-09-21 18:03:32
 1  0      0 1277172 103104 1230256    0    0     0  2896 10541 12739 21  6 69  4  0  0 2026-09-21 18:03:33
 3  0      0 1276668 103104 1231728    0    0     0  2996 11247 13544 23  7 66  4  0  0 2026-09-21 18:03:34
 1  0      0 1275504 103104 1233416    0    0     0  3160 13702 15919 29 10 58  3  0  0 2026-09-21 18:03:35
 1  0      0 1259092 103104 1250688    0    0     0 22632 14874 18438 28  9 53 10  0  0 2026-09-21 18:03:36
14  0      0 1256036 103104 1254704    0    0     0  9324 15987 18149 38 11 45  6  0  0 2026-09-21 18:03:37
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 6  1      0 1254004 103104 1257624    0    0     0  7956 16883 19476 36 11 46  7  0  0 2026-09-21 18:03:38
