procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 1  0      0 1153004 103840 2016720    0    0    77  1858 9904   32 21 10 69  0  0  0 2026-09-21 18:03:17
 0  0      0 1151268 103840 2016660    0    0     0    84 1100 1171  2  3 95  1  0  0 2026-09-21 18:03:18
 0  0      0 1151308 103840 2016668    0    0     0     0   47   53  0  0 100  0  0  0 2026-09-21 18:03:19
 0  0      0 1151308 103840 2016668    0    0     0     0 2065 1126  2  1 97  0  0  0 2026-09-21 18:03:20
 1  0      0 1150860 103840 2016872    0    0     0     0 2298  959  3  1 96  0  0  0 2026-09-21 18:03:21
 0  0      0 1158000 103840 2016984    0    0     0     0 3768 1952  3  2 96  0  0  0 2026-09-21 18:03:22
 0  0      0 1157024 103840 2017288    0    0     0     0 3278 1766  2  2 96  0  0  0 2026-09-21 18:03:23
 1  0      0 1156064 103840 2017596    0    0     0     0 5772 2919  5  3 92  0  0  0 2026-09-21 18:03:24
 0  0      0 1163360 103840 2017972    0    0     0     0 5789 3180  4  4 92  0  0  0 2026-09-21 18:03:25
 0  0      0 1163360 103840 2018260    0    0     0     0 6030 2709  7  3 91  0  0  0 2026-09-21 18:03:26
 0  0      0 1162868 103840 2018820    0    0     0     8 8917 4333  7  4 90  0  0  0 2026-09-21 18:03:27
 0  0      0 1161912 103840 2019612    0    0     0     0 11526 5052 12  6 82  0  0  0 2026-09-21 18:03:28
 0  0      0 1161156 103840 2020468    0    0     0     0 10785 5305 10  5 85  0  0  0 2026-09-21 18:03:29
 1  0      0 1159876 103840 2021472    0    0     0     0 15081 6398 17  7 76  0  0  0 2026-09-21 18:03:30
 2  0      0 1158660 103840 2022676    0    0     0     0 15140 6719 16  9 75  0  0  0 2026-09-21 18:03:31
 1  0      0 1157132 103840 2024184    0    0     0     0 18982 7618 19 11 70  0  0  0 2026-09-21 18:03:32
 2  0      0 1155184 103840 2025776    0    0     0     0 19984 6990 29 12 60  0  0  0 2026-09-21 18:03:33
 4  0      0 1153124 103840 2027804    0    0     0     0 22539 8675 27 14 59  0  0  0 2026-09-21 18:03:34
 3  0      0 1150972 103840 2029880    0    0     0     0 24036 8243 37 17 46  0  0  0 2026-09-21 18:03:35
 1  0      0 1148696 103840 2032616    0    0     0     0 26389 8709 34 20 46  0  0  0 2026-09-21 18:03:36
 3  0      0 1145368 103840 2035388    0    0     0     0 27730 7986 45 21 33  0  0  0 2026-09-21 18:03:37
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 3  0      0 1142816 103840 2038248    0    0     0     0 29050 7713 45 23 31  0  0  0 2026-09-21 18:03:38
 2  0      0 1139332 103840 2041864    0    0     0     0 31446 4556 61 25 14  0  0  0 2026-09-21 18:03:39
 3  0      0 1135556 103840 2045376    0    0     0     0 30725 5352 57 27 15  0  0  0 2026-09-21 18:03:40
 3  0      0 1132592 103840 2048468    0    0     0 11540 29189 4175 60 26 14  0  0  0 2026-09-21 18:03:41
 3  0      0 1127428 103840 2052392    0    0     0     0 32592 3368 62 30  9  0  0  0 2026-09-21 18:03:42
 4  0      0 1117528 103840 2055764    0    0     0     0 29325 4164 59 24 17  0  0  0 2026-09-21 18:03:43
 1  0      0 1110540 103840 2059788    0    0     0     0 31553 3147 65 27  9  0  0  0 2026-09-21 18:03:44
 0  0      0 1105820 103840 2062920    0    0     0     0 27790 3907 58 25 18  0  0  0 2026-09-21 18:03:45
 2  0      0 1100588 103840 2066012    0    0     0     0 31960 4270 63 24 12  0  0  0 2026-09-21 18:03:46
 2  0      0 1095908 103840 2070108    0    0     0   104 32647 4166 61 29 10  0  0  0 2026-09-21 18:03:47
 2  0      0 1092752 103840 2072652    0    0     0 47856 24112 2963 64 21 14  1  0  0 2026-09-21 18:03:48
 1  0      0 1083396 103840 2077168    0    0     0     0 38790 4088 53 37 11  0  0  0 2026-09-21 18:03:49
 2  0      0 1080920 103840 2079676    0    0     0     0 26084 2242 74 19  7  0  0  0 2026-09-21 18:03:50
 2  0      0 1077480 103840 2083564    0    0     0     0 31915 5596 46 29 24  0  0  0 2026-09-21 18:03:51
 2  0      0 1074208 103840 2086536    0    0     0     0 30177 3433 64 23 14  0  0  0 2026-09-21 18:03:52
 2  0      0 1066768 103840 2090452    0    0     0 14676 35315 1760 61 38  2  1  0  0 2026-09-21 18:03:53
 0  0      0 1062872 103840 2093900    0    0     0     0 30184 3780 61 23 17  0  0  0 2026-09-21 18:03:54
 1  0      0 1060076 103840 2097044    0    0     0     0 32947 5332 55 27 18  0  0  0 2026-09-21 18:03:55
 1  0      0 1056252 103840 2099804    0    0     0     0 29428 2918 55 26 20  0  0  0 2026-09-21 18:03:56
 2  0      0 1052972 103840 2103140    0    0     0     0 32016 4546 61 26 13  0  0  0 2026-09-21 18:03:57
 2  0      0 1049308 103840 2106444    0    0     0 15024 32465 1378 71 28  1  1  0  0 2026-09-21 18:03:58
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 2  0      0 1045968 103840 2109440    0    0     0    24 30335 7160 47 25 29  0  1  0 2026-09-21 18:03:59
 3  0      0 1043000 103840 2112564    0    0     0     0 32458 1178 70 31  0  0  0  0 2026-09-21 18:04:00
 2  0      0 1039608 103840 2115300    0    0     0     0 30073 6718 49 24 27  0  0  0 2026-09-21 18:04:01
 2  0      0 1035828 103840 2118660    0    0     0     0 31818 1439 71 28  1  0  0  0 2026-09-21 18:04:02
 2  0      0 1026836 103840 2121860    0    0     0 14464 31057 6774 48 28 23  1  0  0 2026-09-21 18:04:03
 3  0      0 1024640 103840 2124336    0    0     0     0 28290 2777 70 22  9  0  0  0 2026-09-21 18:04:04
 1  0      0 1019080 103840 2128076    0    0     0     0 31957 4115 47 27 26  0  0  0 2026-09-21 18:04:05
 2  0      0 1009296 103840 2130240    0    0     0     0 29082 5386 58 21 21  0  0  0 2026-09-21 18:04:06
 2  0      0 1007256 103840 2133696    0    0     0     0 34151 3820 55 28 17  0  0  0 2026-09-21 18:04:07
 0  0      0 1007596 103840 2135748    0    0     0 12872 23894 6069 49 15 35  2  0  0 2026-09-21 18:04:08
 1  0      0 1004360 103840 2138276    0    0     0     0 29148 5004 52 25 23  0  0  0 2026-09-21 18:04:09
 2  0      0 1000784 103840 2141460    0    0     0     0 30739 3352 60 29 11  0  0  0 2026-09-21 18:04:10
 2  0      0 997284 103840 2144888    0    0     0     0 32767 6080 52 28 20  0  0  0 2026-09-21 18:04:11
 2  0      0 992376 103840 2147752    0    0     0     0 27364 2611 55 22 23  0  0  0 2026-09-21 18:04:12
 2  0      0 990124 103840 2150140    0    0     0 12616 31919 8041 45 25 31  0  0  0 2026-09-21 18:04:13
 2  0      0 987548 103840 2152236    0    0     0     0 30357 3615 64 22 14  0  0  0 2026-09-21 18:04:14
 2  0      0 984808 103840 2154680    0    0     0     0 31637 6679 48 23 28  0  0  0 2026-09-21 18:04:15
 0  0      0 981148 103840 2156268    0    0     0     0 22632 6089 47 14 39  0  0  0 2026-09-21 18:04:16
 2  0      0 976972 103840 2159128    0    0     0   100 31401 5650 47 30 23  0  0  0 2026-09-21 18:04:17
 2  0      0 972244 103840 2161396    0    0     0 11124 29895 1288 77 23  1  1  0  0 2026-09-21 18:04:18
 2  0      0 963524 103840 2162584    0    0     0     0 22557 5826 51 16 33  0  0  0 2026-09-21 18:04:19
