procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 2  0      0 1445304  84992 2054264    0    0    92   526 5553   26  7  3 90  0  0  0 2026-09-21 18:03:16
 0  0      0 1445020  84992 2054240    0    0     0     0  669  837  3  1 97  0  0  0 2026-09-21 18:03:17
 0  0      0 1424860  84992 2054240    0    0     0     0  726  685  6  1 93  0  0  0 2026-09-21 18:03:18
 0  0      0 1426380  84992 2054240    0    0     0     0 1606 2061  4  2 95  0  0  0 2026-09-21 18:03:19
 0  0      0 1432680  84992 2054240    0    0     0     0 3707 4919  2  1 97  0  0  0 2026-09-21 18:03:20
 0  0      0 1432728  84992 2054240    0    0     0     0 3804 4790  2  2 96  0  0  0 2026-09-21 18:03:21
 0  0      0 1432380  84992 2054240    0    0     0     0 4255 5019  3  2 95  0  0  0 2026-09-21 18:03:22
 0  0      0 1455852  84992 2054240    0    0     0     0 6792 8492  4  3 93  0  0  0 2026-09-21 18:03:23
 0  0      0 1461204  84992 2054240    0    0     0     0 7270 8558  4  3 94  0  0  0 2026-09-21 18:03:24
 0  0      0 1464408  84992 2054240    0    0     0     0 7074 8315  3  4 93  0  0  0 2026-09-21 18:03:25
 0  0      0 1471492  84992 2054240    0    0     0     8 9901 11297  5  3 92  0  0  0 2026-09-21 18:03:26
 0  0      0 1471240  84992 2054240    0    0     0     0 11901 14048  7  5 89  0  0  0 2026-09-21 18:03:27
 0  0      0 1470740  84992 2054240    0    0     0     0 12477 14952  7  6 88  0  0  0 2026-09-21 18:03:28
 1  0      0 1470536  84992 2054240    0    0     0     0 14872 17987  7  6 86  0  0  0 2026-09-21 18:03:29
 3  0      0 1470248  84992 2054336    0    0     0     0 17458 19344  9  8 83  0  0  0 2026-09-21 18:03:30
 2  0      0 1468004  84992 2054400    0    0     0     0 20695 22335 12 10 79  0  0  0 2026-09-21 18:03:31
 0  0      0 1463700  84992 2054512    0    0     0     0 22835 25107 12 10 78  0  0  0 2026-09-21 18:03:32
 0  0      0 1457652  84992 2054592    0    0     0  6724 25232 26299 17 12 71  1  0  0 2026-09-21 18:03:33
 3  0      0 1452372  84992 2054752    0    0     0     0 27943 30640 19 14 67  0  0  0 2026-09-21 18:03:34
 1  0      0 1446328  84992 2054864    0    0     0     0 30515 31285 21 15 64  0  0  0 2026-09-21 18:03:35
 1  0      0 1436252  84992 2055024    0    0     0     0 33938 34709 26 16 58  0  0  0 2026-09-21 18:03:36
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 3  0      0 1427092  84992 2055140    0    0     0     0 33176 33764 27 18 55  0  0  0 2026-09-21 18:03:37
