+--------+--------+--------------------------------------+-------+--------+--------+------------+--------+--------+--------+-----+-----+
| COUNT  | METHOD |                 URI                  |  MIN  |  AVG   |  MAX   |    SUM     |  P99   |  2XX   |  3XX   | 4XX | 5XX |
+--------+--------+--------------------------------------+-------+--------+--------+------------+--------+--------+--------+-----+-----+
| 10184  | GET    | /api/app/notification                | 0.629 | 11.679 | 26.820 | 118941.723 | 23.423 | 10184  | 0      | 0   | 0   |
| 851    | GET    | /api/chair/notification              | 1.883 | 31.424 | 60.124 | 26741.681  | 59.998 | 851    | 0      | 0   | 0   |
| 6713   | POST   | ^/api/app/rides/[0-9A-Z]+/evaluation | 0.033 | 0.915  | 4.831  | 6144.324   | 3.109  | 6713   | 0      | 0   | 0   |
| 135753 | POST   | /api/chair/coordinate                | 0.226 | 0.013  | 1.552  | 1750.005   | 0.182  | 135753 | 0      | 0   | 0   |
| 10325  | POST   | /api/app/rides                       | 0.002 | 0.140  | 1.256  | 1443.340   | 0.650  | 10325  | 0      | 0   | 0   |
| 10870  | GET    | /api/app/rides                       | 0.001 | 0.101  | 1.506  | 1102.126   | 0.614  | 10870  | 0      | 0   | 0   |
| 14149  | POST   | ^/api/chair/rides/[0-9A-Z]+/status   | 0.001 | 0.077  | 1.273  | 1091.224   | 0.501  | 14149  | 0      | 0   | 0   |
| 10329  | POST   | /api/app/rides/estimated-fare        | 0.001 | 0.072  | 1.605  | 739.063    | 0.553  | 10329  | 0      | 0   | 0   |
| 3927   | POST   | /api/app/payment-methods             | 0.001 | 0.083  | 1.349  | 326.586    | 0.687  | 3927   | 0      | 0   | 0   |
| 4075   | POST   | /api/app/users                       | 0.001 | 0.079  | 1.763  | 322.400    | 0.484  | 4075   | 0      | 0   | 0   |
| 110    | GET    | /api/owner/sales                     | 0.003 | 0.672  | 4.483  | 73.893     | 4.444  | 110    | 0      | 0   | 0   |
| 10868  | GET    | /api/app/nearby-chairs               | 0.000 | 0.005  | 0.071  | 49.378     | 0.035  | 10867  | 0      | 1   | 0   |
| 945    | POST   | /api/chair/chairs                    | 0.001 | 0.043  | 0.854  | 40.522     | 0.398  | 945    | 0      | 0   | 0   |
| 827    | POST   | /api/chair/activity                  | 0.001 | 0.049  | 0.931  | 40.497     | 0.455  | 827    | 0      | 0   | 0   |
| 1      | POST   | /api/initialize                      | 1.635 | 1.635  | 1.635  | 1.635      | 1.635  | 1      | 0      | 0   | 0   |
| 96     | GET    | /api/owner/chairs                    | 0.001 | 0.002  | 0.020  | 0.215      | 0.020  | 96     | 0      | 0   | 0   |
| 1      | GET    | /api/owner/sales?                    | 0.038 | 0.038  | 0.038  | 0.038      | 0.038  | 1      | 0      | 0   | 0   |
| 5      | POST   | /api/owner/owners                    | 0.000 | 0.001  | 0.001  | 0.003      | 0.001  | 5      | 0      | 0   | 0   |
| 101    | GET    | ^/owner.*                            | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 6      | 95     | 0   | 0   |
| 1      | GET    | /favicon-128x128.png                 | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 1      | 0      | 0   | 0   |
| 21756  | GET    | /favicon.ico                         | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 4081   | 17675  | 0   | 0   |
| 21756  | GET    | /favicon-32x32.png                   | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 4081   | 17675  | 0   | 0   |
| 1      | GET    | /index.html                          | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 1      | 0      | 0   | 0   |
| 1      | GET    | /apple-touch-icon-180x180.png        | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 1      | 0      | 0   | 0   |
| 194906 | GET    | ^/images/.+                          | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 36686  | 158220 | 0   | 0   |
| 393997 | GET    | ^/assets/.+                          | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 93712  | 300285 | 0   | 0   |
| 21656  | GET    | ^/client.*                           | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 4076   | 17580  | 0   | 0   |
+--------+--------+--------------------------------------+-------+--------+--------+------------+--------+--------+--------+-----+-----+
