procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 1  0      0 1400596 102844 1204852    0    0   172  2146 5271   24 24  5 70  1  0  0 2026-09-21 16:43:34
 0  0      0 1400596 102844 1204792    0    0     0     0  345  578  0  0 100  0  0  0 2026-09-21 16:43:35
 0  1      0 1442340 102864 1159424    0    0     0 25376 5471 10284  9  3 47 41  0  0 2026-09-21 16:43:36
 0  0      0 1421480 102880 1178776    0    0     0 28924 3886 7563 25  2 49 24  0  0 2026-09-21 16:43:37
 0  0      0 1421480 102880 1179112    0    0     0  1592 4767 5835 10  3 85  3  0  0 2026-09-21 16:43:38
 4  0      0 1421480 102884 1179972    0    0     0  1792 6118 7896 12  4 82  3  0  0 2026-09-21 16:43:39
 2  0      0 1421480 102884 1180868    0    0     0  6768 9378 10470 19  6 73  2  0  0 2026-09-21 16:43:40
 0  0      0 1421480 102884 1182164    0    0     0  1876 9171 10781 19  7 71  3  0  0 2026-09-21 16:43:41
 0  0      0 1421480 102884 1183484    0    0     0  2692 11298 12205 23  8 65  3  0  0 2026-09-21 16:43:42
 1  0      0 1421480 102884 1185020    0    0     0  2648 11329 12557 25  7 65  3  0  0 2026-09-21 16:43:43
 1  0      0 1419432 102884 1188592    0    0     0  4768 12971 13805 26 11 61  3  0  0 2026-09-21 16:43:44
29  0      0 1419432 102884 1190468    0    0     0  1704 12874 15026 30 10 58  2  0  0 2026-09-21 16:43:45
 2  0      0 1419432 102888 1192480    0    0     0  2816 14348 14930 37 10 52  2  0  0 2026-09-21 16:43:46
 1  0      0 1419432 102888 1194648    0    0     0  2780 16157 16211 37 12 48  3  0  0 2026-09-21 16:43:47
13  0      0 1417400 102888 1198184    0    0     0  4520 15994 18224 41 15 42  3  0  0 2026-09-21 16:43:48
46  0      0 1415384 102888 1200492    0    0     0  2688 19414 18643 65 13 22  1  0  0 2026-09-21 16:43:49
 8  0      0 1412108 102888 1203172    0    0     0  3048 22478 24573 70 15 14  1  0  0 2026-09-21 16:43:50
31  0      0 1408884 102888 1206000    0    0     0  3360 23338 25204 70 17 13  1  0  0 2026-09-21 16:43:51
12  0      0 1406372 102888 1208788    0    0     0  3504 23857 26703 72 16 11  1  0  0 2026-09-21 16:43:52
 2  0      0 1402324 102888 1212780    0    0     0  7416 24438 26758 71 19  9  2  0  0 2026-09-21 16:43:53
14  0      0 1398216 102888 1216624    0    0     0  7388 23037 27205 72 17 11  1  0  0 2026-09-21 16:43:54
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 2  0      0 1395512 102888 1219464    0    0     0  6104 23784 27528 69 18 12  1  0  0 2026-09-21 16:43:55
 3  0      0 1392032 102888 1222656    0    0     0  5944 24806 27320 73 20  5  1  0  0 2026-09-21 16:43:56
 5  0      0 1389016 102892 1225808    0    0     0 10916 25045 27913 72 17  9  1  0  0 2026-09-21 16:43:57
 4  0      0 1384856 102892 1229932    0    0     0  6560 25820 28480 75 18  6  1  0  0 2026-09-21 16:43:58
19  0      0 1381892 102892 1232964    0    0     0  5416 27073 28602 75 18  6  1  0  0 2026-09-21 16:43:59
22  0      0 1378808 102892 1236352    0    0     0  5988 24460 27838 75 20  4  2  0  0 2026-09-21 16:44:00
23  0      0 1375280 102896 1239640    0    0     0  5976 27695 27600 76 19  5  1  0  0 2026-09-21 16:44:01
44  0      0 1371032 102896 1243916    0    0     0  6056 24364 27254 75 21  5  1  0  0 2026-09-21 16:44:02
 0  1      0 1367452 102896 1247492    0    0     0  5164 27069 27557 76 20  3  1  0  0 2026-09-21 16:44:03
49  0      0 1364188 102904 1250764    0    0     0  5088 25083 27876 75 20  5  1  0  0 2026-09-21 16:44:04
55  0      0 1359876 102904 1255304    0    0     0  6212 26380 27451 75 21  4  1  0  0 2026-09-21 16:44:05
 1  0      0 1356360 102904 1258780    0    0     0  5812 25823 27359 77 19  3  1  0  0 2026-09-21 16:44:06
36  0      0 1353072 102912 1261884    0    0     0 12192 24843 27245 69 19  8  4  0  0 2026-09-21 16:44:07
