procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 1  0      0 1437364  85152 2055568    0    0    83   508 6205   28  8  4 88  0  0  0 2026-09-21 18:18:29
 1  0      0 1438352  85152 2055532    0    0     0     0 1410 1872  4  2 94  0  0  0 2026-09-21 18:18:30
 2  0      0 1426312  85152 2055532    0    0     0     0 1499 1869  8  3 89  0  0  0 2026-09-21 18:18:31
 0  0      0 1423828  85152 2055532    0    0     0     0 1758 2108  9  2 89  0  0  0 2026-09-21 18:18:32
 2  0      0 1423828  85152 2055532    0    0     0     0 3662 4298  3  3 94  0  0  0 2026-09-21 18:18:33
 0  0      0 1423828  85152 2055532    0    0     0     0 3366 4085  3  3 95  0  0  0 2026-09-21 18:18:34
 0  0      0 1422596  85152 2055532    0    0     0     0 6686 8467  4  3 94  0  0  0 2026-09-21 18:18:35
 0  0      0 1422092  85152 2055532    0    0     0     0 7244 9287  4  5 91  0  1  0 2026-09-21 18:18:36
 2  0      0 1460088  85152 2055532    0    0     0     0 6964 8349  5  4 91  0  0  0 2026-09-21 18:18:37
 0  0      0 1470528  85152 2055532    0    0     0     0 8624 10556  5  5 90  0  0  0 2026-09-21 18:18:38
 2  0      0 1473384  85152 2055532    0    0     0     0 10696 12173  9  5 86  0  0  0 2026-09-21 18:18:39
 0  0      0 1473160  85152 2055532    0    0     0     0 14561 16698 10  7 84  0  0  0 2026-09-21 18:18:40
 0  0      0 1474532  85152 2055548    0    0     0     0 14802 17343 11  5 84  0  0  0 2026-09-21 18:18:41
 2  0      0 1474532  85152 2055628    0    0     0     0 15845 18032 12  8 80  0  0  0 2026-09-21 18:18:42
 0  0      0 1473368  85152 2055676    0    0     0     0 22036 23971 14 11 75  0  0  0 2026-09-21 18:18:43
 0  0      0 1470336  85152 2055820    0    0     0     0 25274 26075 20 11 69  0  0  0 2026-09-21 18:18:44
 0  0      0 1462832  85152 2055932    0    0     0     0 26821 28391 19 13 67  0  0  0 2026-09-21 18:18:45
 1  0      0 1456848  85152 2056092    0    0     0     0 35864 34659 26 19 56  0  0  0 2026-09-21 18:18:46
 3  0      0 1448336  85156 2056272    0    0     0   128 34346 34134 26 17 56  0  0  0 2026-09-21 18:18:47
 4  0      0 1439372  85156 2056432    0    0     0     0 39082 38133 35 19 46  0  0  0 2026-09-21 18:18:48
 1  0      0 1428324  85156 2056584    0    0     0     0 36228 32763 33 19 49  0  0  0 2026-09-21 18:18:49
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 3  0      0 1417624  85156 2056800    0    0     0     0 39155 36388 37 21 42  0  0  0 2026-09-21 18:18:50
 4  0      0 1408348  85156 2057076    0    0     0     0 38637 33109 38 18 43  0  0  0 2026-09-21 18:18:51
 4  0      0 1398580  85156 2057212    0    0     0     0 36777 29595 40 21 39  0  0  0 2026-09-21 18:18:52
 1  0      0 1383384  85156 2057456    0    0     0  2332 39595 32151 40 22 38  1  0  0 2026-09-21 18:18:53
 3  0      0 1374108  85156 2057728    0    0     0     0 37842 30662 42 20 38  0  0  0 2026-09-21 18:18:54
 4  0      0 1365820  85156 2057924    0    0     0    32 36166 25353 45 20 35  0  0  0 2026-09-21 18:18:55
 1  0      0 1350308  85156 2058060    0    0     0     0 38752 28116 46 22 32  0  0  0 2026-09-21 18:18:56
 4  0      0 1346364  85156 2058316    0    0     0     0 34524 24685 49 18 33  0  0  0 2026-09-21 18:18:57
 0  0      0 1336040  85156 2058472    0    0     0 12628 36273 20839 49 21 29  1  0  0 2026-09-21 18:18:58
 2  0      0 1332512  85156 2058616    0    0     0     0 34474 20752 48 21 31  0  0  0 2026-09-21 18:18:59
 3  0      0 1324464  85156 2058868    0    0     0     0 34110 16234 56 21 23  0  0  0 2026-09-21 18:19:00
 2  0      0 1321944  85156 2058868    0    0     0    12 39096 21679 51 22 28  0  0  0 2026-09-21 18:19:01
 0  0      0 1312620  85160 2059044    0    0     0  1096 32632 17495 54 18 28  0  0  0 2026-09-21 18:19:02
 3  0      0 1304072  85168 2059132    0    0     0    44 35922 16008 56 22 22  0  0  0 2026-09-21 18:19:03
 2  0      0 1301488  85168 2059348    0    0     0     0 33132 16928 57 20 24  0  0  0 2026-09-21 18:19:04
 0  0      0 1296196  85168 2059548    0    0     0     0 34398 17001 58 21 20  0  0  0 2026-09-21 18:19:05
 0  0      0 1286648  85168 2059608    0    0     0     0 35130 16859 58 21 21  0  0  0 2026-09-21 18:19:06
 2  0      0 1285136  85168 2059628    0    0     0     0 35109 14817 59 21 19  0  0  0 2026-09-21 18:19:07
 0  0      0 1277392  85168 2059704    0    0     0     0 34486 14397 57 23 20  0  0  0 2026-09-21 18:19:08
 4  0      0 1269580  85168 2059876    0    0     0     0 33112 12082 64 20 16  0  0  0 2026-09-21 18:19:09
 4  0      0 1262508  85168 2059976    0    0     0     0 35689 12975 57 24 19  0  0  0 2026-09-21 18:19:10
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 2  0      0 1261252  85168 2060036    0    0     0     0 36674 13542 61 21 17  0  0  0 2026-09-21 18:19:11
 5  0      0 1261052  85168 2060152    0    0     0     0 36098 17412 56 22 21  0  0  0 2026-09-21 18:19:12
 2  0      0 1251940  85168 2060192    0    0     0     0 38281 12375 64 22 13  0  0  0 2026-09-21 18:19:13
 3  0      0 1247020  85168 2060232    0    0     0     0 34414 13188 59 23 18  0  0  0 2026-09-21 18:19:14
 2  0      0 1237388  85168 2060388    0    0     0     0 34941 14405 64 21 15  0  0  0 2026-09-21 18:19:15
 2  0      0 1236796  85168 2060588    0    0     0     0 36061 13139 63 21 16  0  0  0 2026-09-21 18:19:16
 0  0      0 1236800  85168 2060664    0    0     0     0 34562 14210 58 21 21  0  0  0 2026-09-21 18:19:17
 1  0      0 1234784  85168 2060664    0    0     0   116 34990 11293 61 22 16  0  0  0 2026-09-21 18:19:18
 3  0      0 1233912  85168 2060804    0    0     0     0 33694 13682 59 23 18  0  0  0 2026-09-21 18:19:19
 3  0      0 1233408  85168 2060804    0    0     0     0 33894 13866 60 20 20  0  0  0 2026-09-21 18:19:20
 3  0      0 1220316  85168 2060924    0    0     0     0 34125 10920 61 23 16  0  0  0 2026-09-21 18:19:21
 4  0      0 1202424  85168 2061000    0    0     0     0 32792 10666 65 21 13  0  0  0 2026-09-21 18:19:22
 1  0      0 1200660  85168 2061000    0    0     0  1516 34169 11230 64 20 16  0  0  0 2026-09-21 18:19:23
 2  0      0 1199200  85168 2061000    0    0     0     0 33951 11897 61 23 17  0  0  0 2026-09-21 18:19:24
 2  0      0 1187344  85168 2061044    0    0     0     0 34024 14532 56 22 22  0  0  0 2026-09-21 18:19:25
 2  0      0 1187344  85168 2061216    0    0     0     0 34011 8340 66 22 12  0  0  0 2026-09-21 18:19:26
 2  0      0 1187344  85168 2061216    0    0     0     0 34884 12880 63 22 15  0  0  0 2026-09-21 18:19:27
 3  0      0 1184824  85168 2061316    0    0     0     0 32446 11491 67 22 12  0  0  0 2026-09-21 18:19:28
 3  0      0 1183852  85168 2061412    0    0     0     4 33121 8305 66 22 11  0  0  0 2026-09-21 18:19:29
 0  0      0 1178012  85168 2061476    0    0     0     0 34023 14390 57 21 22  0  0  0 2026-09-21 18:19:30
 2  0      0 1177760  85168 2061612    0    0     0     0 33191 8846 68 21 12  0  0  0 2026-09-21 18:19:31
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 1  0      0 1172244  85168 2061612    0    0     0    20 31007 9965 66 20 14  0  0  0 2026-09-21 18:19:32
 0  0      0 1164460  85172 2061612    0    0     0    36 21365 12516 43 13 44  0  0  0 2026-09-21 18:19:33
 0  0      0 1164460  85172 2061616    0    0     0  2332 1093 1439  3  2 95  1  0  0 2026-09-21 18:19:34
 0  0      0 1164460  85172 2061616    0    0     0     0  992 1356  3  2 96  0  0  0 2026-09-21 18:19:35
