procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 1  0      0 1442300 103840 2011500    0    0   128  1993 9508   46 22 11 67  1  0  0 2026-09-21 17:06:24
 0  0      0 1441240 103840 2011456    0    0     0     0  920 1097  3  2 95  0  0  0 2026-09-21 17:06:25
 0  0      0 1441304 103840 2011464    0    0     0     0  161  122  0  1 100  0  0  0 2026-09-21 17:06:26
 0  0      0 1441304 103840 2011464    0    0     0     0   42   58  0  0 100  0  0  0 2026-09-21 17:06:27
 0  0      0 1449116 103840 2011752    0    0     0     0 4836 2180  6  3 92  0  0  0 2026-09-21 17:06:28
 0  0      0 1449116 103840 2012036    0    0     0     0 3656 2234  2  1 97  0  0  0 2026-09-21 17:06:29
 0  0      0 1448452 103840 2012492    0    0     0     0 6139 4203  3  3 94  0  0  0 2026-09-21 17:06:30
 0  0      0 1446484 103840 2013356    0    0     0     0 8613 5369  5  4 91  0  0  0 2026-09-21 17:06:31
 0  0      0 1446028 103840 2014372    0    0     0  4756 11214 7033  6  6 88  1  0  0 2026-09-21 17:06:32
 0  0      0 1445980 103840 2015244    0    0     0     0 9510 5816  6  4 90  0  0  0 2026-09-21 17:06:33
 2  0      0 1445504 103840 2016208    0    0     0     8 11531 7213  6  6 88  0  0  0 2026-09-21 17:06:34
 1  0      0 1444332 103840 2017180    0    0     0     0 10878 6631  7  5 89  0  0  0 2026-09-21 17:06:35
 1  0      0 1442292 103840 2018196    0    0     0     0 12574 7616  7  7 86  0  0  0 2026-09-21 17:06:36
 1  0      0 1442812 103840 2019656    0    0     0     0 15094 8261 10  8 82  0  0  0 2026-09-21 17:06:37
 1  0      0 1440492 103840 2020968    0    0     0     0 14911 8510  9  7 84  0  0  0 2026-09-21 17:06:38
 1  0      0 1439088 103840 2022468    0    0     0     0 14945 8036 11  8 81  0  0  0 2026-09-21 17:06:39
 4  0      0 1438636 103840 2024056    0    0     0     0 15717 8786 12  9 79  0  0  0 2026-09-21 17:06:40
 1  0      0 1438360 103840 2025784    0    0     0     0 18088 9995 10 10 80  0  0  0 2026-09-21 17:06:41
 3  0      0 1438136 103840 2027304    0    0     0     0 17067 8615 11  8 80  0  0  0 2026-09-21 17:06:42
 3  0      0 1438096 103840 2029148    0    0     0     0 19162 9663 11 11 78  0  0  0 2026-09-21 17:06:43
 3  0      0 1438100 103840 2031296    0    0     0     0 20129 10949 14 12 73  0  0  0 2026-09-21 17:06:44
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 0  0      0 1438100 103840 2033208    0    0     0     0 20455 9814 12 12 76  0  0  0 2026-09-21 17:06:45
 1  0      0 1437852 103840 2035536    0    0     0     0 23149 11009 16 14 70  0  0  0 2026-09-21 17:06:46
 1  0      0 1437852 103840 2037704    0    0     0     0 22515 10557 14 14 73  0  0  0 2026-09-21 17:06:47
 2  0      0 1437852 103840 2040148    0    0     0     0 23770 10499 19 14 67  0  0  0 2026-09-21 17:06:48
 3  0      0 1437628 103840 2042960    0    0     0     0 24647 11823 19 16 65  0  0  0 2026-09-21 17:06:49
 0  0      0 1437376 103840 2045848    0    0     0   192 24253 12712 20 16 64  1  0  0 2026-09-21 17:06:50
 0  0      0 1437376 103840 2049048    0    0     0     0 27377 12767 23 18 59  0  0  0 2026-09-21 17:06:51
 3  0      0 1435888 103840 2052124    0    0     0     0 26353 13383 19 18 63  0  0  0 2026-09-21 17:06:52
 0  0      0 1434156 103840 2055864    0    0     0  4540 29816 12110 28 21 51  0  0  0 2026-09-21 17:06:53
 0  0      0 1432152 103840 2059468    0    0     0     0 30455 13488 25 21 54  0  0  0 2026-09-21 17:06:54
 3  0      0 1430136 103840 2063512    0    0     0 47984 31429 12588 32 22 44  3  0  0 2026-09-21 17:06:55
 0  0      0 1424884 103840 2067808    0    0     0    16 33482 13818 27 26 47  0  0  0 2026-09-21 17:06:56
 2  0      0 1419928 103840 2072600    0    0     0     0 32833 12191 38 25 37  0  0  0 2026-09-21 17:06:57
 2  0      0 1412244 103840 2078320    0    0     0     0 37341 10378 38 35 27  0  0  0 2026-09-21 17:06:58
 1  0      0 1405952 103840 2084000    0    0     0     0 33281 10676 43 31 26  0  0  0 2026-09-21 17:06:59
 4  0      0 1400420 103840 2089384    0    0     0 24396 35291 10135 43 31 25  1  0  0 2026-09-21 17:07:00
 0  0      0 1394244 103840 2095528    0    0     0     0 39186 8992 46 35 20  0  0  0 2026-09-21 17:07:01
 0  0      0 1387752 103840 2101836    0    0     0     0 40498 8031 47 37 16  0  0  0 2026-09-21 17:07:02
 2  0      0 1380860 103840 2109032    0    0     0     0 40315 6965 50 39 11  0  0  0 2026-09-21 17:07:03
 0  0      0 1372088 103840 2115672    0    0     0     0 38954 6285 52 38 11  0  0  0 2026-09-21 17:07:04
 2  0      0 1364592 103840 2122276    0    0     0 31216 37098 4261 52 38 10  1  0  0 2026-09-21 17:07:05
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 2  0      0 1357584 103840 2129464    0    0     0     0 38265 2199 57 42  1  0  0  0 2026-09-21 17:07:06
 2  0      0 1351068 103840 2135808    0    0     0     0 36149 5079 50 36 13  0  0  0 2026-09-21 17:07:07
 2  0      0 1341216 103840 2142860    0    0     0     0 38960 1262 61 39  0  0  0  0 2026-09-21 17:07:08
