procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 1  0      0 1469292  84292 2049896    0    0   152   676 1556    7  4  1 94  1  0  0 2026-09-21 17:06:24
 0  0      0 1469292  84292 2049868    0    0     0  1884  421  537  1  0 98  0  0  0 2026-09-21 17:06:25
 0  0      0 1467808  84292 2049868    0    0     0     0  767  723  6  2 93  0  0  0 2026-09-21 17:06:26
 0  0      0 1474108  84292 2049868    0    0     0     0  555  516  4  1 96  0  0  0 2026-09-21 17:06:27
 0  0      0 1473856  84292 2049868    0    0     0     0 5323 7249  3  2 95  0  0  0 2026-09-21 17:06:28
 0  0      0 1477756  84292 2049868    0    0     0     0 3072 3823  2  2 96  0  0  0 2026-09-21 17:06:29
 0  0      0 1483004  84292 2049868    0    0     0     0 5909 8105  3  3 95  0  0  0 2026-09-21 17:06:30
 0  0      0 1483624  84292 2049868    0    0     0     0 7775 10601  4  2 94  0  0  0 2026-09-21 17:06:31
 0  0      0 1487416  84292 2049868    0    0     0     0 9831 13829  5  3 92  0  0  0 2026-09-21 17:06:32
 0  0      0 1488224  84292 2049868    0    0     0     0 8371 11393  5  3 92  0  0  0 2026-09-21 17:06:33
 0  0      0 1488860  84292 2049868    0    0     0     0 10831 14817  5  3 92  0  0  0 2026-09-21 17:06:34
 0  0      0 1489084  84292 2049868    0    0     0    16 10871 14310  6  3 91  0  0  0 2026-09-21 17:06:35
 3  0      0 1490716  84292 2049868    0    0     0     0 11335 14983  7  5 88  0  0  0 2026-09-21 17:06:36
 0  0      0 1494208  84292 2049868    0    0     0     0 15176 19527  7  4 88  0  0  0 2026-09-21 17:06:37
 1  0      0 1494208  84292 2049868    0    0     0     0 14251 17653  8  4 88  0  0  0 2026-09-21 17:06:38
 2  0      0 1495440  84292 2049868    0    0     0     0 14800 18048  9  6 85  0  0  0 2026-09-21 17:06:39
 4  0      0 1495360  84292 2049868    0    0     0     0 17233 20550  9  6 85  0  0  0 2026-09-21 17:06:40
 1  0      0 1495360  84292 2049836    0    0     0     0 17692 20776 11  6 83  0  0  0 2026-09-21 17:06:41
 4  0      0 1494604  84292 2049836    0    0     0     0 18086 22208 10  7 83  0  0  0 2026-09-21 17:06:42
 1  0      0 1494128  84292 2049836    0    0     0     0 19250 23361 11  7 82  0  0  0 2026-09-21 17:06:43
 1  0      0 1493656  84292 2049840    0    0     0     0 21075 26938 12  8 80  0  0  0 2026-09-21 17:06:44
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 4  0      0 1494588  84292 2049840    0    0     0     0 19995 23309 12  7 81  0  0  0 2026-09-21 17:06:45
 1  0      0 1494588  84292 2049840    0    0     0     0 22940 28527 14  9 78  0  0  0 2026-09-21 17:06:46
 3  0      0 1494364  84292 2049840    0    0     0     0 21311 26157 15  7 78  0  0  0 2026-09-21 17:06:47
 2  0      0 1494140  84292 2049840    0    0     0     0 24894 29051 17  8 75  0  0  0 2026-09-21 17:06:48
 1  0      0 1493952  84292 2049840    0    0     0     0 26705 30015 17  9 74  0  0  0 2026-09-21 17:06:49
 3  0      0 1493416  84292 2049840    0    0     0    12 29509 32624 19 12 69  0  0  0 2026-09-21 17:06:50
 4  0      0 1491688  84292 2049840    0    0     0 10616 30251 35582 20 12 68  1  0  0 2026-09-21 17:06:51
 0  0      0 1491208  84292 2049840    0    0     0     0 30810 34555 20 12 68  0  0  0 2026-09-21 17:06:52
 0  0      0 1490892  84292 2049840    0    0     0     0 33245 37296 24 14 63  0  0  0 2026-09-21 17:06:53
 3  0      0 1489124  84300 2049868    0    0     0    72 33047 36133 22 14 64  0  0  0 2026-09-21 17:06:54
 0  0      0 1488920  84300 2049868    0    0     0     4 35197 39186 26 16 59  0  0  0 2026-09-21 17:06:55
 2  0      0 1488144  84300 2049884    0    0     0  1448 37444 40907 28 16 56  0  0  0 2026-09-21 17:06:56
 4  0      0 1484616  84300 2049948    0    0     0     0 40032 41978 31 17 52  0  0  0 2026-09-21 17:06:57
 1  0      0 1483612  84300 2049964    0    0     0     0 42249 41722 35 19 46  0  0  0 2026-09-21 17:06:58
 2  0      0 1481616  84300 2049984    0    0     0     0 41660 41362 33 19 48  0  0  0 2026-09-21 17:06:59
 4  0      0 1480356  84300 2050000    0    0     0     0 44016 40607 37 19 44  0  0  0 2026-09-21 17:07:00
 3  0      0 1479352  84300 2050020    0    0     0     0 42938 38824 38 21 42  0  0  0 2026-09-21 17:07:01
 0  0      0 1477128  84300 2050052    0    0     0     0 42514 37697 37 22 41  0  0  0 2026-09-21 17:07:02
 1  0      0 1475116  84300 2050100    0    0     0     0 41572 34143 41 24 36  0  0  0 2026-09-21 17:07:03
 2  0      0 1474108  84300 2050116    0    0     0     0 43219 36401 42 21 37  0  0  0 2026-09-21 17:07:04
 3  0      0 1472604  84300 2050212    0    0     0     0 41094 35164 39 21 40  0  0  0 2026-09-21 17:07:05
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 3  0      0 1471120  84300 2050212    0    0     0     0 44271 36624 44 23 33  0  0  0 2026-09-21 17:07:06
 3  0      0 1467920  84300 2050356    0    0     0     0 43050 34037 40 21 39  0  0  0 2026-09-21 17:07:07
 2  0      0 1465584  84300 2050356    0    0     0     0 43573 35829 44 21 35  0  0  0 2026-09-21 17:07:08
 1  0      0 1463912  84300 2050356    0    0     0     0 44633 31311 46 23 30  0  0  0 2026-09-21 17:07:09
 2  0      0 1463184  84300 2050356    0    0     0     0 42337 36616 37 21 42  0  0  0 2026-09-21 17:07:10
 1  0      0 1462960  84300 2050356    0    0     0     0 43570 33860 46 23 31  0  0  0 2026-09-21 17:07:11
 2  0      0 1462736  84300 2050356    0    0     0     0 42350 30159 46 22 32  0  0  0 2026-09-21 17:07:12
 1  0      0 1460248  84300 2050356    0    0     0     0 43140 36496 39 23 38  0  0  0 2026-09-21 17:07:13
 4  0      0 1459792  84300 2050372    0    0     0     0 44957 34097 43 23 34  0  0  0 2026-09-21 17:07:14
