procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 2  0      0 1344792 103084 1253884    0    0   127  2521 5622   28 24  5 70  1  0  0 2026-09-21 17:06:24
 0  0      0 1343872 103084 1253848    0    0     0     0  349  568  1  1 99  0  0  0 2026-09-21 17:06:25
 0  1      0 1387260 103084 1198256    0    0     0 24692 5399 10203  9  3 48 40  0  0 2026-09-21 17:06:26
 1  0      0 1367320 103084 1217928    0    0     0 29648 3987 7882 24  3 46 27  0  0 2026-09-21 17:06:27
 0  0      0 1367320 103084 1217908    0    0     0  1740 2983 3951  6  1 90  3  0  0 2026-09-21 17:06:28
 0  0      0 1367320 103084 1217956    0    0     0  1400 1786 3006  1  1 96  3  0  0 2026-09-21 17:06:29
 0  0      0 1367320 103084 1218092    0    0     0  1324 3394 4434  4  1 93  2  0  0 2026-09-21 17:06:30
 0  0      0 1367320 103084 1218368    0    0     0  1476 4083 5151  6  1 90  3  0  0 2026-09-21 17:06:31
 1  0      0 1367320 103084 1218700    0    0     0 12968 5005 6125  6  2 86  7  0  0 2026-09-21 17:06:32
 0  0      0 1367320 103084 1218984    0    0     0  1232 3615 4466  4  1 94  1  0  0 2026-09-21 17:06:33
 0  0      0 1367096 103084 1219332    0    0     0  1336 4788 5839  5  1 93  1  0  0 2026-09-21 17:06:34
 1  0      0 1367080 103084 1219568    0    0     0  1336 4301 5402  5  2 92  1  0  0 2026-09-21 17:06:35
 0  0      0 1367080 103084 1219916    0    0     0  1488 4528 5677  5  2 92  2  0  0 2026-09-21 17:06:36
 0  0      0 1366056 103084 1221480    0    0     0  2560 6194 7194  8  3 88  1  0  0 2026-09-21 17:06:37
 0  0      0 1366056 103084 1221816    0    0     0  1320 5197 6177  7  3 89  1  0  0 2026-09-21 17:06:38
 0  0      0 1365832 103084 1222300    0    0     0  1268 5261 6086  8  2 90  1  0  0 2026-09-21 17:06:39
 0  0      0 1365832 103084 1222788    0    0     0  1488 6112 7112  9  2 87  2  0  0 2026-09-21 17:06:40
 1  0      0 1365832 103084 1223256    0    0     0  1424 6059 6985  8  2 89  1  0  0 2026-09-21 17:06:41
 0  0      0 1365832 103084 1223680    0    0     0  1352 6060 7002  8  3 89  1  0  0 2026-09-21 17:06:42
 0  0      0 1365832 103084 1224192    0    0     0  1424 6347 7230  8  3 88  1  0  0 2026-09-21 17:06:43
 1  0      0 1365356 103084 1224868    0    0     0  1604 7880 8641 12  4 83  1  0  0 2026-09-21 17:06:44
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 1  0      0 1365088 103084 1225328    0    0     0  1396 6052 7005  8  2 90  1  0  0 2026-09-21 17:06:45
 1  0      0 1364584 103084 1226056    0    0     0  1488 8256 9113 14  4 81  1  0  0 2026-09-21 17:06:46
 2  0      0 1364332 103084 1226672    0    0     0  1624 7920 8592 11  3 86  1  0  0 2026-09-21 17:06:47
 1  0      0 1363604 103084 1227296    0    0     0  1400 8132 9114 13  5 81  1  0  0 2026-09-21 17:06:48
17  0      0 1362648 103084 1228324    0    0     0  1940 9323 10119 16  5 78  2  0  0 2026-09-21 17:06:49
 6  0      0 1360940 103084 1229208    0    0     0  1912 10017 10896 15  5 79  1  0  0 2026-09-21 17:06:50
 2  0      0 1359628 103084 1230308    0    0     0  3648 11552 12296 21  6 72  1  0  0 2026-09-21 17:06:51
 1  0      0 1358976 103084 1231096    0    0     0  4704 10522 11668 17  5 76  3  0  0 2026-09-21 17:06:52
 1  0      0 1356672 103084 1232520    0    0     0  4584 12839 13428 25  7 65  3  0  0 2026-09-21 17:06:53
 0  0      0 1355464 103084 1233572    0    0     0 20096 12315 12993 22  6 68  5  0  0 2026-09-21 17:06:54
 3  0      0 1354152 103084 1235224    0    0     0  4412 14600 15125 29  9 57  5  0  0 2026-09-21 17:06:55
 1  0      0 1352944 103084 1236512    0    0     0  4576 12767 15112 24  8 63  5  0  0 2026-09-21 17:06:56
15  0      0 1350428 103084 1238300    0    0     0  5192 15992 17191 36 11 48  5  0  0 2026-09-21 17:06:57
26  0      0 1348396 103084 1240440    0    0     0  5412 18205 19226 44 13 38  5  0  0 2026-09-21 17:06:58
 1  0      0 1338240 103084 1250652    0    0     0 13616 17641 18055 41 13 41  5  0  0 2026-09-21 17:06:59
 7  0      0 1333656 103084 1255600    0    0     0  8040 16696 17116 43 11 43  3  0  0 2026-09-21 17:07:00
 0  0      0 1324448 103084 1263832    0    0     0 11340 17827 18762 51 12 31  5  0  0 2026-09-21 17:07:01
 0  0      0 1323444 103084 1265604    0    0     0  4720 17457 20888 48 12 37  3  0  0 2026-09-21 17:07:02
 9  0      0 1319124 103088 1269928    0    0     0  7168 22764 24737 67 17 15  1  0  0 2026-09-21 17:07:03
15  0      0 1317164 103088 1271960    0    0     0  5200 19094 22695 58 13 27  2  0  0 2026-09-21 17:07:04
 0  0      0 1315344 103088 1273880    0    0     0  5388 18434 22309 52 12 34  2  0  0 2026-09-21 17:07:05
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 8  0      0 1312112 103088 1277112    0    0     0  6636 22353 25294 60 15 24  1  0  0 2026-09-21 17:07:06
 8  0      0 1309264 103088 1280092    0    0     0  6932 18524 22903 53 12 31  3  0  0 2026-09-21 17:07:07
 0  0      0 1307500 103088 1281972    0    0     0  6292 20626 23960 64 13 17  6  0  0 2026-09-21 17:07:08
 9  0      0 1297632 103088 1291356    0    0     0 13392 20551 23354 50 16 31  3  0  0 2026-09-21 17:07:09
10  0      0 1296312 103088 1293044    0    0     0  6092 17555 20163 45 12 41  2  0  0 2026-09-21 17:07:10
 0  0      0 1294044 103088 1295228    0    0     0  6444 21291 22795 68 14 15  3  0  0 2026-09-21 17:07:11
 1  0      0 1289732 103088 1299396    0    0     0  8608 23822 26581 59 15 25  1  0  0 2026-09-21 17:07:12
 6  0      0 1287964 103088 1301360    0    0     0  6436 16840 19326 49 12 35  4  0  0 2026-09-21 17:07:13
11  0      0 1285708 103088 1303408    0    0     0  6976 23803 28290 73 16 10  2  0  0 2026-09-21 17:07:14
 0  0      0 1282908 103088 1306384    0    0     0  7464 20213 24207 63 13 19  5  0  0 2026-09-21 17:07:15
