+-------+--------+--------------------------------------+-------+-------+-------+----------+-------+-------+-------+-----+-----+
| COUNT | METHOD |                 URI                  |  MIN  |  AVG  |  MAX  |   SUM    |  P99  |  2XX  |  3XX  | 4XX | 5XX |
+-------+--------+--------------------------------------+-------+-------+-------+----------+-------+-------+-------+-----+-----+
| 36909 | GET    | /api/chair/notification              | 0.001 | 0.122 | 1.117 | 4506.073 | 0.453 | 36829 | 0     | 80  | 0   |
| 20691 | GET    | /api/app/notification                | 0.025 | 0.131 | 0.890 | 2706.725 | 0.462 | 20647 | 0     | 44  | 0   |
| 14841 | POST   | /api/chair/coordinate                | 0.004 | 0.107 | 1.072 | 1587.285 | 0.426 | 14841 | 0     | 0   | 0   |
| 654   | GET    | /api/app/nearby-chairs               | 0.016 | 1.409 | 3.879 | 921.502  | 3.751 | 653   | 0     | 1   | 0   |
| 453   | POST   | ^/api/app/rides/[0-9A-Z]+/evaluation | 0.036 | 0.367 | 2.504 | 166.314  | 1.512 | 453   | 0     | 0   | 0   |
| 945   | POST   | ^/api/chair/rides/[0-9A-Z]+/status   | 0.004 | 0.113 | 0.614 | 107.147  | 0.466 | 945   | 0     | 0   | 0   |
| 656   | GET    | /api/app/rides                       | 0.001 | 0.122 | 0.528 | 80.166   | 0.478 | 656   | 0     | 0   | 0   |
| 532   | POST   | /api/app/rides                       | 0.005 | 0.147 | 0.768 | 78.356   | 0.463 | 532   | 0     | 0   | 0   |
| 536   | POST   | /api/app/rides/estimated-fare        | 0.001 | 0.098 | 0.559 | 52.271   | 0.366 | 536   | 0     | 0   | 0   |
| 165   | GET    | /api/owner/sales                     | 0.013 | 0.246 | 0.884 | 40.640   | 0.747 | 165   | 0     | 0   | 0   |
| 65    | GET    | /api/internal/matching               | 0.001 | 0.534 | 2.584 | 34.726   | 2.584 | 65    | 0     | 0   | 0   |
| 165   | GET    | /api/owner/chairs                    | 0.001 | 0.100 | 0.529 | 16.581   | 0.512 | 165   | 0     | 0   | 0   |
| 183   | POST   | /api/app/payment-methods             | 0.002 | 0.080 | 0.471 | 14.644   | 0.367 | 183   | 0     | 0   | 0   |
| 144   | POST   | /api/chair/activity                  | 0.007 | 0.091 | 0.519 | 13.169   | 0.419 | 144   | 0     | 0   | 0   |
| 145   | POST   | /api/chair/chairs                    | 0.001 | 0.078 | 0.305 | 11.284   | 0.302 | 145   | 0     | 0   | 0   |
| 183   | POST   | /api/app/users                       | 0.001 | 0.056 | 0.382 | 10.253   | 0.357 | 183   | 0     | 0   | 0   |
| 1     | POST   | /api/initialize                      | 1.991 | 1.991 | 1.991 | 1.991    | 1.991 | 1     | 0     | 0   | 0   |
| 1     | GET    | /api/owner/sales?                    | 0.041 | 0.041 | 0.041 | 0.041    | 0.041 | 1     | 0     | 0   | 0   |
| 5     | POST   | /api/owner/owners                    | 0.001 | 0.001 | 0.001 | 0.005    | 0.001 | 5     | 0     | 0   | 0   |
| 11612 | GET    | ^/images/.+                          | 0.000 | 0.000 | 0.001 | 0.001    | 0.000 | 1658  | 9954  | 0   | 0   |
| 170   | GET    | ^/owner.*                            | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 6     | 164   | 0   | 0   |
| 1459  | GET    | /favicon.ico                         | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 189   | 1270  | 0   | 0   |
| 1459  | GET    | /favicon-32x32.png                   | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 189   | 1270  | 0   | 0   |
| 1     | GET    | /apple-touch-icon-180x180.png        | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 1     | 0     | 0   | 0   |
| 1     | GET    | /index.html                          | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 1     | 0     | 0   | 0   |
| 1     | GET    | /favicon-128x128.png                 | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 1     | 0     | 0   | 0   |
| 25606 | GET    | ^/assets/.+                          | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 4344  | 21262 | 0   | 0   |
| 1290  | GET    | ^/client.*                           | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 184   | 1106  | 0   | 0   |
+-------+--------+--------------------------------------+-------+-------+-------+----------+-------+-------+-------+-----+-----+
