+--------+--------+--------------------------------------+-------+-------+-------+----------+-------+--------+--------+-----+-----+
| COUNT  | METHOD |                 URI                  |  MIN  |  AVG  |  MAX  |   SUM    |  P99  |  2XX   |  3XX   | 4XX | 5XX |
+--------+--------+--------------------------------------+-------+-------+-------+----------+-------+--------+--------+-----+-----+
| 3697   | POST   | ^/api/app/rides/[0-9A-Z]+/evaluation | 0.033 | 0.582 | 2.554 | 2151.323 | 2.111 | 3697   | 0      | 0   | 0   |
| 280670 | GET    | /api/app/notification                | 0.001 | 0.007 | 0.080 | 1933.111 | 0.033 | 280670 | 0      | 0   | 0   |
| 211226 | POST   | /api/chair/coordinate                | 0.001 | 0.008 | 0.123 | 1706.542 | 0.039 | 211226 | 0      | 0   | 0   |
| 136749 | GET    | /api/chair/notification              | 0.000 | 0.007 | 0.080 | 966.812  | 0.034 | 136749 | 0      | 0   | 0   |
| 10872  | GET    | /api/app/rides                       | 0.001 | 0.014 | 0.242 | 157.226  | 0.097 | 10872  | 0      | 0   | 0   |
| 7897   | POST   | ^/api/chair/rides/[0-9A-Z]+/status   | 0.001 | 0.015 | 0.138 | 121.185  | 0.058 | 7897   | 0      | 0   | 0   |
| 4491   | POST   | /api/app/rides                       | 0.002 | 0.022 | 0.155 | 99.301   | 0.097 | 4491   | 0      | 0   | 0   |
| 10870  | GET    | /api/app/nearby-chairs               | 0.000 | 0.005 | 0.058 | 49.958   | 0.030 | 10869  | 0      | 1   | 0   |
| 4495   | POST   | /api/app/rides/estimated-fare        | 0.001 | 0.011 | 0.097 | 49.448   | 0.048 | 4495   | 0      | 0   | 0   |
| 164    | GET    | /api/owner/sales                     | 0.004 | 0.177 | 0.988 | 28.965   | 0.954 | 164    | 0      | 0   | 0   |
| 1341   | POST   | /api/app/users                       | 0.001 | 0.014 | 0.118 | 18.742   | 0.068 | 1340   | 0      | 0   | 1   |
| 1301   | POST   | /api/app/payment-methods             | 0.001 | 0.009 | 0.069 | 11.657   | 0.042 | 1301   | 0      | 0   | 0   |
| 588    | POST   | /api/chair/activity                  | 0.001 | 0.013 | 0.069 | 7.698    | 0.049 | 588    | 0      | 0   | 0   |
| 616    | POST   | /api/chair/chairs                    | 0.001 | 0.011 | 0.096 | 6.509    | 0.051 | 616    | 0      | 0   | 0   |
| 1      | POST   | /api/initialize                      | 1.877 | 1.877 | 1.877 | 1.877    | 1.877 | 1      | 0      | 0   | 0   |
| 145    | GET    | /api/owner/chairs                    | 0.001 | 0.003 | 0.039 | 0.397    | 0.024 | 145    | 0      | 0   | 0   |
| 1      | GET    | /api/owner/sales?                    | 0.042 | 0.042 | 0.042 | 0.042    | 0.042 | 1      | 0      | 0   | 0   |
| 5      | POST   | /api/owner/owners                    | 0.000 | 0.000 | 0.001 | 0.002    | 0.001 | 5      | 0      | 0   | 0   |
| 1      | GET    | /index.html                          | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 1      | 0      | 0   | 0   |
| 16057  | GET    | /favicon-32x32.png                   | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 1347   | 14710  | 0   | 0   |
| 150    | GET    | ^/owner.*                            | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 6      | 144    | 0   | 0   |
| 1      | GET    | /favicon-128x128.png                 | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 1      | 0      | 0   | 0   |
| 1      | GET    | /apple-touch-icon-180x180.png        | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 1      | 0      | 0   | 0   |
| 280720 | GET    | ^/assets/.+                          | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 30938  | 249782 | 0   | 0   |
| 16057  | GET    | /favicon.ico                         | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 1347   | 14710  | 0   | 0   |
| 143174 | GET    | ^/images/.+                          | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 12080  | 131094 | 0   | 0   |
| 15908  | GET    | ^/client.*                           | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 1342   | 14566  | 0   | 0   |
+--------+--------+--------------------------------------+-------+-------+-------+----------+-------+--------+--------+-----+-----+
