+--------+--------+--------------------------------------+-------+--------+--------+------------+--------+--------+--------+-----+-----+
| COUNT  | METHOD |                 URI                  |  MIN  |  AVG   |  MAX   |    SUM     |  P99   |  2XX   |  3XX   | 4XX | 5XX |
+--------+--------+--------------------------------------+-------+--------+--------+------------+--------+--------+--------+-----+-----+
| 11076  | GET    | /api/app/notification                | 0.480 | 10.889 | 31.262 | 120611.154 | 21.536 | 11076  | 0      | 0   | 0   |
| 882    | GET    | /api/chair/notification              | 1.837 | 34.722 | 60.085 | 30624.571  | 60.061 | 882    | 0      | 0   | 0   |
| 8047   | POST   | ^/api/app/rides/[0-9A-Z]+/evaluation | 0.033 | 0.560  | 3.514  | 4507.506   | 2.331  | 8047   | 0      | 0   | 0   |
| 160740 | POST   | /api/chair/coordinate                | 0.001 | 0.019  | 2.048  | 3023.698   | 0.306  | 160740 | 0      | 0   | 0   |
| 11331  | POST   | /api/app/rides                       | 0.002 | 0.201  | 2.379  | 2274.824   | 0.984  | 11331  | 0      | 0   | 0   |
| 16694  | POST   | ^/api/chair/rides/[0-9A-Z]+/status   | 0.001 | 0.130  | 2.237  | 2163.239   | 0.894  | 16694  | 0      | 0   | 0   |
| 11781  | GET    | /api/app/rides                       | 0.001 | 0.162  | 2.261  | 1909.349   | 0.996  | 11781  | 0      | 0   | 0   |
| 11335  | POST   | /api/app/rides/estimated-fare        | 0.001 | 0.124  | 2.078  | 1402.965   | 0.883  | 11335  | 0      | 0   | 0   |
| 3692   | POST   | /api/app/payment-methods             | 0.001 | 0.139  | 3.018  | 513.059    | 1.107  | 3692   | 0      | 0   | 0   |
| 3769   | POST   | /api/app/users                       | 0.001 | 0.106  | 1.540  | 398.702    | 0.730  | 3769   | 0      | 0   | 0   |
| 1127   | POST   | /api/chair/chairs                    | 0.001 | 0.065  | 1.812  | 73.576     | 0.790  | 1127   | 0      | 0   | 0   |
| 95     | GET    | /api/owner/sales                     | 0.003 | 0.742  | 4.516  | 70.490     | 4.516  | 95     | 0      | 0   | 0   |
| 858    | POST   | /api/chair/activity                  | 0.001 | 0.080  | 1.150  | 68.503     | 0.831  | 858    | 0      | 0   | 0   |
| 11779  | GET    | /api/app/nearby-chairs               | 0.001 | 0.006  | 0.078  | 66.373     | 0.039  | 11778  | 0      | 1   | 0   |
| 1      | POST   | /api/initialize                      | 1.857 | 1.857  | 1.857  | 1.857      | 1.857  | 1      | 0      | 0   | 0   |
| 74     | GET    | /api/owner/chairs                    | 0.001 | 0.005  | 0.054  | 0.375      | 0.054  | 74     | 0      | 0   | 0   |
| 1      | GET    | /api/owner/sales?                    | 0.039 | 0.039  | 0.039  | 0.039      | 0.039  | 1      | 0      | 0   | 0   |
| 5      | POST   | /api/owner/owners                    | 0.001 | 0.001  | 0.001  | 0.003      | 0.001  | 5      | 0      | 0   | 0   |
| 79     | GET    | ^/owner.*                            | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 6      | 73     | 0   | 0   |
| 23673  | GET    | /favicon.ico                         | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 3775   | 19898  | 0   | 0   |
| 1      | GET    | /favicon-128x128.png                 | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 1      | 0      | 0   | 0   |
| 1      | GET    | /index.html                          | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 1      | 0      | 0   | 0   |
| 23673  | GET    | /favicon-32x32.png                   | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 3775   | 19898  | 0   | 0   |
| 1      | GET    | /apple-touch-icon-180x180.png        | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 1      | 0      | 0   | 0   |
| 212357 | GET    | ^/images/.+                          | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 33932  | 178425 | 0   | 0   |
| 424865 | GET    | ^/assets/.+                          | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 86745  | 338120 | 0   | 0   |
| 23595  | GET    | ^/client.*                           | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 3770   | 19825  | 0   | 0   |
+--------+--------+--------------------------------------+-------+--------+--------+------------+--------+--------+--------+-----+-----+
