+-------+--------+--------------------------------------+-------+-------+-------+----------+-------+-------+-------+-----+-----+
| COUNT | METHOD |                 URI                  |  MIN  |  AVG  |  MAX  |   SUM    |  P99  |  2XX  |  3XX  | 4XX | 5XX |
+-------+--------+--------------------------------------+-------+-------+-------+----------+-------+-------+-------+-----+-----+
| 35725 | GET    | /api/chair/notification              | 0.001 | 0.082 | 0.296 | 2926.738 | 0.182 | 35634 | 0     | 45  | 46  |
| 10310 | GET    | /api/app/notification                | 0.001 | 0.138 | 0.536 | 1422.767 | 0.343 | 10280 | 0     | 21  | 9   |
| 415   | GET    | /api/app/nearby-chairs               | 0.039 | 2.642 | 8.287 | 1096.371 | 8.047 | 409   | 0     | 6   | 0   |
| 10105 | POST   | /api/chair/coordinate                | 0.001 | 0.098 | 0.268 | 985.401  | 0.209 | 10102 | 0     | 0   | 3   |
| 257   | POST   | ^/api/app/rides/[0-9A-Z]+/evaluation | 0.041 | 0.270 | 1.149 | 69.459   | 0.934 | 257   | 0     | 0   | 0   |
| 163   | GET    | /api/owner/sales                     | 0.021 | 0.340 | 0.842 | 55.388   | 0.821 | 163   | 0     | 0   | 0   |
| 418   | GET    | /api/app/rides                       | 0.001 | 0.120 | 0.758 | 50.283   | 0.643 | 417   | 0     | 0   | 1   |
| 301   | POST   | /api/app/rides                       | 0.006 | 0.160 | 0.407 | 48.079   | 0.344 | 298   | 0     | 3   | 0   |
| 542   | POST   | ^/api/chair/rides/[0-9A-Z]+/status   | 0.004 | 0.073 | 0.206 | 39.485   | 0.185 | 540   | 0     | 0   | 2   |
| 101   | GET    | /api/internal/matching               | 0.001 | 0.134 | 0.618 | 13.564   | 0.437 | 101   | 0     | 0   | 0   |
| 306   | POST   | /api/app/rides/estimated-fare        | 0.002 | 0.044 | 0.109 | 13.561   | 0.102 | 306   | 0     | 0   | 0   |
| 150   | POST   | /api/app/users                       | 0.001 | 0.050 | 0.165 | 7.556    | 0.152 | 150   | 0     | 0   | 0   |
| 151   | POST   | /api/app/payment-methods             | 0.004 | 0.037 | 0.089 | 5.580    | 0.084 | 150   | 0     | 0   | 1   |
| 166   | GET    | /api/owner/chairs                    | 0.002 | 0.030 | 0.084 | 5.050    | 0.082 | 166   | 0     | 0   | 0   |
| 99    | POST   | /api/chair/activity                  | 0.004 | 0.037 | 0.096 | 3.684    | 0.096 | 99    | 0     | 0   | 0   |
| 99    | POST   | /api/chair/chairs                    | 0.001 | 0.029 | 0.092 | 2.875    | 0.092 | 99    | 0     | 0   | 0   |
| 1     | POST   | /api/initialize                      | 2.004 | 2.004 | 2.004 | 2.004    | 2.004 | 1     | 0     | 0   | 0   |
| 1     | GET    | /api/owner/sales?                    | 0.067 | 0.067 | 0.067 | 0.067    | 0.067 | 1     | 0     | 0   | 0   |
| 5     | POST   | /api/owner/owners                    | 0.001 | 0.001 | 0.002 | 0.006    | 0.002 | 5     | 0     | 0   | 0   |
| 1     | GET    | /apple-touch-icon-180x180.png        | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 1     | 0     | 0   | 0   |
| 993   | GET    | /favicon.ico                         | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 156   | 837   | 0   | 0   |
| 171   | GET    | ^/owner.*                            | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 6     | 165   | 0   | 0   |
| 1     | GET    | /index.html                          | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 1     | 0     | 0   | 0   |
| 993   | GET    | /favicon-32x32.png                   | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 156   | 837   | 0   | 0   |
| 1     | GET    | /favicon-128x128.png                 | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 1     | 0     | 0   | 0   |
| 7409  | GET    | ^/images/.+                          | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 1361  | 6048  | 0   | 0   |
| 17485 | GET    | ^/assets/.+                          | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 3585  | 13900 | 0   | 0   |
| 823   | GET    | ^/client.*                           | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 151   | 672   | 0   | 0   |
+-------+--------+--------------------------------------+-------+-------+-------+----------+-------+-------+-------+-----+-----+
