procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 2  0      0 1265620 103092 1277620    0    0   110  2666 5665   29 24  5 70  2  0  0 2026-09-21 17:20:33
 0  0      0 1265696 103092 1277564    0    0     0     0  380  586  1  0 99  0  0  0 2026-09-21 17:20:34
 0  2      0 1332752 103092 1207356    0    0     0 36572 5800 11517 19  4 53 24  0  0 2026-09-21 17:20:35
 0  0      0 1314412 103092 1219048    0    0     0 18184 4817 6738 17  3 69 11  0  0 2026-09-21 17:20:36
 0  0      0 1314412 103092 1219156    0    0     0  1376 1347 2437  1  1 96  2  0  0 2026-09-21 17:20:37
 0  0      0 1314412 103092 1219196    0    0     0  1388 2907 4045  3  1 93  3  0  0 2026-09-21 17:20:38
 0  0      0 1314412 103092 1219520    0    0     0  1340 3527 4809  4  2 92  3  0  0 2026-09-21 17:20:39
 0  0      0 1314412 103092 1219760    0    0     0  1376 4524 5862  6  2 90  3  0  0 2026-09-21 17:20:40
 0  0      0 1314412 103092 1220276    0    0     0  1396 5349 6422  7  2 89  2  0  0 2026-09-21 17:20:41
 0  0      0 1313388 103092 1221600    0    0     0  2520 5320 6585  6  3 89  3  0  0 2026-09-21 17:20:42
 1  0      0 1313388 103092 1222124    0    0     0  1432 5647 6820  7  2 88  3  0  0 2026-09-21 17:20:43
 0  0      0 1313388 103092 1222612    0    0     0  1468 6894 8317 10  4 84  2  0  0 2026-09-21 17:20:44
 0  0      0 1313388 103092 1223328    0    0     0  1584 7867 9403 12  3 83  2  0  0 2026-09-21 17:20:45
 2  0      0 1313164 103092 1223992    0    0     0  2016 9212 10774 14  4 79  3  0  0 2026-09-21 17:20:46
 0  0      0 1313164 103092 1225088    0    0     0  1888 9810 10978 16  5 77  3  0  0 2026-09-21 17:20:47
 0  0      0 1312940 103092 1225992    0    0     0  1720 10995 12434 19  5 74  2  0  0 2026-09-21 17:20:48
 3  0      0 1312940 103092 1227268    0    0     0  3104 10712 12436 19  8 69  4  0  0 2026-09-21 17:20:49
 0  0      0 1312940 103092 1228500    0    0     0  2756 14068 14806 27  7 63  3  0  0 2026-09-21 17:20:50
 0  0      0 1312716 103092 1230324    0    0     0  3676 15283 16815 31  9 56  4  0  0 2026-09-21 17:20:51
 3  0      0 1312716 103092 1231824    0    0     0  3420 14644 16276 27  8 61  4  1  0 2026-09-21 17:20:52
 3  0      0 1312716 103092 1234048    0    0     0  4120 18597 18964 43 12 42  3  0  0 2026-09-21 17:20:53
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 1  0      0 1312716 103092 1236064    0    0     0  4232 17399 18686 38 11 48  3  0  0 2026-09-21 17:20:54
11  0      0 1304792 103092 1245648    0    0     0 12548 19967 20049 48 13 36  3  0  0 2026-09-21 17:20:55
 1  3      0 1302284 103092 1248928    0    0     0  8332 21000 21493 61 15 22  2  0  0 2026-09-21 17:20:56
 6  1      0 1292888 103092 1259744    0    0     0 16624 23419 26515 71 17 10  3  0  0 2026-09-21 17:20:57
13  1      0 1289048 103092 1263516    0    0     0 13944 23176 26325 76 18  6  1  0  0 2026-09-21 17:20:58
 9  0      0 1279360 103092 1273172    0    0     0 12356 24127 24496 67 16 17  1  0  0 2026-09-21 17:20:59
20  1      0 1273516 103092 1279196    0    0     0 12400 25566 24997 78 21  0  1  0  0 2026-09-21 17:21:00
10  1      0 1268712 103092 1283076    0    0     0 14572 23504 26457 74 19  4  4  0  0 2026-09-21 17:21:01
15  0      0 1266176 103092 1286572    0    0     0 45624 22547 24361 72 17  9  3  0  0 2026-09-21 17:21:02
11  2      0 1261676 103092 1290792    0    0     0  7016 27587 26213 78 21  1  0  0  0 2026-09-21 17:21:03
29  1      0 1257680 103092 1294980    0    0     0  7936 25842 24291 79 21  0  0  0  0 2026-09-21 17:21:04
40  1      0 1255560 103092 1297232    0    0     0  7796 21464 25381 63 15 22  1  0  0 2026-09-21 17:21:05
10  0      0 1252536 103092 1300416    0    0     0  5000 25546 23540 80 20  0  1  0  0 2026-09-21 17:21:06
10  2      0 1248236 103092 1304504    0    0     0  9740 26911 25644 76 20  3  1  0  0 2026-09-21 17:21:07
 0  1      0 1242008 103092 1310888    0    0     0 15388 26320 26907 74 18  5  4  0  0 2026-09-21 17:21:08
17  2      0 1238464 103092 1314260    0    0     0  7976 20706 24717 70 15 14  1  0  0 2026-09-21 17:21:09
11  1      0 1228264 103092 1324552    0    0     0 14840 26095 23152 78 20  1  1  0  0 2026-09-21 17:21:10
 4  2      0 1225040 103092 1327588    0    0     0  7756 26955 25833 77 21  0  1  0  0 2026-09-21 17:21:11
 6  1      0 1222468 103092 1330428    0    0     0  9576 24925 27712 78 19  2  2  0  0 2026-09-21 17:21:12
24  2      0 1217648 103092 1335276    0    0     0  9784 23839 26301 73 18  4  4  0  0 2026-09-21 17:21:13
15  1      0 1214608 103092 1338344    0    0     0  8696 20862 23448 61 15 24  0  0  0 2026-09-21 17:21:14
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 9  2      0 1210560 103092 1342492    0    0     0  9148 27873 25826 76 21  2  1  0  0 2026-09-21 17:21:15
 4  2      0 1206512 103092 1346424    0    0     0  7568 24413 24202 76 20  4  1  0  0 2026-09-21 17:21:16
 9  2      0 1203540 103092 1349384    0    0     0  7576 26313 25218 78 20  0  1  0  0 2026-09-21 17:21:17
29  0      0 1200212 103092 1352476    0    0     0  6924 27090 25643 78 21  0  0  0  0 2026-09-21 17:21:18
 8  0      0 1195392 103092 1357492    0    0     0 11484 25503 27077 80 20  0  1  0  0 2026-09-21 17:21:19
 3  2      0 1192872 103092 1360220    0    0     0  8728 22757 24331 73 18  9  1  0  0 2026-09-21 17:21:20
 2  2      0 1189636 103092 1363264    0    0     0  9360 20907 27841 62 16 19  4  0  0 2026-09-21 17:21:21
 9  1      0 1186556 103092 1366416    0    0     0  8484 27089 25262 77 20  1  1  0  0 2026-09-21 17:21:22
40  1      0 1183784 103092 1369316    0    0     0  7532 25436 20825 79 19  3  0  0  0 2026-09-21 17:21:23
20  0      0 1179484 103092 1373444    0    0     0  7836 21346 20577 72 20  7  0  0  0 2026-09-21 17:21:24
13  0      0 1176460 103092 1376544    0    0     0  7880 27990 25594 79 21  0  1  0  0 2026-09-21 17:21:25
15  1      0 1173496 103092 1379596    0    0     0  8100 27448 25647 73 21  6  1  0  0 2026-09-21 17:21:26
17  1      0 1170664 103092 1382628    0    0     0  9464 25319 25484 76 20  3  1  0  0 2026-09-21 17:21:27
17  1      0 1166364 103092 1387020    0    0     0  9860 27946 28088 78 21  0  0  0  0 2026-09-21 17:21:28
 1  2      0 1163592 103092 1389972    0    0     0 10956 18844 25021 55 13 31  1  0  0 2026-09-21 17:21:29
