procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 0  0      0 6709096  35392 826368    0    0    75   166 10786   26  6  2 91  0  0  0 2026-09-21 17:20:34
 0  0      0 6704960  35392 826392    0    0     0     0 2283 2389  3  2 95  0  0  0 2026-09-21 17:20:35
 0  0      0 6704960  35392 826392    0    0     0     0   55   55  0  0 100  0  0  0 2026-09-21 17:20:36
 1  0      0 6692744  35392 826392    0    0     0     0 10581 13550  4  2 94  0  0  0 2026-09-21 17:20:37
 0  0      0 6694200  35392 826392    0    0     0     0 4305 5881  1  1 98  0  0  0 2026-09-21 17:20:38
 0  0      0 6691428  35392 826392    0    0     0     0 15660 22583  6  2 93  0  0  0 2026-09-21 17:20:39
 3  0      0 6682536  35392 826344    0    0     0     0 19617 25396  8  3 89  0  0  0 2026-09-21 17:20:40
 0  0      0 6672708  35392 826344    0    0     0     0 15417 20124  7  2 91  0  0  0 2026-09-21 17:20:41
 0  0      0 6643224  35392 826344    0    0     0     0 24407 31107 10  4 86  0  0  0 2026-09-21 17:20:42
 4  0      0 6632972  35392 826344    0    0     0     0 21298 27185  9  3 88  0  0  0 2026-09-21 17:20:43
 1  0      0 6604924  35392 826344    0    0     0     0 25456 31773 11  4 85  0  0  0 2026-09-21 17:20:44
 0  0      0 6573928  35392 826344    0    0     0     0 28282 34965 12  4 84  0  0  0 2026-09-21 17:20:45
 3  0      0 6531340  35392 826376    0    0     0     0 33029 40113 16  6 79  0  0  0 2026-09-21 17:20:46
 0  0      0 6492784  35392 826408    0    0     0     0 36558 44210 17  6 77  0  0  0 2026-09-21 17:20:47
 0  0      0 6457000  35392 826468    0    0     0     0 40143 47913 20  7 73  0  0  0 2026-09-21 17:20:48
 0  0      0 6408368  35392 826540    0    0     0     0 36424 39598 20  7 73  0  0  0 2026-09-21 17:20:49
 2  0      0 6322188  35392 826640    0    0     0     0 45826 44304 29 10 62  0  0  0 2026-09-21 17:20:50
 0  0      0 6272292  35392 826776    0    0     0     0 46096 45103 27 10 63  0  0  0 2026-09-21 17:20:51
 1  0      0 6186376  35392 826856    0    0     0     0 48015 42493 34 12 54  0  0  0 2026-09-21 17:20:52
 4  0      0 6053712  35392 826956    0    0     0     0 49574 42010 36 11 52  0  0  0 2026-09-21 17:20:53
 0  0      0 6034844  35392 827056    0    0     0     4 50743 42123 39 10 51  0  0  0 2026-09-21 17:20:54
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 3  0      0 5850532  35392 827216    0    0     0     0 54554 36311 48 14 38  0  0  0 2026-09-21 17:20:55
 0  0      0 5821156  35392 827348    0    0     0     0 52609 39330 42 13 44  0  0  0 2026-09-21 17:20:56
 1  0      0 5592080  35392 827524    0    0     0     0 53820 26654 56 15 29  0  0  0 2026-09-21 17:20:57
 5  0      0 5567256  35392 827584    0    0     0     0 55462 32617 51 14 35  0  0  0 2026-09-21 17:20:58
 4  0      0 5321076  35392 827820    0    0     0     0 55772 20329 57 18 26  0  0  0 2026-09-21 17:20:59
 4  0      0 5263292  35392 827940    0    0     0     0 55299 23184 60 14 26  0  0  0 2026-09-21 17:21:00
 4  0      0 5086348  35392 828108    0    0     0     0 54043 18508 57 18 26  0  0  0 2026-09-21 17:21:01
 5  0      0 4824560  35392 828196    0    0     0     0 54054 9735 70 18 12  0  0  0 2026-09-21 17:21:02
 4  0      0 4818392  35392 828444    0    0     0     4 53495 22467 58 14 28  0  0  0 2026-09-21 17:21:03
 3  0      0 4676084  35400 828592    0    0     0    48 54459 16803 61 17 22  0  0  0 2026-09-21 17:21:04
 4  0      0 4383784  35400 828764    0    0     0  8272 55397 8617 72 16 12  0  0  0 2026-09-21 17:21:05
 4  0      0 4352780  35400 828940    0    0     0     0 54113 12736 69 16 16  0  0  0 2026-09-21 17:21:06
