+--------+--------+--------------------------------------+-------+--------+--------+------------+--------+--------+--------+-----+-----+
| COUNT  | METHOD |                 URI                  |  MIN  |  AVG   |  MAX   |    SUM     |  P99   |  2XX   |  3XX   | 4XX | 5XX |
+--------+--------+--------------------------------------+-------+--------+--------+------------+--------+--------+--------+-----+-----+
| 10327  | GET    | /api/app/notification                | 0.450 | 11.648 | 27.363 | 120285.770 | 22.797 | 10327  | 0      | 0   | 0   |
| 866    | GET    | /api/chair/notification              | 1.877 | 30.856 | 60.135 | 26720.943  | 60.005 | 866    | 0      | 0   | 0   |
| 7011   | POST   | ^/api/app/rides/[0-9A-Z]+/evaluation | 0.033 | 1.037  | 5.014  | 7268.120   | 3.583  | 7011   | 0      | 0   | 0   |
| 139809 | POST   | /api/chair/coordinate                | 0.002 | 0.013  | 2.037  | 1861.883   | 0.228  | 139809 | 0      | 0   | 0   |
| 14668  | POST   | ^/api/chair/rides/[0-9A-Z]+/status   | 0.001 | 0.091  | 1.602  | 1336.446   | 0.602  | 14668  | 0      | 0   | 0   |
| 10550  | POST   | /api/app/rides                       | 0.002 | 0.126  | 1.981  | 1329.990   | 0.744  | 10550  | 0      | 0   | 0   |
| 11233  | GET    | /api/app/rides                       | 0.001 | 0.101  | 2.011  | 1136.497   | 0.679  | 11233  | 0      | 0   | 0   |
| 10554  | POST   | /api/app/rides/estimated-fare        | 0.001 | 0.092  | 2.308  | 969.761    | 0.742  | 10554  | 0      | 0   | 0   |
| 3919   | POST   | /api/app/payment-methods             | 0.001 | 0.131  | 1.754  | 514.308    | 0.934  | 3919   | 0      | 0   | 0   |
| 4104   | POST   | /api/app/users                       | 0.001 | 0.087  | 2.154  | 355.369    | 0.589  | 4100   | 0      | 0   | 4   |
| 976    | POST   | /api/chair/chairs                    | 0.001 | 0.075  | 1.433  | 73.618     | 0.662  | 976    | 0      | 0   | 0   |
| 842    | POST   | /api/chair/activity                  | 0.001 | 0.080  | 1.237  | 67.664     | 0.718  | 842    | 0      | 0   | 0   |
| 103    | GET    | /api/owner/sales                     | 0.003 | 0.470  | 1.974  | 48.413     | 1.956  | 103    | 0      | 0   | 0   |
| 11220  | GET    | /api/app/nearby-chairs               | 0.001 | 0.004  | 0.053  | 42.662     | 0.030  | 11219  | 0      | 1   | 0   |
| 1      | POST   | /api/initialize                      | 1.449 | 1.449  | 1.449  | 1.449      | 1.449  | 1      | 0      | 0   | 0   |
| 91     | GET    | /api/owner/chairs                    | 0.001 | 0.003  | 0.061  | 0.247      | 0.061  | 91     | 0      | 0   | 0   |
| 1      | GET    | /api/owner/sales?                    | 0.038 | 0.038  | 0.038  | 0.038      | 0.038  | 1      | 0      | 0   | 0   |
| 5      | POST   | /api/owner/owners                    | 0.000 | 0.001  | 0.001  | 0.003      | 0.001  | 5      | 0      | 0   | 0   |
| 96     | GET    | ^/owner.*                            | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 6      | 90     | 0   | 0   |
| 22441  | GET    | /favicon.ico                         | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 4110   | 18331  | 0   | 0   |
| 22441  | GET    | /favicon-32x32.png                   | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 4110   | 18331  | 0   | 0   |
| 1      | GET    | /apple-touch-icon-180x180.png        | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 1      | 0      | 0   | 0   |
| 1      | GET    | /index.html                          | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 1      | 0      | 0   | 0   |
| 1      | GET    | /favicon-128x128.png                 | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 1      | 0      | 0   | 0   |
| 201116 | GET    | ^/images/.+                          | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 36947  | 164169 | 0   | 0   |
| 405789 | GET    | ^/assets/.+                          | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 94342  | 311447 | 0   | 0   |
| 22346  | GET    | ^/client.*                           | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 4105   | 18241  | 0   | 0   |
+--------+--------+--------------------------------------+-------+--------+--------+------------+--------+--------+--------+-----+-----+
