procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 1  0      0 1453216 101212 1186064    0    0   203  1800 4384   19 21  4 74  1  0  0 2026-09-21 16:33:43
 0  1      0 1453216 101212 1185916    0    0     0   240  481  717  1  0 99  1  0  0 2026-09-21 16:33:44
 1  1      0 1475808 101248 1160272    0    0     0 24252 5163 9836 13  3 48 36  0  0 2026-09-21 16:33:45
 0  0      0 1455196 101308 1175612    0    0     0 30080 4230 7865 22  3 46 30  0  0 2026-09-21 16:33:46
 0  0      0 1455196 101316 1176068    0    0     0  1640 5039 5841 11  2 84  3  0  0 2026-09-21 16:33:47
 0  0      0 1455196 101316 1177008    0    0     0  1752 7876 8360 15  5 78  3  0  0 2026-09-21 16:33:48
 9  0      0 1454956 101320 1178148    0    0     0  1652 10175 11417 22  6 70  2  0  0 2026-09-21 16:33:49
 0  1      0 1454956 101320 1179868    0    0     0  2820 13172 14149 29  9 60  3  0  0 2026-09-21 16:33:50
 2  0      0 1453932 101328 1182588    0    0     0  3628 13399 14047 30 10 57  3  0  0 2026-09-21 16:33:51
15  0      0 1453932 101352 1184076    0    0     0  3740 13711 14436 30  9 54  7  0  0 2026-09-21 16:33:52
 0  0      0 1453932 101356 1186432    0    0     0  1564 15948 15344 40 13 46  1  0  0 2026-09-21 16:33:53
 3  1      0 1453176 101372 1188800    0    0     0  2672 16299 16154 45 13 41  2  0  0 2026-09-21 16:33:54
32  0      0 1450892 101380 1192492    0    0     0  3840 19263 17647 56 16 27  2  0  0 2026-09-21 16:33:55
25  1      0 1448876 101380 1195336    0    0     0  2612 21074 21028 63 16 21  1  0  0 2026-09-21 16:33:56
24  3      0 1445836 101384 1199360    0    0     0  4272 25016 23771 74 17  9  1  0  0 2026-09-21 16:33:57
18  1      0 1442864 101400 1202188    0    0     0 28484 24447 23877 75 18  7  1  0  0 2026-09-21 16:33:58
11  1      0 1439892 101404 1205096    0    0     0  3224 22764 23685 70 19 11  1  0  0 2026-09-21 16:33:59
47  1      0 1437016 101412 1208224    0    0     0  2956 23591 23995 75 18  7  1  0  0 2026-09-21 16:34:00
10  2      0 1433992 101432 1211148    0    0     0  3456 23041 23036 73 18  9  1  0  0 2026-09-21 16:34:01
13  0      0 1429440 101436 1215284    0    0     0  3740 22545 20685 65 18 17  0  0  0 2026-09-21 16:34:02
18  0      0 1426920 101456 1218240    0    0     0  6400 23870 24495 78 17  5  1  0  0 2026-09-21 16:34:03
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 6  1      0 1423896 101460 1221356    0    0     0  5480 23304 25715 79 17  4  1  0  0 2026-09-21 16:34:04
16  2      0 1419848 101460 1225436    0    0     0  6876 24668 24614 75 19  5  1  0  0 2026-09-21 16:34:05
 5  1      0 1416624 101468 1228652    0    0     0  5508 25298 25047 74 21  4  0  0  0 2026-09-21 16:34:06
 3  1      0 1413056 101472 1231996    0    0     0  4108 24261 25363 78 19  3  1  0  0 2026-09-21 16:34:07
 7  1      0 1410032 101476 1235128    0    0     0  5560 23891 26438 76 20  3  0  0  0 2026-09-21 16:34:08
10  0      0 1406504 101496 1238452    0    0     0  4324 25313 24866 78 19  3  1  0  0 2026-09-21 16:34:09
12  1      0 1402976 101504 1241860    0    0     0 10412 25350 24569 78 20  2  0  0  0 2026-09-21 16:34:10
14  1      0 1398928 101516 1246280    0    0     0  5720 25288 26027 76 21  2  0  0  0 2026-09-21 16:34:11
10  2      0 1395384 101532 1249628    0    0     0  4676 26877 25903 78 20  2  1  0  0 2026-09-21 16:34:12
 9  2      0 1392108 101532 1252980    0    0     0  4576 25372 25514 77 21  2  1  0  0 2026-09-21 16:34:13
22  1      0 1388832 101536 1256332    0    0     0  3516 25647 25239 79 20  2  0  0  0 2026-09-21 16:34:14
22  1      0 1384332 101536 1260824    0    0     0  9176 26288 24960 79 18  2  0  0  0 2026-09-21 16:34:15
10  2      0 1381056 101540 1264064    0    0     0  3068 25426 24247 76 21  2  1  0  0 2026-09-21 16:34:16
16  2      0 1377528 101552 1267504    0    0     0  5856 25045 25458 79 20  1  0  0  0 2026-09-21 16:34:17
24  2      0 1374200 101564 1270996    0    0     0  5032 25759 24337 77 21  2  1  0  0 2026-09-21 16:34:18
12  1      0 1370644 101564 1274464    0    0     0  4756 26697 24899 76 22  1  0  0  0 2026-09-21 16:34:19
29  1      0 1366092 101572 1278904    0    0     0  6252 25878 25329 79 20  1  1  0  0 2026-09-21 16:34:20
34  0      0 1363068 101580 1282244    0    0     0  4896 26195 25702 79 19  1  0  0  0 2026-09-21 16:34:21
17  0      0 1359540 101580 1285500    0    0     0  5068 23475 24425 79 19  2  1  0  0 2026-09-21 16:34:22
10  2      0 1356516 101584 1288880    0    0     0  4776 25259 24361 78 21  1  0  0  0 2026-09-21 16:34:23
 5  4      0 1351964 101596 1293244    0    0     0  6128 26184 25052 77 21  2  1  0  0 2026-09-21 16:34:24
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
15  2      0 1348688 101608 1296512    0    0     0  4808 25283 24233 78 20  2  1  0  0 2026-09-21 16:34:25
 5  3      0 1345412 101624 1299836    0    0     0  4560 25493 23798 76 22  2  0  0  0 2026-09-21 16:34:26
10  2      0 1341896 101636 1303176    0    0     0  4948 24960 23356 79 19  1  0  0  0 2026-09-21 16:34:27
20  2      0 1338368 101660 1306528    0    0     0  4316 26704 24624 79 21  1  0  0  0 2026-09-21 16:34:28
28  0      0 1334320 101676 1310688    0    0     0 107384 25422 24604 75 22  3  1  0  0 2026-09-21 16:34:29
13  0      0 1331044 101684 1313992    0    0     0  4460 23625 23013 78 20  2  0  0  0 2026-09-21 16:34:30
19  1      0 1327516 101684 1317556    0    0     0  4668 25843 25176 79 20  2  1  0  0 2026-09-21 16:34:31
22  1      0 1324292 101704 1320668    0    0     0  5868 24329 24085 78 19  4  0  0  0 2026-09-21 16:34:32
25  0      0 1321016 101704 1324012    0    0     0  3512 26255 24609 76 22  3  0  0  0 2026-09-21 16:34:33
 8  2      0 1317940 101712 1327140    0    0     0  4852 24353 24812 79 19  3  0  0  0 2026-09-21 16:34:34
13  1      0 1313892 101720 1331256    0    0     0  5644 23799 25514 77 20  3  1  0  0 2026-09-21 16:34:35
16  2      0 1310616 101728 1334548    0    0     0  4668 24156 24896 79 20  2  0  0  0 2026-09-21 16:34:36
16  0      0 1307140 101736 1337744    0    0     0  4556 25424 24560 79 19  3  1  0  0 2026-09-21 16:34:37
 5  0      0 1304316 101752 1340948    0    0     0  4048 24642 24558 78 18  2  1  0  0 2026-09-21 16:34:38
 7  1      0 1300016 101764 1345032    0    0     0  5516 25039 24240 77 20  3  1  0  0 2026-09-21 16:34:39
 6  2      0 1296740 101776 1348156    0    0     0  4992 24528 26023 76 21  3  1  0  0 2026-09-21 16:34:40
13  1      0 1293968 101784 1351208    0    0     0  4364 23862 24522 79 18  2  2  0  0 2026-09-21 16:34:41
25  1      0 1289164 101784 1355472    0    0     0  5564 25033 25564 76 21  3  0  0  0 2026-09-21 16:34:42
15  2      0 1286140 101812 1358652    0    0     0  4412 25106 24019 79 18  3  1  0  0 2026-09-21 16:34:43
15  0      0 1283368 101824 1361476    0    0     0  3472 24443 24526 79 18  3  1  0  0 2026-09-21 16:34:44
 9  3      0 1280092 101836 1364700    0    0     0  5276 23550 25258 78 19  2  0  0  0 2026-09-21 16:34:45
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
11  2      0 1277068 101852 1367720    0    0     0  4556 24791 23486 77 21  2  1  0  0 2026-09-21 16:34:46
 0  1      0 1274544 101864 1369592    0    0     0  4992 16446 16745 52 12 34  3  0  0 2026-09-21 16:34:47
 0  1      0 1273532 101868 1371048    0    0     0  4236 11050 10510 27  8 60  4  0  0 2026-09-21 16:34:48
 0  2      0 1271516 101868 1372196    0    0     0  3892 10066 8289 26  7 62  5  0  0 2026-09-21 16:34:49
 2  1      0 1271264 101868 1373620    0    0     0  4032 9631 8607 24  6 64  5  0  0 2026-09-21 16:34:50
 4  2      0 1268744 101872 1374836    0    0     0  7304 10256 9086 25  8 58  9  0  0 2026-09-21 16:34:51
