+-------+--------+--------------------------------------+-------+-------+-------+----------+-------+-------+-------+-----+-----+
| COUNT | METHOD |                 URI                  |  MIN  |  AVG  |  MAX  |   SUM    |  P99  |  2XX  |  3XX  | 4XX | 5XX |
+-------+--------+--------------------------------------+-------+-------+-------+----------+-------+-------+-------+-----+-----+
| 44699 | POST   | /api/chair/coordinate                | 0.003 | 0.063 | 0.428 | 2800.456 | 0.190 | 44699 | 0     | 0   | 0   |
| 72967 | GET    | /api/chair/notification              | 0.001 | 0.025 | 0.368 | 1859.075 | 0.127 | 72967 | 0     | 0   | 0   |
| 73960 | GET    | /api/app/notification                | 0.001 | 0.024 | 0.333 | 1750.928 | 0.123 | 73960 | 0     | 0   | 0   |
| 1103  | POST   | ^/api/app/rides/[0-9A-Z]+/evaluation | 0.034 | 0.617 | 2.375 | 680.437  | 2.264 | 1103  | 0     | 0   | 0   |
| 2318  | POST   | ^/api/chair/rides/[0-9A-Z]+/status   | 0.002 | 0.061 | 0.272 | 142.547  | 0.195 | 2318  | 0     | 0   | 0   |
| 1742  | GET    | /api/app/rides                       | 0.001 | 0.067 | 0.392 | 117.015  | 0.264 | 1742  | 0     | 0   | 0   |
| 1277  | POST   | /api/app/rides                       | 0.003 | 0.078 | 0.305 | 99.604   | 0.223 | 1277  | 0     | 0   | 0   |
| 1281  | POST   | /api/app/rides/estimated-fare        | 0.001 | 0.045 | 0.240 | 58.191   | 0.173 | 1281  | 0     | 0   | 0   |
| 163   | GET    | /api/owner/sales                     | 0.006 | 0.231 | 0.544 | 37.723   | 0.520 | 163   | 0     | 0   | 0   |
| 1740  | GET    | /api/app/nearby-chairs               | 0.001 | 0.017 | 0.236 | 29.217   | 0.117 | 1739  | 0     | 1   | 0   |
| 76    | GET    | /api/internal/matching               | 0.001 | 0.378 | 2.900 | 28.692   | 2.900 | 76    | 0     | 0   | 0   |
| 340   | POST   | /api/app/payment-methods             | 0.001 | 0.039 | 0.277 | 13.417   | 0.242 | 340   | 0     | 0   | 0   |
| 266   | POST   | /api/chair/activity                  | 0.003 | 0.047 | 0.161 | 12.456   | 0.157 | 266   | 0     | 0   | 0   |
| 266   | POST   | /api/chair/chairs                    | 0.002 | 0.044 | 0.356 | 11.745   | 0.223 | 266   | 0     | 0   | 0   |
| 343   | POST   | /api/app/users                       | 0.001 | 0.033 | 0.138 | 11.448   | 0.130 | 343   | 0     | 0   | 0   |
| 166   | GET    | /api/owner/chairs                    | 0.001 | 0.039 | 0.241 | 6.525    | 0.146 | 166   | 0     | 0   | 0   |
| 1     | POST   | /api/initialize                      | 1.991 | 1.991 | 1.991 | 1.991    | 1.991 | 1     | 0     | 0   | 0   |
| 1     | GET    | /api/owner/sales?                    | 0.040 | 0.040 | 0.040 | 0.040    | 0.040 | 1     | 0     | 0   | 0   |
| 5     | POST   | /api/owner/owners                    | 0.000 | 0.001 | 0.002 | 0.004    | 0.002 | 5     | 0     | 0   | 0   |
| 1     | GET    | /favicon-128x128.png                 | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 1     | 0     | 0   | 0   |
| 1     | GET    | /index.html                          | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 1     | 0     | 0   | 0   |
| 171   | GET    | ^/owner.*                            | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 6     | 165   | 0   | 0   |
| 3356  | GET    | /favicon.ico                         | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 349   | 3007  | 0   | 0   |
| 3356  | GET    | /favicon-32x32.png                   | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 349   | 3007  | 0   | 0   |
| 1     | GET    | /apple-touch-icon-180x180.png        | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 1     | 0     | 0   | 0   |
| 28676 | GET    | ^/images/.+                          | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 3098  | 25578 | 0   | 0   |
| 58810 | GET    | ^/assets/.+                          | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 8021  | 50789 | 0   | 0   |
| 3186  | GET    | ^/client.*                           | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 344   | 2842  | 0   | 0   |
+-------+--------+--------------------------------------+-------+-------+-------+----------+-------+-------+-------+-----+-----+
