procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 1  0      0 1576100 103836 1921312    0    0   203  2389 8016   53 22  9 68  1  0  0 2026-09-21 16:33:43
 0  0      0 1571464 103836 1921392    0    0     0     0 1357 1617  8  4 88  0  0  0 2026-09-21 16:33:44
 0  0      0 1562592 103836 1921392    0    0     0     0  658  507  6  2 93  0  0  0 2026-09-21 16:33:45
 0  0      0 1579480 103836 1921416    0    0     0     0 1587 1514  8  2 91  0  0  0 2026-09-21 16:33:46
 0  0      0 1576692 103836 1921876    0    0     0     0 11923 13786 17  8 75  0  0  0 2026-09-21 16:33:47
 0  0      0 1575180 103836 1922496    0    0     0   116 14217 18065 14 11 75  0  0  0 2026-09-21 16:33:48
 3  0      0 1582344 103836 1923552    0    0     0     0 20774 25481 23 17 60  0  0  0 2026-09-21 16:33:49
 6  0      0 1580244 103836 1925288    0    0     0     0 27686 31473 31 26 42  0  0  0 2026-09-21 16:33:50
 0  0      0 1578548 103836 1927528    0    0     0     0 28346 30718 34 28 39  0  0  0 2026-09-21 16:33:51
 1  0      0 1576652 103836 1928948    0    0     0     0 25772 31389 34 22 44  0  0  0 2026-09-21 16:33:52
 5  0      0 1573848 103836 1930732    0    0     0     0 31609 36719 34 29 37  0  0  0 2026-09-21 16:33:53
 6  0      0 1568520 103836 1932800    0    0     0     0 31633 34342 42 29 29  0  0  0 2026-09-21 16:33:54
 2  0      0 1565372 103836 1937500    0    0     0     0 31848 37152 41 31 28  0  0  0 2026-09-21 16:33:55
 5  0      0 1559940 103836 1939836    0    0     0     0 31746 33767 43 35 22  0  0  0 2026-09-21 16:33:56
 3  0      0 1559004 103836 1942692    0    0     0     0 33310 33348 47 39 14  0  0  0 2026-09-21 16:33:57
 9  0      0 1554232 103836 1945280    0    0     0     0 33460 34431 48 38 14  0  0  0 2026-09-21 16:33:58
 8  0      0 1551984 103836 1949256    0    0     0   164 33337 33280 49 38 14  0  0  0 2026-09-21 16:33:59
 2  0      0 1550456 103836 1951764    0    0     0     0 33508 33296 50 37 14  0  0  0 2026-09-21 16:34:00
 8  0      0 1549816 103836 1954336    0    0     0     0 33869 32100 48 38 15  0  0  0 2026-09-21 16:34:01
11  0      0 1546376 103836 1959596    0    0     0 50740 31493 29024 50 39 10  1  0  0 2026-09-21 16:34:02
 8  0      0 1545396 103836 1962300    0    0     0     0 33500 32236 47 41 12  0  0  0 2026-09-21 16:34:03
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 8  0      0 1540988 103836 1965008    0    0     0     0 32988 33046 50 35 14  0  0  0 2026-09-21 16:34:04
 5  0      0 1538768 103836 1967784    0    0     0  5128 32161 29919 49 37 14  0  0  0 2026-09-21 16:34:05
 8  0      0 1535924 103836 1970340    0    0     0 13076 32856 32276 47 40 14  0  0  0 2026-09-21 16:34:06
 3  0      0 1532536 103836 1973332    0    0     0     0 31614 28128 52 38 10  0  0  0 2026-09-21 16:34:07
 5  0      0 1530092 103836 1976108    0    0     0     0 31822 30422 47 40 13  0  0  0 2026-09-21 16:34:08
 6  0      0 1527260 103836 1979128    0    0     0     0 33749 27211 53 38 10  0  0  0 2026-09-21 16:34:09
 0  0      0 1524072 103836 1981892    0    0     0     0 32604 26224 51 39 11  0  0  0 2026-09-21 16:34:10
 3  0      0 1521060 103836 1985060    0    0     0  5312 33635 29104 52 40  8  0  0  0 2026-09-21 16:34:11
 7  0      0 1517708 103836 1988116    0    0     0 62036 33242 25045 55 40  5  1  0  0 2026-09-21 16:34:12
 2  0      0 1515200 103836 1990828    0    0     0    24 33437 26768 52 40  8  0  0  0 2026-09-21 16:34:13
 2  0      0 1510916 103836 1992748    0    0     0     0 32973 26703 51 41  8  0  0  0 2026-09-21 16:34:14
 5  0      0 1508648 103836 1994632    0    0     0    24 33069 28286 52 40  8  0  0  0 2026-09-21 16:34:15
11  0      0 1507000 103836 1996540    0    0     0  6376 32445 25454 55 39  6  0  0  0 2026-09-21 16:34:16
 0  0      0 1504984 103836 1998704    0    0     0     0 35689 31249 52 42  6  0  0  0 2026-09-21 16:34:17
 5  0      0 1500396 103836 2000684    0    0     0 14908 34627 27562 53 42  6  0  0  0 2026-09-21 16:34:18
 8  0      0 1499440 103836 2002584    0    0     0     0 32639 27005 50 42  8  0  0  0 2026-09-21 16:34:19
 5  0      0 1496872 103836 2004672    0    0     0     0 33131 25765 52 44  5  0  0  0 2026-09-21 16:34:20
 5  0      0 1494352 103836 2006696    0    0     0  6444 31550 25365 50 43  7  0  0  0 2026-09-21 16:34:21
 4  0      0 1491380 103836 2008668    0    0     0     0 30972 26707 54 41  6  0  0  0 2026-09-21 16:34:22
 5  0      0 1490320 103836 2010776    0    0     0  3404 35515 28078 53 43  4  0  0  0 2026-09-21 16:34:23
 4  0      0 1489060 103836 2012704    0    0     0     0 32948 27409 53 42  6  0  0  0 2026-09-21 16:34:24
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 8  0      0 1485988 103836 2014652    0    0     0     0 33681 30044 50 43  7  0  0  0 2026-09-21 16:34:25
 9  0      0 1483668 103836 2016748    0    0     0  6468 33156 27608 52 42  6  1  0  0 2026-09-21 16:34:26
 2  0      0 1481148 103836 2018700    0    0     0     0 32405 28307 53 42  6  0  0  0 2026-09-21 16:34:27
 5  0      0 1478880 103836 2020712    0    0     0     0 32693 25509 51 42  8  0  0  0 2026-09-21 16:34:28
 5  0      0 1473848 103836 2022752    0    0     0  3528 29212 25295 52 41  7  0  0  0 2026-09-21 16:34:29
 5  0      0 1472644 103836 2024744    0    0     0     0 33119 27468 53 41  6  0  0  0 2026-09-21 16:34:30
 6  0      0 1471492 103836 2026872    0    0     0  6396 32605 26016 50 46  5  0  0  0 2026-09-21 16:34:31
 8  0      0 1467156 103836 2029848    0    0     0    92 31526 23649 56 39  5  0  0  0 2026-09-21 16:34:32
 6  0      0 1464820 103836 2033336    0    0     0 63268 31077 18767 55 43  3  0  0  0 2026-09-21 16:34:33
 3  0      0 1460872 103836 2037168    0    0     0  3604 31373 21404 55 43  2  0  0  0 2026-09-21 16:34:34
 5  0      0 1456340 103836 2040900    0    0     0     0 29385 18055 56 42  2  0  0  0 2026-09-21 16:34:35
 2  0      0 1452268 103836 2044600    0    0     0     0 30254 20832 55 43  2  0  0  0 2026-09-21 16:34:36
 7  0      0 1446112 103836 2048604    0    0     0     0 31264 20023 55 44  2  0  0  0 2026-09-21 16:34:37
 6  0      0 1438976 103836 2052296    0    0     0     0 30061 18233 57 42  2  0  0  0 2026-09-21 16:34:38
10  0      0 1435652 103836 2056480    0    0     0  3696 30765 22393 53 44  3  0  0  0 2026-09-21 16:34:39
 8  0      0 1432364 103836 2060196    0    0     0     0 32381 19958 55 43  2  0  0  0 2026-09-21 16:34:40
 6  0      0 1428276 103836 2062856    0    0     0     0 28855 19569 56 42  2  0  0  0 2026-09-21 16:34:41
 4  0      0 1428028 103836 2065212    0    0     0     0 32897 23445 53 45  2  0  0  0 2026-09-21 16:34:42
 6  0      0 1424048 103836 2067428    0    0     0     0 30660 23488 53 44  4  0  0  0 2026-09-21 16:34:43
 6  0      0 1420784 103836 2069728    0    0     0  3852 30088 22614 55 42  3  0  0  0 2026-09-21 16:34:44
 5  0      0 1419976 103836 2072004    0    0     0     0 29664 21824 54 43  3  0  0  0 2026-09-21 16:34:45
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 5  0      0 1418516 103836 2074424    0    0     0    36 28601 21686 55 43  2  0  0  0 2026-09-21 16:34:46
 3  0      0 1416448 103836 2076436    0    0     0     0 26690 26993 49 41 10  0  0  0 2026-09-21 16:34:47
 4  0      0 1416196 103836 2078304    0    0     0     0 26123 28600 45 40 15  0  0  0 2026-09-21 16:34:48
 6  0      0 1415944 103836 2080328    0    0     0     0 23810 28320 45 40 14  0  0  0 2026-09-21 16:34:49
 0  0      0 1415440 103836 2082288    0    0     0     0 24850 30154 47 39 15  0  0  0 2026-09-21 16:34:50
 5  0      0 1412920 103836 2084152    0    0     0     0 26958 30189 47 41 13  0  0  0 2026-09-21 16:34:51
