+--------+--------+--------------------------------------+-------+--------+--------+------------+--------+--------+-----+-----+-----+
| COUNT  | METHOD |                 URI                  |  MIN  |  AVG   |  MAX   |    SUM     |  P99   |  2XX   | 3XX | 4XX | 5XX |
+--------+--------+--------------------------------------+-------+--------+--------+------------+--------+--------+-----+-----+-----+
| 17634  | GET    | /api/app/notification                | 0.511 | 8.664  | 39.817 | 152773.206 | 16.577 | 17634  | 0   | 0   | 0   |
| 1513   | GET    | /api/chair/notification              | 2.211 | 32.090 | 60.440 | 48552.201  | 59.994 | 1513   | 0   | 0   | 0   |
| 13981  | POST   | ^/api/app/rides/[0-9A-Z]+/evaluation | 0.032 | 0.561  | 2.303  | 7837.391   | 1.550  | 13981  | 0   | 0   | 0   |
| 268511 | POST   | /api/chair/coordinate                | 0.001 | 0.024  | 0.483  | 6514.507   | 0.170  | 268511 | 0   | 0   | 0   |
| 18008  | POST   | /api/app/rides                       | 0.001 | 0.093  | 0.852  | 1679.738   | 0.444  | 18008  | 0   | 0   | 0   |
| 18012  | POST   | /api/app/rides/estimated-fare        | 0.001 | 0.073  | 0.807  | 1321.163   | 0.418  | 18012  | 0   | 0   | 0   |
| 29167  | POST   | ^/api/chair/rides/[0-9A-Z]+/status   | 0.001 | 0.027  | 0.345  | 776.998    | 0.138  | 29167  | 0   | 0   | 0   |
| 22257  | GET    | /api/app/nearby-chairs               | 0.001 | 0.028  | 0.340  | 613.222    | 0.188  | 22256  | 0   | 1   | 0   |
| 22259  | GET    | /api/app/rides                       | 0.001 | 0.021  | 0.341  | 471.615    | 0.150  | 22259  | 0   | 0   | 0   |
| 4453   | POST   | /api/app/users                       | 0.001 | 0.070  | 0.664  | 311.827    | 0.396  | 4453   | 0   | 0   | 0   |
| 4437   | POST   | /api/app/payment-methods             | 0.001 | 0.044  | 0.573  | 194.778    | 0.280  | 4437   | 0   | 0   | 0   |
| 1798   | POST   | /api/chair/chairs                    | 0.001 | 0.035  | 0.586  | 63.783     | 0.364  | 1798   | 0   | 0   | 0   |
| 1488   | POST   | /api/chair/activity                  | 0.001 | 0.040  | 0.607  | 59.891     | 0.335  | 1488   | 0   | 0   | 0   |
| 101    | GET    | /api/owner/sales                     | 0.004 | 0.348  | 1.274  | 35.161     | 1.259  | 101    | 0   | 0   | 0   |
| 1      | POST   | /api/initialize                      | 2.094 | 2.094  | 2.094  | 2.094      | 2.094  | 1      | 0   | 0   | 0   |
| 70     | GET    | /api/owner/chairs                    | 0.001 | 0.007  | 0.065  | 0.462      | 0.065  | 70     | 0   | 0   | 0   |
| 1      | GET    | /api/owner/sales?                    | 0.037 | 0.037  | 0.037  | 0.037      | 0.037  | 1      | 0   | 0   | 0   |
| 5      | POST   | /api/owner/owners                    | 0.001 | 0.001  | 0.001  | 0.003      | 0.001  | 5      | 0   | 0   | 0   |
| 4459   | GET    | /favicon.ico                         | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 4459   | 0   | 0   | 0   |
| 6      | GET    | ^/owner.*                            | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 6      | 0   | 0   | 0   |
| 4459   | GET    | /favicon-32x32.png                   | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 4459   | 0   | 0   | 0   |
| 1      | GET    | /apple-touch-icon-180x180.png        | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 1      | 0   | 0   | 0   |
| 1      | GET    | /index.html                          | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 1      | 0   | 0   | 0   |
| 1      | GET    | /favicon-128x128.png                 | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 1      | 0   | 0   | 0   |
| 40088  | GET    | ^/images/.+                          | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 40088  | 0   | 0   | 0   |
| 102538 | GET    | ^/assets/.+                          | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 102538 | 0   | 0   | 0   |
| 4454   | GET    | ^/client.*                           | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 4454   | 0   | 0   | 0   |
+--------+--------+--------------------------------------+-------+--------+--------+------------+--------+--------+-----+-----+-----+
