procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 3  0      0 1122504 103840 2046008    0    0     0     0 31954 4314 59 28 12  0  0  0 2026-09-21 18:06:30
 3  0      0 1118788 103840 2049704    0    0     0   172 33077 2410 66 30  5  0  0  0 2026-09-21 18:06:31
 3  0      0 1115244 103840 2054024    0    0     0  6324 34754 3358 63 31  7  0  0  0 2026-09-21 18:06:32
 3  0      0 1111484 103840 2057584    0    0     0 35756 33919 1988 69 28  3  1  0  0 2026-09-21 18:06:33
 3  0      0 1108328 103840 2060928    0    0     0     0 29796 3331 63 26 11  0  0  0 2026-09-21 18:06:34
 3  0      0 1098020 103840 2064712    0    0     0     0 32986 3458 61 30 10  0  0  0 2026-09-21 18:06:35
 3  0      0 1093348 103840 2068056    0    0     0     0 31115 3477 61 26 13  0  0  0 2026-09-21 18:06:36
 3  0      0 1088124 103840 2072032    0    0     0  5384 33736 1929 65 33  3  0  0  0 2026-09-21 18:06:37
 3  0      0 1084920 103840 2075428    0    0     0 16272 36522 2477 66 28  6  0  0  0 2026-09-21 18:06:38
 3  0      0 1082012 103840 2079000    0    0     0     0 33331 3362 63 29  9  0  0  0 2026-09-21 18:06:39
 4  0      0 1076540 103840 2082628    0    0     0    16 28627 2286 67 28  6  0  0  0 2026-09-21 18:06:40
 2  0      0 1070944 103840 2086856    0    0     0     0 14008 1536 66 31  4  0  0  0 2026-09-21 18:06:41
 3  0      0 1063368 103840 2089744    0    0     0     0 15279 3276 65 21 15  0  0  0 2026-09-21 18:06:42
 3  0      0 1058644 103840 2094208    0    0     0     0 16801 1085 64 36  1  0  0  0 2026-09-21 18:06:43
 3  0      0 1055964 103840 2097244    0    0     0 16976 28714 6958 49 22 30  1  0  0 2026-09-21 18:06:44
 3  0      0 1053840 103840 2099404    0    0     0     0 27415 6642 43 20 37  0  0  0 2026-09-21 18:06:45
 4  0      0 1050016 103840 2102176    0    0     0     0 33199 2027 70 28  3  0  0  0 2026-09-21 18:06:46
 3  0      0 1040940 103840 2106088    0    0     0     0 36544 4001 58 33  9  0  0  0 2026-09-21 18:06:47
 2  0      0 1035668 103840 2109472    0    0     0     0 30587 4619 57 25 18  0  0  0 2026-09-21 18:06:48
 3  0      0 1033500 103840 2111392    0    0     0 13784 29168 4927 49 22 29  0  0  0 2026-09-21 18:06:49
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 2  0      0 1030236 103840 2114072    0    0     0     0 32281 2225 71 26  3  0  0  0 2026-09-21 18:06:50
 2  0      0 1023556 103840 2118728    0    0     0     0 35430 4545 53 37 10  0  0  0 2026-09-21 18:06:51
 2  0      0 1019444 103840 2121648    0    0     0     0 32015 4708 56 27 17  0  0  0 2026-09-21 18:06:52
 1  0      0 1015384 103840 2124956    0    0     0     0 34349 1166 68 32  1  0  0  0 2026-09-21 18:06:53
 2  0      0 1013300 103840 2127456    0    0     0 14832 28276 7214 47 22 30  0  0  0 2026-09-21 18:06:54
 3  0      0 1009172 103840 2130568    0    0     0     0 31064 2321 68 27  6  0  0  0 2026-09-21 18:06:55
 3  0      0 1004516 103840 2133916    0    0     0     0 34022 2331 64 31  6  0  0  0 2026-09-21 18:06:56
 3  0      0 1001204 103840 2137324    0    0     0     0 35210 2144 63 32  6  0  0  0 2026-09-21 18:06:57
 5  0      0 997928 103840 2140668    0    0     0     0 33634 1127 70 30  0  0  0  0 2026-09-21 18:06:58
 3  0      0 994648 103840 2143696    0    0     0 14464 35216 5468 55 27 18  1  0  0 2026-09-21 18:06:59
 3  0      0 991160 103840 2147164    0    0     0     0 35577 1261 70 30  0  0  0  0 2026-09-21 18:07:00
 0  0      0 986812 103840 2149976    0    0     0   112 32352 5321 57 27 17  0  0  0 2026-09-21 18:07:01
 4  0      0 984220 103840 2153264    0    0     0   156 32562 2103 64 30  6  0  0  0 2026-09-21 18:07:02
 1  0      0 979652 103840 2156744    0    0     0     0 36615 1532 68 31  1  0  0  0 2026-09-21 18:07:03
 0  0      0 977080 103840 2159448    0    0     0 14760 34547 5581 58 27 15  0  0  0 2026-09-21 18:07:04
 2  0      0 973180 103840 2162796    0    0     0     0 34638 1249 70 29  0  0  0  0 2026-09-21 18:07:05
 2  0      0 970380 103840 2165432    0    0     0     0 32713 6781 45 27 27  0  0  0 2026-09-21 18:07:06
 2  0      0 967116 103840 2168524    0    0     0     0 34592 2471 64 30  6  0  0  0 2026-09-21 18:07:07
 3  0      0 963344 103840 2172020    0    0     0     0 33823 4505 59 28 13  0  0  0 2026-09-21 18:07:08
 2  0      0 959844 103840 2174472    0    0     0 13880 32167 4976 52 26 22  0  0  0 2026-09-21 18:07:09
 2  0      0 956492 103840 2177832    0    0     0     0 33809 1036 71 29  0  0  0  0 2026-09-21 18:07:10
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 2  0      0 953736 103840 2180520    0    0     0    24 34616 6510 49 27 25  0  0  0 2026-09-21 18:07:11
 0  0      0 951684 103840 2182768    0    0     0     0 26785 4086 40 21 39  0  0  0 2026-09-21 18:07:12
 0  0      0 951180 103840 2182960    0    0     0     0 7628 2038 19  4 77  0  0  0 2026-09-21 18:07:13
 0  0      0 951180 103840 2182988    0    0     0  8984  242  169  0  0 100  1  0  0 2026-09-21 18:07:14
 0  0      0 951180 103840 2182988    0    0     0     0  125   71  0  0 100  0  0  0 2026-09-21 18:07:15
 0  0      0 951180 103840 2182992    0    0     0     0  253  136  0  0 100  0  0  0 2026-09-21 18:07:16
 0  0      0 951180 103840 2182992    0    0     0     0  123   73  1  0 100  0  0  0 2026-09-21 18:07:17
 2  0      0 895748 103840 2175828    0    0     0     4 15453 2564 63 25 13  0  0  0 2026-09-21 18:07:18
