procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 1  0      0 2198568  76336 723344    0    0   202   772 1048    6  2  1 96  1  0  0 2026-09-21 22:49:14
 0  0      0 2198600  76336 723312    0    0     0     0  357  549  1  0 100  0  0  0 2026-09-21 22:49:15
 1  0      0 2311440  76736 608052    0    0    92 21936 4873 9009 13  2 53 32  0  0 2026-09-21 22:49:16
 0  0      0 2298864  77060 622168    0    0     0 30836 4435 8007 21  3 45 31  0  0 2026-09-21 22:49:17
 0  0      0 2298224  77076 622168    0    0     0  1796 2484 3564  3  2 93  3  0  0 2026-09-21 22:49:18
 0  0      0 2298192  77104 622200    0    0     0  1700 2222 3491  2  1 94  4  0  0 2026-09-21 22:49:19
 0  0      0 2298192  77124 622196    0    0     0  1724 3587 5172  3  1 94  3  0  0 2026-09-21 22:49:20
 2  0      0 2298192  77152 622296    0    0     0  1720 2785 4422  3  1 93  4  0  0 2026-09-21 22:49:21
 0  0      0 2297968  77176 622288    0    0     0  1580 4071 5726  4  2 92  2  0  0 2026-09-21 22:49:22
 0  0      0 2296928  77208 623416    0    0     0  2728 4166 5914  5  1 90  4  0  0 2026-09-21 22:49:23
 1  0      0 2296928  77236 623488    0    0     0  2136 5855 7559  7  2 87  4  0  0 2026-09-21 22:49:24
 0  0      0 2296928  77244 623640    0    0     0  1884 6040 7584  8  2 87  3  0  0 2026-09-21 22:49:25
 0  0      0 2296928  77264 623628    0    0     0  2076 6945 8540 10  4 83  3  0  0 2026-09-21 22:49:26
 0  0      0 2296688  77308 623912    0    0     0  2372 9148 10827 14  5 78  4  0  0 2026-09-21 22:49:27
 4  0      0 2296688  77324 623924    0    0     0  2380 9598 11540 16  5 76  3  0  0 2026-09-21 22:49:28
 0  0      0 2296688  77380 624328    0    0     0  3480 12349 15164 23  7 66  4  0  0 2026-09-21 22:49:29
 3  0      0 2296464  77412 624568    0    0     0  2916 14916 17533 27  9 62  2  0  0 2026-09-21 22:49:30
 4  0      0 2287776  77488 633192    0    0     0 14516 15371 18117 31  9 53  7  0  0 2026-09-21 22:49:31
 1  0      0 2279120  77548 641716    0    0     0 20016 16918 18859 36 10 49  6  0  0 2026-09-21 22:49:32
 3  0      0 2275824  77608 645076    0    0     0  9528 16636 19156 39  9 49  3  0  0 2026-09-21 22:49:33
 2  0      0 2274560  77764 646184    0    0     0  8416 15950 17769 32  9 51  8  0  0 2026-09-21 22:49:34
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
55  0      0 2273536  77884 647356    0    0     0  9636 16041 18233 35 10 48  7  0  0 2026-09-21 22:49:35
 1  0      0 2264704  77976 653856    0    0     0 14236 16441 17185 34 11 49  7  0  0 2026-09-21 22:49:36
11  1      0 2261632  78096 656964    0    0     0 10968 16925 19054 39 11 43  6  0  0 2026-09-21 22:49:37
 1  0      0 2261392  78228 657092    0    0     0  9184 19256 19875 42 12 38  8  0  0 2026-09-21 22:49:38
 6  0      0 2257296  78344 661332    0    0     0 11600 18692 20625 66 10 15  9  0  0 2026-09-21 22:49:39
 0  1      0 2257296  78444 661380    0    0     0  8308 17002 20134 56 12 25  7  0  0 2026-09-21 22:49:40
 1  0      0 2247456  78564 671316    0    0     0 18584 17497 19661 48 11 32  9  0  0 2026-09-21 22:49:41
41  0      0 2247456  78624 671316    0    0     0  6472 18463 16557 66 12 15  8  0  0 2026-09-21 22:49:42
 0  0      0 2246432  78720 672384    0    0     0  8684 15059 17824 51 10 37  3  0  0 2026-09-21 22:49:43
89  1      0 2243360  78792 675484    0    0     0 11868 15594 17257 33  7 52  9  0  0 2026-09-21 22:49:44
84  0      0 2243360  78884 675532    0    0     0  8460 22487 19792 80 16  4  0  0  0 2026-09-21 22:49:45
 4  0      0 2241312  78992 677704    0    0     0 10632 17109 18392 63 11 25  1  0  0 2026-09-21 22:49:46
13  0      0 2241312  79108 677688    0    0     0  9628 12914 14034 38  7 45 10  0  0 2026-09-21 22:49:47
103  0      0 2239264  79280 679916    0    0     0 13564 17325 15911 60 11 21  9  0  0 2026-09-21 22:49:48
 0  0      0 2239264  79488 679924    0    0     0 11852 15895 16127 50  9 32  9  0  0 2026-09-21 22:49:49
 3  0      0 2238240  79644 680980    0    0     0 10064 17038 17365 59 13 18 11  0  0 2026-09-21 22:49:50
128  0      0 2238240  79820 681064    0    0     0 10356 17516 18337 48 11 32  9  0  0 2026-09-21 22:49:51
 0  0      0 2235168  79940 684220    0    0     0 13260 14765 15855 48 11 36  5  0  0 2026-09-21 22:49:52
126  0      0 2235168  80032 684224    0    0     0 10952 14505 16326 37  9 44  9  0  0 2026-09-21 22:49:53
85  0      0 2234928  80156 684260    0    0     0  9952 16220 16709 55 13 28  6  0  0 2026-09-21 22:49:54
81  0      0 2231604  80348 687444    0    0     0 12532 13929 16018 52  9 37  2  0  0 2026-09-21 22:49:55
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
110  0      0 2231604  80508 687424    0    0     0 10728 14965 14935 53 11 32  5  0  0 2026-09-21 22:49:56
 0  0      0 2230580  80584 688520    0    0     0 12308 14988 15602 44  9 39  8  0  0 2026-09-21 22:49:57
 0  0      0 2229556  80652 689564    0    0     0  9780 15699 15278 58 10 27  6  0  0 2026-09-21 22:49:58
 1  0      0 2226484  80760 692776    0    0     0 13444 13741 14626 43  9 37 11  0  0 2026-09-21 22:49:59
10  0      0 2226484  80840 692752    0    0     0 10948 15421 16057 39 10 40 11  0  0 2026-09-21 22:50:00
126  0      0 2225460  80888 693828    0    0     0 10060 16410 14513 48 12 29 11  0  0 2026-09-21 22:50:01
73  0      0 2223988  80960 694896    0    0     0 10124 14436 14335 46 11 37  6  0  0 2026-09-21 22:50:02
 1  0      0 2223988  81020 694880    0    0     0  8464 13748 14054 36 10 45  9  0  0 2026-09-21 22:50:03
 6  0      0 2221940  81072 697020    0    0     0 11860 12298 12902 38  8 46  7  0  0 2026-09-21 22:50:04
 9  0      0 2221940  81136 696988    0    0     0  9972 14867 15595 45 10 38  7  0  0 2026-09-21 22:50:05
108  0      0 2220916  81216 698072    0    0     0  9912 15009 13363 41 11 40  9  0  0 2026-09-21 22:50:06
 6  0      0 2216568  81296 702260    0    0     0 13080 12759 13021 45  9 39  7  0  0 2026-09-21 22:50:07
 1  0      0 2216328  81348 702344    0    0     0 10384 15194 15208 49 11 30 10  0  0 2026-09-21 22:50:08
73  0      0 2216328  81396 702348    0    0     0  7332 13273 12379 41 10 37 12  0  0 2026-09-21 22:50:09
 0  0      0 2215304  81492 703392    0    0     0 10588 12916 12774 44  6 41  9  0  0 2026-09-21 22:50:10
 6  0      0 2215304  81540 703420    0    0     0  8284 15828 14824 53 14 26  7  0  0 2026-09-21 22:50:11
 0  0      0 2211208  81596 707628    0    0     0 13292 9671 11101 35  7 51  8  0  0 2026-09-21 22:50:12
 0  0      0 2211208  81664 707656    0    0     0  8504 16243 15261 47 13 35  6  0  0 2026-09-21 22:50:13
 0  0      0 2204040  81740 715028    0    0     0 16488 10479 11254 27  7 54 12  0  0 2026-09-21 22:50:14
 0  0      0 2204040  81832 715028    0    0     0 10556 13471 14129 41  8 45  6  0  0 2026-09-21 22:50:15
 0  0      0 2203016  81912 716128    0    0     0  9064 15812 15176 49 12 28 12  0  0 2026-09-21 22:50:16
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 5  0      0 2203016  81984 716116    0    0     0  9804 14061 13943 40  8 44  9  0  0 2026-09-21 22:50:17
 1  1      0 2196620  82036 722404    0    0     0 18332 15132 15541 58 10 23  9  0  0 2026-09-21 22:50:18
 0  0      0 2196620  82080 722416    0    0     0 10960 4770 6758 14  2 73 11  0  0 2026-09-21 22:50:19
 0  0      0 2196620  82160 722424    0    0     0  8308  988 1981  0  1 84 15  0  0 2026-09-21 22:50:20
 0  0      0 2196620  82228 722420    0    0     0  7660  898 1793  1  1 85 15  0  0 2026-09-21 22:50:21
 0  0      0 2196620  82284 722440    0    0     0  7444  831 1690  0  1 86 13  0  0 2026-09-21 22:50:22
 4  0      0 2194580  82348 722592    0    0     0  7472 1620 3151  5  6 76 14  0  0 2026-09-21 22:50:23
