procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 0  0      0 14966000  32920 559180    0    0    21    74 13336    5 10  2 88  0  0  0 2026-09-21 23:00:15
 0  0      0 14940024  32920 559204    0    0     0     0 3021 2596  2  1 98  0  0  0 2026-09-21 23:00:16
 0  0      0 14940024  32920 559204    0    0     0     0   55   48  0  0 100  0  0  0 2026-09-21 23:00:17
 1  0      0 14935244  32920 559204    0    0     0     0 9957 11481  2  1 98  0  0  0 2026-09-21 23:00:18
 0  0      0 14929164  32920 559204    0    0     0     0 5105 5650  1  0 98  0  0  0 2026-09-21 23:00:19
 0  0      0 14921064  32920 559204    0    0     0     0 11958 13359  3  1 96  0  0  0 2026-09-21 23:00:20
 9  0      0 14882556  32920 559204    0    0     0     0 14521 13725  8  1 90  0  0  0 2026-09-21 23:00:21
 0  0      0 14839716  32920 559204    0    0     0     0 24519 19533 17  3 80  0  0  0 2026-09-21 23:00:22
 0  0      0 14794356  32920 559204    0    0     0     0 19417 13062 20  2 78  0  0  0 2026-09-21 23:00:23
 0  0      0 14798488  32920 559204    0    0     0     0 22260 13813 23  2 75  0  0  0 2026-09-21 23:00:24
 0  0      0 14749268  32920 559204    0    0     0     0 24831 18551 23  3 74  0  0  0 2026-09-21 23:00:25
 0  0      0 14685260  32920 559204    0    0     0     0 29035 18214 25  3 72  0  0  0 2026-09-21 23:00:26
 9  0      0 14671400  32920 559204    0    0     0     4 33337 24191 28  3 69  0  0  0 2026-09-21 23:00:27
 1  0      0 14616716  32920 559204    0    0     0     0 36602 27512 24  3 73  0  0  0 2026-09-21 23:00:28
 0  0      0 14559512  32920 559204    0    0     0     0 44022 32585 24  4 72  0  0  0 2026-09-21 23:00:29
 8  0      0 14447340  32920 559204    0    0     0 10096 52858 36352 31  5 63  0  0  0 2026-09-21 23:00:30
 8  0      0 14289756  32920 559204    0    0     0     0 63773 41570 35  7 58  0  0  0 2026-09-21 23:00:31
 3  0      0 13896504  32920 559204    0    0     0     0 85675 33497 56 11 33  0  0  0 2026-09-21 23:00:32
