+--------+--------+--------------------------------------+-------+--------+--------+------------+--------+--------+-----+-----+-----+
| COUNT  | METHOD |                 URI                  |  MIN  |  AVG   |  MAX   |    SUM     |  P99   |  2XX   | 3XX | 4XX | 5XX |
+--------+--------+--------------------------------------+-------+--------+--------+------------+--------+--------+-----+-----+-----+
| 18138  | GET    | /api/app/notification                | 0.420 | 7.509  | 43.117 | 136204.661 | 17.261 | 18138  | 0   | 0   | 0   |
| 1467   | GET    | /api/chair/notification              | 2.080 | 32.020 | 60.307 | 46973.546  | 60.030 | 1467   | 0   | 0   | 0   |
| 313529 | POST   | /api/chair/coordinate                | 0.001 | 0.027  | 0.391  | 8361.889   | 0.139  | 313529 | 0   | 0   | 0   |
| 14992  | POST   | ^/api/app/rides/[0-9A-Z]+/evaluation | 0.032 | 0.458  | 1.810  | 6866.871   | 1.392  | 14992  | 0   | 0   | 0   |
| 18142  | POST   | /api/app/rides                       | 0.001 | 0.087  | 0.747  | 1571.354   | 0.388  | 18142  | 0   | 0   | 0   |
| 18146  | POST   | /api/app/rides/estimated-fare        | 0.001 | 0.064  | 0.529  | 1165.514   | 0.291  | 18146  | 0   | 0   | 0   |
| 31593  | POST   | ^/api/chair/rides/[0-9A-Z]+/status   | 0.001 | 0.030  | 0.356  | 938.707    | 0.156  | 31593  | 0   | 0   | 0   |
| 25888  | GET    | /api/app/nearby-chairs               | 0.001 | 0.027  | 0.341  | 706.299    | 0.200  | 25887  | 0   | 1   | 0   |
| 25890  | GET    | /api/app/rides                       | 0.001 | 0.020  | 0.299  | 518.699    | 0.124  | 25890  | 0   | 0   | 0   |
| 3899   | POST   | /api/app/users                       | 0.001 | 0.058  | 0.556  | 227.564    | 0.360  | 3899   | 0   | 0   | 0   |
| 3853   | POST   | /api/app/payment-methods             | 0.001 | 0.032  | 0.454  | 124.558    | 0.219  | 3853   | 0   | 0   | 0   |
| 1591   | POST   | /api/chair/chairs                    | 0.001 | 0.042  | 0.499  | 66.254     | 0.307  | 1591   | 0   | 0   | 0   |
| 1442   | POST   | /api/chair/activity                  | 0.001 | 0.043  | 0.422  | 61.720     | 0.240  | 1442   | 0   | 0   | 0   |
| 89     | GET    | /api/owner/sales                     | 0.003 | 0.229  | 0.876  | 20.353     | 0.876  | 89     | 0   | 0   | 0   |
| 1      | POST   | /api/initialize                      | 2.005 | 2.005  | 2.005  | 2.005      | 2.005  | 1      | 0   | 0   | 0   |
| 64     | GET    | /api/owner/chairs                    | 0.001 | 0.008  | 0.074  | 0.534      | 0.074  | 64     | 0   | 0   | 0   |
| 1      | GET    | /api/owner/sales?                    | 0.038 | 0.038  | 0.038  | 0.038      | 0.038  | 1      | 0   | 0   | 0   |
| 5      | POST   | /api/owner/owners                    | 0.001 | 0.001  | 0.001  | 0.004      | 0.001  | 5      | 0   | 0   | 0   |
| 3905   | GET    | /favicon.ico                         | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 3905   | 0   | 0   | 0   |
| 6      | GET    | ^/owner.*                            | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 6      | 0   | 0   | 0   |
| 1      | GET    | /index.html                          | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 1      | 0   | 0   | 0   |
| 1      | GET    | /favicon-128x128.png                 | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 1      | 0   | 0   | 0   |
| 3905   | GET    | /favicon-32x32.png                   | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 3905   | 0   | 0   | 0   |
| 1      | GET    | /apple-touch-icon-180x180.png        | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 1      | 0   | 0   | 0   |
| 35102  | GET    | ^/images/.+                          | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 35102  | 0   | 0   | 0   |
| 89766  | GET    | ^/assets/.+                          | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 89766  | 0   | 0   | 0   |
| 3900   | GET    | ^/client.*                           | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 3900   | 0   | 0   | 0   |
+--------+--------+--------------------------------------+-------+--------+--------+------------+--------+--------+-----+-----+-----+
