procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 1  0      0 1448188  85080 2054916    0    0    88   518 5909   27  7  3 89  0  0  0 2026-09-21 18:09:47
 0  0      0 1446676  85080 2054884    0    0     0  1764 2039 2580  8  3 88  0  0  0 2026-09-21 18:09:48
 0  0      0 1428280  85080 2054884    0    0     0     0 2064 2355 10  4 86  0  0  0 2026-09-21 18:09:49
 0  0      0 1428368  85080 2054884    0    0     0     0 3941 5772  7  4 89  0  0  0 2026-09-21 18:09:50
 0  0      0 1452340  85080 2054884    0    0     0     0 4025 3977  5  5 91  0  0  0 2026-09-21 18:09:51
 4  0      0 1458196  85080 2054884    0    0     0     0 4996 5846  5  3 92  0  0  0 2026-09-21 18:09:52
 0  0      0 1462416  85080 2054884    0    0     0     0 6778 8093  6  5 89  0  0  0 2026-09-21 18:09:53
 0  0      0 1464760  85080 2054884    0    0     0     0 8493 10706  7  5 88  0  0  0 2026-09-21 18:09:54
 0  0      0 1466300  85080 2054884    0    0     0     0 10023 11717  8  6 87  0  0  0 2026-09-21 18:09:55
 0  0      0 1468056  85080 2054884    0    0     0     0 10629 12307  8  7 85  0  0  0 2026-09-21 18:09:56
 2  0      0 1468872  85080 2054884    0    0     0     0 13371 15149 11  7 82  0  0  0 2026-09-21 18:09:57
 0  0      0 1467952  85080 2054916    0    0     0     0 15680 16787 11  9 80  0  0  0 2026-09-21 18:09:58
 0  0      0 1467628  85080 2054948    0    0     0     0 16551 18273 13  9 78  0  0  0 2026-09-21 18:09:59
 0  0      0 1468556  85080 2055044    0    0     0     0 20232 21207 17 11 73  0  0  0 2026-09-21 18:10:00
 0  0      0 1467076  85080 2055140    0    0     0     0 24147 24967 17 14 69  0  0  0 2026-09-21 18:10:01
 3  0      0 1462312  85080 2055236    0    0     0     0 26331 26423 21 15 63  0  0  0 2026-09-21 18:10:02
 0  0      0 1458316  85080 2055364    0    0     0     0 31315 31574 24 18 59  0  0  0 2026-09-21 18:10:03
 1  0      0 1446032  85080 2055496    0    0     0     0 36335 36651 29 19 52  0  0  0 2026-09-21 18:10:04
 1  0      0 1438112  85080 2055720    0    0     0     0 36221 35589 32 21 47  0  0  0 2026-09-21 18:10:05
 3  0      0 1428772  85080 2055864    0    0     0     0 38005 35506 34 22 44  0  0  0 2026-09-21 18:10:06
 3  0      0 1421012  85084 2056040    0    0     0   140 35454 33152 35 19 45  0  0  0 2026-09-21 18:10:07
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 2  0      0 1413484  85084 2056156    0    0     0   140 37018 33044 38 21 41  0  0  0 2026-09-21 18:10:08
 1  0      0 1399972  85084 2056392    0    0     0  5520 36294 31425 37 21 43  0  0  0 2026-09-21 18:10:09
 3  0      0 1388760  85084 2056624    0    0     0     0 37793 29375 43 23 35  0  0  0 2026-09-21 18:10:10
