procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 1  0      0 1150992 103840 2017552    0    0    74  1840 10039   31 21 10 69  0  0  0 2026-09-21 18:09:47
 0  0      0 1152732 103840 2017536    0    0     0     8 1093 1194  2  3 95  0  0  0 2026-09-21 18:09:48
 0  0      0 1152732 103840 2017536    0    0     0     0   43   48  0  0 100  0  0  0 2026-09-21 18:09:49
 0  0      0 1150492 103840 2017660    0    0     0     0 2707 1439  3  2 96  0  0  0 2026-09-21 18:09:50
 0  0      0 1150300 103840 2017748    0    0     0     0 2105  914  3  1 96  0  0  0 2026-09-21 18:09:51
 0  0      0 1148916 103840 2017944    0    0     0     0 3510 2053  3  2 95  0  0  0 2026-09-21 18:09:52
 0  0      0 1148620 103840 2018316    0    0     0     0 5511 3129  3  3 94  0  0  0 2026-09-21 18:09:53
 1  0      0 1148624 103840 2018776    0    0     0     0 7388 4486  6  3 91  0  0  0 2026-09-21 18:09:54
 1  0      0 1149040 103840 2019408    0    0     0     0 7671 4749  6  3 91  0  0  0 2026-09-21 18:09:55
 0  0      0 1149308 103840 2019900    0    0     0     0 9853 4215 11  5 85  0  0  0 2026-09-21 18:09:56
 2  0      0 1149816 103840 2020872    0    0     0     0 11414 6308 10  5 85  0  0  0 2026-09-21 18:09:57
 1  0      0 1149576 103840 2021848    0    0     0     0 13911 6093 15  8 77  0  0  0 2026-09-21 18:09:58
 3  0      0 1151072 103840 2023112    0    0     0     0 15604 7381 14  8 77  0  0  0 2026-09-21 18:09:59
 3  0      0 1151072 103840 2024716    0    0     0     0 18919 7301 24 12 64  0  0  0 2026-09-21 18:10:00
 2  0      0 1150836 103840 2026668    0    0     0     0 20878 7971 30 15 56  0  0  0 2026-09-21 18:10:01
 2  0      0 1150840 103840 2028928    0    0     0  5648 24103 8940 28 16 56  0  0  0 2026-09-21 18:10:02
 3  0      0 1150384 103840 2031556    0    0     0     0 24979 7688 43 18 39  0  0  0 2026-09-21 18:10:03
 1  0      0 1143396 103840 2034692    0    0     0   152 29100 9160 46 22 32  0  0  0 2026-09-21 18:10:04
 3  0      0 1141396 103840 2038252    0    0     0     0 28712 5201 61 25 14  0  0  0 2026-09-21 18:10:05
 3  0      0 1139252 103840 2042096    0    0     0     0 31535 4089 61 30  9  0  0  0 2026-09-21 18:10:06
 3  0      0 1136964 103840 2045824    0    0     0     0 31519 2165 67 29  4  0  1  0 2026-09-21 18:10:07
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 3  0      0 1134836 103840 2049508    0    0     0     0 35225 2591 64 31  4  0  0  0 2026-09-21 18:10:08
 4  0      0 1132920 103840 2053280    0    0     0    20 34086 2833 64 29  8  0  0  0 2026-09-21 18:10:09
 2  0      0 1121704 103840 2057440    0    0     0     0 34939 3931 60 31  9  0  0  0 2026-09-21 18:10:10
 3  0      0 1118576 103840 2060820    0    0     0     0 32553 3671 61 29 10  0  0  0 2026-09-21 18:10:11
 4  0      0 1114956 103840 2064596    0    0     0  9232 34970 2735 66 30  5  0  0  0 2026-09-21 18:10:12
 3  0      0 1110696 103840 2068296    0    0     0 33344 32763 2578 65 31  4  0  0  0 2026-09-21 18:10:13
 3  0      0 1107076 103840 2072116    0    0     0  6676 36760 3569 59 31 11  0  0  0 2026-09-21 18:10:14
 3  0      0 1103324 103840 2075704    0    0     0     0 33494 1238 70 30  0  0  0  0 2026-09-21 18:10:15
 3  0      0 1097328 103840 2079132    0    0     0     0 33003 3588 64 27  9  0  0  0 2026-09-21 18:10:16
 3  0      0 1092572 103840 2082656    0    0     0     0 36712 3712 63 29  8  0  0  0 2026-09-21 18:10:17
 3  0      0 1089084 103840 2086104    0    0     0 16592 33699 3016 64 28  8  0  0  0 2026-09-21 18:10:18
 3  0      0 1085328 103840 2089612    0    0     0    16 31910 1249 69 31  0  0  0  0 2026-09-21 18:10:19
 3  0      0 1081144 103840 2093224    0    0     0     0 32985 3680 60 28 12  0  0  0 2026-09-21 18:10:20
 3  0      0 1077424 103840 2096576    0    0     0     0 33419 3591 67 25  8  0  0  0 2026-09-21 18:10:21
 3  0      0 1073124 103840 2100288    0    0     0     0 34836 1204 68 33  0  0  0  0 2026-09-21 18:10:22
 3  0      0 1069172 103840 2103840    0    0     0 16624 36299 4773 59 29 11  1  0  0 2026-09-21 18:10:23
 3  0      0 1066176 103840 2106596    0    0     0     0 34660 4646 58 26 17  0  0  0 2026-09-21 18:10:24
 3  0      0 1060224 103840 2110380    0    0     0     0 36162 1931 66 32  3  0  0  0 2026-09-21 18:10:25
 4  0      0 1052812 103840 2113684    0    0     0     0 33386 3990 64 26 11  0  0  0 2026-09-21 18:10:26
 3  0      0 1049764 103840 2116656    0    0     0     0 31101 4729 59 25 17  0  0  0 2026-09-21 18:10:27
 4  0      0 1045604 103840 2120240    0    0     0 15772 36104 1262 67 34  0  0  0  0 2026-09-21 18:10:28
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 3  0      0 1041788 103840 2123548    0    0     0     0 31762 3179 58 27 14  0  0  0 2026-09-21 18:10:29
 3  0      0 1037384 103840 2127076    0    0     0     0 34758 1236 69 31  0  0  0  0 2026-09-21 18:10:30
 3  0      0 1033852 103840 2130172    0    0     0     0 33034 4798 56 27 17  0  0  0 2026-09-21 18:10:31
 0  0      0 1030468 103840 2133424    0    0     0   112 32701 4601 58 24 19  0  0  0 2026-09-21 18:10:32
 3  0      0 1024496 103840 2136708    0    0     0 15504 36132 2240 64 33  4  0  0  0 2026-09-21 18:10:33
 3  0      0 1021804 103840 2139912    0    0     0     0 33756 2800 66 26  9  0  0  0 2026-09-21 18:10:34
 3  0      0 1017752 103840 2143136    0    0     0     0 35891 2027 61 33  7  0  0  0 2026-09-21 18:10:35
 2  0      0 1013284 103840 2146600    0    0     0     0 33151 3974 58 29 13  0  0  0 2026-09-21 18:10:36
 2  0      0 1007408 103840 2149796    0    0     0     0 35898 2407 65 31  5  0  0  0 2026-09-21 18:10:37
 2  0      0 1004892 103840 2153048    0    0     0 15804 36128 4342 61 29 10  1  0  0 2026-09-21 18:10:38
 2  0      0 1000840 103840 2156476    0    0     0     0 35177 2081 64 32  5  0  0  0 2026-09-21 18:10:39
 1  0      0 997804 103840 2159272    0    0     0     0 33351 5728 56 24 20  0  0  0 2026-09-21 18:10:40
 2  0      0 992744 103840 2162416    0    0     0     4 40013 1730 68 31  1  0  0  0 2026-09-21 18:10:41
 2  0      0 986760 103840 2165764    0    0     0     0 34953 3621 63 27 10  0  0  0 2026-09-21 18:10:42
 2  0      0 982056 103840 2168948    0    0     0 14684 33183 2866 61 30 10  0  0  0 2026-09-21 18:10:43
 2  0      0 979400 103840 2172292    0    0     0     0 32444 2575 57 27 16  0  0  0 2026-09-21 18:10:44
 2  0      0 972872 103840 2174896    0    0     0     0 35366 5942 51 28 21  0  0  0 2026-09-21 18:10:45
 2  0      0 971120 103840 2178636    0    0     0     0 35371 1606 63 36  2  0  0  0 2026-09-21 18:10:46
 2  0      0 968068 103840 2181224    0    0     0     0 32604 5425 57 27 17  0  0  0 2026-09-21 18:10:47
 2  0      0 964048 103840 2184480    0    0     0 14712 33177 2273 62 29  9  1  0  0 2026-09-21 18:10:48
 0  0      0 959980 103840 2187244    0    0     0     0 33256 6263 49 26 25  0  0  0 2026-09-21 18:10:49
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 2  0      0 955512 103840 2190396    0    0     0    24 34944 1979 62 31  7  0  0  0 2026-09-21 18:10:50
 0  0      0 954928 103840 2191436    0    0     0     0 10906 2193 23  8 69  0  0  0 2026-09-21 18:10:51
 0  0      0 954928 103840 2191436    0    0     0     0  131   76  0  0 100  0  0  0 2026-09-21 18:10:52
 0  0      0 954928 103840 2191436    0    0     0  6900  215  163  0  0 100  0  0  0 2026-09-21 18:10:53
