procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 1  0      0 1237820 103104 1287520    0    0    83  3116 6086   31 25  5 69  2  0  0 2026-09-21 17:53:59
 0  0      0 1237840 103104 1287484    0    0     0     0  334  571  0  0 100  0  0  0 2026-09-21 17:54:00
 3  0      0 1320384 103104 1203984    0    0     0 27232 5597 10530 10  4 46 40  0  0 2026-09-21 17:54:01
 0  0      0 1295820 103104 1221460    0    0     0 27128 3918 7529 24  3 49 24  0  0 2026-09-21 17:54:02
 0  0      0 1295424 103104 1221540    0    0     0  1796 3124 4056  5  1 92  3  0  0 2026-09-21 17:54:03
 1  0      0 1295424 103104 1221604    0    0     0  1772 2048 3395  2  1 94  3  0  0 2026-09-21 17:54:04
 0  0      0 1297656 103104 1221824    0    0     0  1724 3437 5222  3  2 92  3  0  0 2026-09-21 17:54:05
 2  0      0 1297656 103104 1221956    0    0     0  1688 3281 4767  4  1 92  3  0  0 2026-09-21 17:54:06
 2  0      0 1297656 103104 1222376    0    0     0  1652 4203 5899  5  2 91  3  0  0 2026-09-21 17:54:07
 0  0      0 1296632 103104 1223704    0    0     0  2856 4311 5771  6  2 89  4  0  0 2026-09-21 17:54:08
 2  0      0 1296632 103104 1224088    0    0     0  1896 4582 6416  6  2 89  3  0  0 2026-09-21 17:54:09
 0  0      0 1296168 103104 1224656    0    0     0  1944 6341 8430 10  4 83  4  0  0 2026-09-21 17:54:10
 1  0      0 1296168 103104 1225364    0    0     0  1876 7016 8823 12  4 82  2  0  0 2026-09-21 17:54:11
 4  0      0 1295720 103104 1226116    0    0     0  2128 7561 9597 13  4 80  3  0  0 2026-09-21 17:54:12
 1  0      0 1295720 103104 1227084    0    0     0  2080 8998 10797 17  5 76  2  0  0 2026-09-21 17:54:13
 1  0      0 1294824 103104 1228496    0    0     0  3524 12086 13979 24  8 64  4  0  0 2026-09-21 17:54:14
 5  0      0 1294824 103104 1229804    0    0     0  2024 11006 13283 24  6 66  3  0  0 2026-09-21 17:54:15
11  0      0 1294584 103104 1231568    0    0     0  4220 13796 16078 32  9 54  4  0  0 2026-09-21 17:54:16
 3  0      0 1294344 103104 1233644    0    0     0  5252 15651 18982 38 11 45  6  0  0 2026-09-21 17:54:17
 5  0      0 1286252 103104 1243312    0    0     0 12392 18998 22092 43 14 37  7  0  0 2026-09-21 17:54:18
14  0      0 1283576 103104 1246656    0    0     0  9476 22208 22331 78 15  5  1  0  0 2026-09-21 17:54:19
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
18  0      0 1272420 103104 1258692    0    0     0 18332 24240 29475 75 18  6  2  0  0 2026-09-21 17:54:20
31  0      0 1269312 103104 1263328    0    0     0 10544 24505 29545 80 16  3  1  0  0 2026-09-21 17:54:21
48  0      0 1266776 103104 1267440    0    0     0 10296 26211 30420 76 21  2  1  0  0 2026-09-21 17:54:22
25  0      0 1263588 103104 1271400    0    0     0 23336 25733 26534 78 20  1  0  0  0 2026-09-21 17:54:23
23  0      0 1252280 103104 1282460    0    0     0 17448 26645 30316 77 20  3  1  0  0 2026-09-21 17:54:24
60  0      0 1246724 103104 1287728    0    0     0 11516 26301 27361 78 22  1  0  0  0 2026-09-21 17:54:25
59  0      0 1242724 103104 1291648    0    0     0  9920 26812 27922 80 20  0  0  0  0 2026-09-21 17:54:26
 6  1      0 1239896 103104 1294652    0    0     0  9564 25417 28292 80 18  1  1  0  0 2026-09-21 17:54:27
35  0      0 1226504 103104 1308228    0    0     0 21072 26429 29582 75 21  3  2  0  0 2026-09-21 17:54:28
41  0      0 1222704 103104 1311968    0    0     0 10152 25703 29416 79 19  2  1  0  0 2026-09-21 17:54:29
 9  0      0 1218508 103104 1315960    0    0     0 59264 26061 26776 76 24  0  1  0  0 2026-09-21 17:54:30
94  0      0 1214412 103104 1320240    0    0     0 11240 28879 28381 79 20  1  0  0  0 2026-09-21 17:54:31
32  0      0 1210560 103104 1323980    0    0     0 12232 24462 28371 75 18  7  1  0  0 2026-09-21 17:54:32
 0  0      0 1206512 103104 1328212    0    0     0 12440 28290 29210 77 20  2  1  0  0 2026-09-21 17:54:33
57  0      0 1203492 103104 1331132    0    0     0 10068 24199 26142 75 20  3  2  0  0 2026-09-21 17:54:34
90  0      0 1199796 103104 1334796    0    0     0 12184 25009 30058 80 17  2  2  0  0 2026-09-21 17:54:35
30  0      0 1194628 103104 1340152    0    0     0 12308 28735 29304 76 23  1  2  0  0 2026-09-21 17:54:36
50  0      0 1191900 103104 1343136    0    0     0 10520 26767 28614 77 20  1  2  0  0 2026-09-21 17:54:37
34  0      0 1188876 103104 1346032    0    0     0 11412 24399 27879 81 18  1  1  0  0 2026-09-21 17:54:38
76  0      0 1184532 103104 1350288    0    0     0 10820 27655 28457 77 22  0  1  0  0 2026-09-21 17:54:39
97  0      0 1180728 103104 1354392    0    0     0 12268 26515 28892 77 22  1  1  0  0 2026-09-21 17:54:40
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
28  0      0 1177512 103104 1357592    0    0     0 11304 26651 29812 79 20  0  1  0  0 2026-09-21 17:54:41
91  0      0 1173404 103104 1361908    0    0     0 12212 26321 29734 77 21  1  2  0  0 2026-09-21 17:54:42
45  0      0 1169220 103104 1365944    0    0     0 12476 27610 30233 78 21  0  0  0  0 2026-09-21 17:54:43
82  0      0 1166400 103104 1368764    0    0     0 10644 24258 24886 73 20  5  3  0  0 2026-09-21 17:54:44
 1  0      0 1163128 103104 1371840    0    0     0 11492 26989 29932 79 21  0  0  0  0 2026-09-21 17:54:45
123  0      0 1160084 103104 1375312    0    0     0 11616 19194 21388 68 16 15  1  0  0 2026-09-21 17:54:46
131  0      0 1155584 103104 1379336    0    0     0 13344 27775 29092 74 22  3  1  0  0 2026-09-21 17:54:47
82  0      0 1150240 103104 1384604    0    0     0 14464 28800 31869 76 23  1  0  0  0 2026-09-21 17:54:48
69  0      0 1143916 103104 1390956    0    0     0 15640 27397 29194 78 21  0  1  0  0 2026-09-21 17:54:49
131  0      0 1139364 103104 1395476    0    0     0 12228 28680 31327 75 23  0  1  0  0 2026-09-21 17:54:50
98  0      0 1134764 103104 1399632    0    0     0 13020 26846 29634 80 20  0  0  0  0 2026-09-21 17:54:51
34  0      0 1132236 103104 1402540    0    0     0 11792 24588 27021 70 19 10  1  0  0 2026-09-21 17:54:52
73  0      0 1128004 103104 1406692    0    0     0 13892 27084 26783 75 21  1  3  0  0 2026-09-21 17:54:53
80  0      0 1124404 103104 1410624    0    0     0 13068 23597 28153 72 21  7  1  0  0 2026-09-21 17:54:54
64  0      0 1118112 103104 1416676    0    0     0 13536 24987 27778 80 20  0  0  0  0 2026-09-21 17:54:55
 3  0      0 1115136 103104 1419692    0    0     0 11588 26198 29211 77 23  0  0  0  0 2026-09-21 17:54:56
83  0      0 1111756 103104 1423016    0    0     0 11600 27591 30720 78 21  1  1  0  0 2026-09-21 17:54:57
11  1      0 1108268 103104 1426656    0    0     0 12236 23409 24552 69 19  9  3  0  0 2026-09-21 17:54:58
20  0      0 1103916 103104 1431100    0    0     0 13376 25631 30513 80 18  1  1  0  0 2026-09-21 17:54:59
 6  0      0 1101196 103104 1433800    0    0     0 10432 24277 26462 71 19  6  4  0  0 2026-09-21 17:55:00
71  0      0 1097704 103104 1437724    0    0     0 104632 26144 27986 76 21  1  2  0  0 2026-09-21 17:55:01
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 9  0      0 1092040 103104 1441408    0    0     0 14172 21148 28265 73 19  4  5  0  0 2026-09-21 17:55:02
 1  0      0 1090792 103104 1443512    0    0     0 14476 17159 22160 62 12 17  8  0  0 2026-09-21 17:55:03
 0  0      0 1090792 103104 1443624    0    0     0 10032 2848 5072 10  1 71 18  0  0 2026-09-21 17:55:04
 0  0      0 1090792 103104 1443628    0    0     0  8996 1162 2338  1  1 82 18  0  0 2026-09-21 17:55:05
 0  0      0 1090792 103104 1443628    0    0     0  7784  890 1773  1  1 85 14  0  0 2026-09-21 17:55:06
 0  0      0 1090792 103104 1443628    0    0     0  7564  874 1768  0  1 84 15  0  0 2026-09-21 17:55:07
 0  0      0 1088032 103104 1443632    0    0     0  7584 1079 2092  1  1 83 15  0  0 2026-09-21 17:55:08
