procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 1  0      0 1496016 103840 2015996    0    0    83  1918 9982   34 21 10 68  0  0  0 2026-09-21 17:53:59
 0  0      0 1492264 103840 2015964    0    0     0     0 1079 1183  2  3 95  0  0  0 2026-09-21 17:54:00
 0  0      0 1492264 103840 2015964    0    0     0     0   59   69  0  0 100  0  0  0 2026-09-21 17:54:01
 0  0      0 1492264 103840 2015964    0    0     0     0  117  117  0  0 99  0  0  0 2026-09-21 17:54:02
 0  0      0 1498472 103840 2016128    0    0     0     0 4038 1856  5  2 93  0  0  0 2026-09-21 17:54:03
 0  0      0 1505864 103840 2016276    0    0     0     0 2327 1107  1  1 98  0  0  0 2026-09-21 17:54:04
 1  0      0 1504884 103840 2016520    0    0     0     0 4410 2201  3  2 95  0  0  0 2026-09-21 17:54:05
 1  0      0 1503652 103840 2016716    0    0     0   780 3903 2169  2  2 96  0  0  0 2026-09-21 17:54:06
 0  0      0 1501468 103840 2017116    0    0     0     0 6297 3357  6  3 91  0  0  0 2026-09-21 17:54:07
 0  0      0 1500236 103840 2017444    0    0     0     0 6010 2892  5  4 91  0  0  0 2026-09-21 17:54:08
 0  0      0 1498116 103840 2017912    0    0     0     0 6863 3816  7  4 90  0  0  0 2026-09-21 17:54:09
 0  0      0 1495328 103840 2018588    0    0     0     0 8632 3889  9  4 87  0  0  0 2026-09-21 17:54:10
 0  0      0 1492540 103840 2019400    0    0     0     0 11357 5288 10  6 84  0  0  0 2026-09-21 17:54:11
 1  0      0 1490348 103840 2020236    0    0     0     0 11922 4926 14  7 80  0  0  0 2026-09-21 17:54:12
 0  0      0 1487324 103840 2021264    0    0     0     0 13869 6332 14  8 79  0  0  0 2026-09-21 17:54:13
 1  0      0 1480220 103840 2022812    0    0     0     0 18703 7198 23 11 66  0  0  0 2026-09-21 17:54:14
 3  0      0 1474284 103840 2024236    0    0     0     0 17806 7126 19 12 70  0  0  0 2026-09-21 17:54:15
 1  0      0 1466712 103840 2026172    0    0     0     0 21255 7588 29 15 56  0  0  0 2026-09-21 17:54:16
 2  0      0 1458520 103840 2028380    0    0     0     0 24890 8439 38 17 45  0  0  0 2026-09-21 17:54:17
 3  0      0 1454940 103840 2031000    0    0     0     0 26630 8594 33 21 46  0  0  0 2026-09-21 17:54:18
 3  0      0 1447072 103840 2033628    0    0     0     0 24613 8172 39 21 41  0  0  0 2026-09-21 17:54:19
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 3  0      0 1431116 103840 2036772    0    0     0  5928 28758 7545 50 25 24  1  0  0 2026-09-21 17:54:20
 3  0      0 1418840 103840 2039596    0    0     0   224 26987 6351 54 22 24  0  0  0 2026-09-21 17:54:21
 3  0      0 1405000 103840 2043008    0    0     0     0 32245 7004 49 27 24  0  0  0 2026-09-21 17:54:22
 3  0      0 1393512 103840 2046364    0    0     0     0 30390 5681 56 26 18  0  0  0 2026-09-21 17:54:23
 3  0      0 1380148 103840 2049612    0    0     0     0 30397 6795 54 25 21  0  0  0 2026-09-21 17:54:24
 5  0      0 1370060 103840 2053460    0    0     0  6104 31743 4734 58 29 13  0  0  0 2026-09-21 17:54:25
 3  0      0 1354100 103840 2056932    0    0     0    32 32318 4782 61 27 12  0  0  0 2026-09-21 17:54:26
 3  0      0 1342764 103840 2059856    0    0     0     0 31822 6976 48 26 27  0  0  0 2026-09-21 17:54:27
 3  0      0 1324136 103840 2063792    0    0     0     0 31062 2842 62 30  9  0  0  0 2026-09-21 17:54:28
 3  0      0 1312104 103840 2066292    0    0     0     0 28455 6682 47 23 30  0  0  0 2026-09-21 17:54:29
