procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 0  0      0 15169884  18704 358744    0    0  1284   152 25170   26  9  3 88  0  0  0 2026-09-21 17:53:59
 0  0      0 15143392  18704 358836    0    0     0     0 2992 2630  1  1 98  0  0  0 2026-09-21 17:54:00
 0  0      0 15147040  18704 358840    0    0     0     0  271  134  0  0 100  0  0  0 2026-09-21 17:54:01
 0  0      0 15151960  18704 358840    0    0     0     0 7989 10526  1  1 98  0  0  0 2026-09-21 17:54:02
 0  0      0 15144580  18704 358840    0    0     0     0 4406 5601  1  0 98  0  0  0 2026-09-21 17:54:03
 0  0      0 15138720  18704 358840    0    0     0     0 8103 10916  2  1 97  0  0  0 2026-09-21 17:54:04
 0  0      0 15127136  18704 358840    0    0     0     0 11130 14925  3  1 96  0  0  0 2026-09-21 17:54:05
 0  0      0 15122152  18704 358840    0    0     0     0 9969 12430  3  1 96  0  0  0 2026-09-21 17:54:06
 0  0      0 15088712  18704 358840    0    0     0     0 18688 23941  6  1 93  0  0  0 2026-09-21 17:54:07
 0  0      0 15080956  18704 358840    0    0     0     0 13474 17040  4  1 96  0  0  0 2026-09-21 17:54:08
 0  0      0 15026776  18704 358776    0    0     0     0 20832 25737  7  2 91  0  0  0 2026-09-21 17:54:09
 1  0      0 14997292  18704 358776    0    0     0     0 24703 29354  8  2 91  0  0  0 2026-09-21 17:54:10
 4  0      0 14943112  18704 358776    0    0     0     0 25503 30860  9  2 90  0  0  0 2026-09-21 17:54:11
 2  0      0 14870536  18704 358680    0    0     0    12 31805 35760 10  3 87  0  0  0 2026-09-21 17:54:12
 0  0      0 14809552  18704 358664    0    0     0     0 37834 42679 14  3 84  0  0  0 2026-09-21 17:54:13
 3  0      0 14724376  18704 358680    0    0     0     0 40824 44740 16  3 81  0  0  0 2026-09-21 17:54:14
 1  0      0 14604172  18704 358796    0    0     0     0 49387 51555 19  4 77  0  0  0 2026-09-21 17:54:15
