procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 1  0      0 1447080  84872 2053812    0    0    99   542 5239   25  6  3 90  0  0  0 2026-09-21 17:53:59
 1  0      0 1447080  84872 2053756    0    0     0     0  597  829  2  1 97  0  0  0 2026-09-21 17:54:00
 0  0      0 1441088  84872 2053756    0    0     0     0  695  630  6  2 93  0  0  0 2026-09-21 17:54:01
 0  0      0 1446976  84888 2053760    0    0     0 13568 1449 1327  4  1 93  2  0  0 2026-09-21 17:54:02
 0  0      0 1447204  84896 2053760    0    0     0    32 4236 5871  2  2 96  0  0  0 2026-09-21 17:54:03
 0  0      0 1452044  84896 2053760    0    0     0     0 2703 3218  2  2 97  0  0  0 2026-09-21 17:54:04
 0  0      0 1467256  84896 2053760    0    0     0     0 5343 6290  2  3 95  0  0  0 2026-09-21 17:54:05
 0  0      0 1477276  84896 2053744    0    0     0   812 5330 6161  3  2 95  0  0  0 2026-09-21 17:54:06
 0  0      0 1478424  84896 2053744    0    0     0     0 7322 9368  4  3 93  0  0  0 2026-09-21 17:54:07
 0  0      0 1477920  84896 2053744    0    0     0     0 7321 8482  4  3 93  0  0  0 2026-09-21 17:54:08
 1  0      0 1478772  84896 2053748    0    0     0     0 8749 10601  4  3 93  0  0  0 2026-09-21 17:54:09
 0  0      0 1479604  84896 2053796    0    0     0     0 11113 12883  5  5 90  0  0  0 2026-09-21 17:54:10
 0  0      0 1479136  84896 2053812    0    0     0     0 13054 15430  7  5 89  0  0  0 2026-09-21 17:54:11
 3  0      0 1478628  84896 2053860    0    0     0     0 14558 16842  8  5 87  0  0  0 2026-09-21 17:54:12
 1  0      0 1477900  84896 2053940    0    0     0     0 16069 18326  9  6 85  0  0  0 2026-09-21 17:54:13
 1  0      0 1475456  84896 2054036    0    0     0     0 21520 24074 12  9 79  0  0  0 2026-09-21 17:54:14
 2  0      0 1470652  84896 2054116    0    0     0     0 19950 22887 12  9 79  0  0  0 2026-09-21 17:54:15
 1  0      0 1464144  84896 2054212    0    0     0     0 24324 27007 18 10 72  0  0  0 2026-09-21 17:54:16
 1  0      0 1456892  84896 2054340    0    0     0     0 32003 34954 19 12 69  0  0  0 2026-09-21 17:54:17
 5  0      0 1451180  84896 2054472    0    0     0     0 33928 35385 24 14 62  0  0  0 2026-09-21 17:54:18
 3  0      0 1442952  84896 2054616    0    0     0     0 38107 41697 24 17 59  0  0  0 2026-09-21 17:54:19
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 4  0      0 1431384  84896 2054852    0    0     0     0 39061 40207 28 18 53  0  0  0 2026-09-21 17:54:20
 3  0      0 1421864  84896 2054992    0    0     0     0 40383 40568 31 18 51  0  0  0 2026-09-21 17:54:21
 1  0      0 1413392  84896 2055204    0    0     0     0 45089 43859 32 21 47  0  0  0 2026-09-21 17:54:22
 4  0      0 1403844  84896 2055380    0    0     0     0 41579 42972 33 20 46  0  0  0 2026-09-21 17:54:23
 4  0      0 1385368  84896 2055600    0    0     0     0 40131 37902 35 20 44  0  0  0 2026-09-21 17:54:24
 2  0      0 1381064  84896 2055808    0    0     0     0 43351 40705 38 21 41  0  0  0 2026-09-21 17:54:25
 3  0      0 1373588  84896 2056012    0    0     0   104 40844 36795 39 18 43  0  0  0 2026-09-21 17:54:26
 2  0      0 1360308  84896 2056204    0    0     0  2180 41234 38969 37 21 42  0  0  0 2026-09-21 17:54:27
 3  0      0 1346212  84896 2056380    0    0     0    28 38916 34366 40 20 40  0  0  0 2026-09-21 17:54:28
 4  0      0 1332956  84896 2056560    0    0     0     0 40307 38296 37 20 43  0  0  0 2026-09-21 17:54:29
 5  0      0 1329348  84896 2056696    0    0     0     0 42928 37181 39 20 41  0  0  0 2026-09-21 17:54:30
 3  0      0 1327584  84896 2056968    0    0     0    16 43524 35669 44 21 36  0  0  0 2026-09-21 17:54:31
 3  0      0 1314480  84896 2057012    0    0     0     0 35972 30404 43 19 38  0  0  0 2026-09-21 17:54:32
