procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 1  0      0 1265068 103840 2012792    0    0   106  1947 9721   40 21 10 68  1  0  0 2026-09-21 17:24:20
 0  0      0 1260356 103840 2012752    0    0     0     0 1082 1165  3  3 95  0  0  0 2026-09-21 17:24:21
 0  0      0 1260356 103840 2012744    0    0     0     0   53   61  0  0 100  0  0  0 2026-09-21 17:24:22
 0  0      0 1260836 103840 2012744    0    0     0     0  554  332  1  0 99  0  0  0 2026-09-21 17:24:23
 0  0      0 1258372 103840 2012988    0    0     0     0 3721 1756  5  2 94  0  0  0 2026-09-21 17:24:24
 0  0      0 1258372 103840 2013072    0    0     0     0 2493 1452  2  1 98  0  0  0 2026-09-21 17:24:25
 0  0      0 1269432 103840 2013724    0    0     0     0 6424 4379  4  3 93  0  0  0 2026-09-21 17:24:26
 0  0      0 1268984 103840 2014316    0    0     0     0 6788 4473  6  4 91  0  0  0 2026-09-21 17:24:27
 0  0      0 1268732 103840 2015020    0    0     0     0 7093 4567  5  4 92  0  0  0 2026-09-21 17:24:28
 0  0      0 1267792 103840 2015912    0    0     0     0 9830 5493  7  4 89  0  0  0 2026-09-21 17:24:29
 1  0      0 1268648 103840 2016812    0    0     0     0 10301 5766  7  5 88  0  0  0 2026-09-21 17:24:30
 0  0      0 1266880 103840 2017600    0    0     0   188 8583 4994  8  5 88  0  0  0 2026-09-21 17:24:31
 0  0      0 1265368 103840 2018552    0    0     0  5448 9071 5585  7  5 89  0  0  0 2026-09-21 17:24:32
 0  0      0 1267716 103840 2019852    0    0     0     0 13394 6904 13  8 80  0  0  0 2026-09-21 17:24:33
 0  0      0 1264212 103840 2021504    0    0     0     0 16344 8990 13  8 79  0  0  0 2026-09-21 17:24:34
 0  0      0 1263000 103840 2023112    0    0     0     0 16579 8363 16  9 75  0  0  0 2026-09-21 17:24:35
 0  0      0 1261784 103840 2025172    0    0     0     0 18950 9349 21 10 69  0  0  0 2026-09-21 17:24:36
 0  0      0 1261028 103840 2027296    0    0     0     0 18060 9382 18 12 70  0  0  0 2026-09-21 17:24:37
 1  0      0 1258776 103840 2029556    0    0     0     0 20798 10020 22 13 64  0  0  0 2026-09-21 17:24:38
 2  0      0 1256304 103840 2032096    0    0     0     0 23067 10479 23 14 63  0  0  0 2026-09-21 17:24:39
 0  0      0 1253020 103840 2035592    0    0     0     0 25944 10741 34 19 47  0  0  0 2026-09-21 17:24:40
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 2  0      0 1249504 103840 2039092    0    0     0     0 28073 11734 32 19 49  0  0  0 2026-09-21 17:24:41
 1  0      0 1245836 103840 2042656    0    0     0     0 26797 10247 38 19 43  0  0  0 2026-09-21 17:24:42
 0  0      0 1240964 103840 2047300    0    0     0     0 31955 11485 42 25 33  0  0  0 2026-09-21 17:24:43
 2  0      0 1239268 103840 2051504    0    0     0     0 30405 9294 45 24 31  0  0  0 2026-09-21 17:24:44
 3  0      0 1233824 103840 2056144    0    0     0     0 30963 10720 47 27 26  0  0  0 2026-09-21 17:24:45
 3  0      0 1229232 103840 2061156    0    0     0     0 32534 6417 51 26 23  0  0  0 2026-09-21 17:24:46
 3  0      0 1223312 103840 2066340    0    0     0  5052 34866 7015 52 29 19  1  0  0 2026-09-21 17:24:47
 2  0      0 1218024 103840 2071916    0    0     0     0 34269 5952 57 31 12  0  0  0 2026-09-21 17:24:48
 3  0      0 1212280 103840 2077312    0    0     0     0 34956 6102 53 33 14  0  0  0 2026-09-21 17:24:49
 5  0      0 1206620 103840 2082160    0    0     0  3084 32561 7610 52 28 20  0  0  0 2026-09-21 17:24:50
 1  0      0 1199836 103840 2087716    0    0     0 62940 33960 7118 54 32 13  1  0  0 2026-09-21 17:24:51
 1  0      0 1187500 103840 2093528    0    0     0    16 33884 2477 61 35  4  0  0  0 2026-09-21 17:24:52
 3  0      0 1181980 103840 2099004    0    0     0     0 34410 5442 55 33 13  0  0  0 2026-09-21 17:24:53
 3  0      0 1177020 103840 2103296    0    0     0     0 31500 7589 53 27 20  0  0  0 2026-09-21 17:24:54
 2  0      0 1170688 103840 2109980    0    0     0     0 34024 1594 63 37  1  0  0  0 2026-09-21 17:24:55
