procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 1  0      0 1257108 103840 2014880    0    0    91  1907 9853   37 21 10 69  0  0  0 2026-09-21 17:42:21
 0  0      0 1255816 103840 2014816    0    0     0     0 1065 1156  3  3 95  0  0  0 2026-09-21 17:42:22
 0  0      0 1255816 103840 2014836    0    0     0     0   44   53  0  0 100  0  0  0 2026-09-21 17:42:23
 1  0      0 1255816 103840 2014836    0    0     0     0  218  150  0  1 100  0  0  0 2026-09-21 17:42:24
 0  0      0 1257564 103840 2015092    0    0     0     0 4028 2057  6  1 93  0  0  0 2026-09-21 17:42:25
 0  0      0 1257088 103840 2015252    0    0     0     0 3126 1953  2  2 96  0  0  0 2026-09-21 17:42:26
 0  0      0 1258540 103840 2015972    0    0     0     0 7232 4405  5  3 93  0  0  0 2026-09-21 17:42:27
 0  0      0 1257536 103840 2016520    0    0     0     0 6564 4168  5  4 91  0  0  0 2026-09-21 17:42:28
 0  0      0 1258472 103840 2017596    0    0     0     0 9938 6139  7  6 88  0  0  0 2026-09-21 17:42:29
 1  0      0 1258676 103840 2018424    0    0     0     0 9464 5457  7  5 88  0  0  0 2026-09-21 17:42:30
 0  0      0 1256928 103840 2019812    0    0     0     0 13414 8041 11  8 82  0  0  0 2026-09-21 17:42:31
 0  0      0 1255364 103840 2021048    0    0     0  5696 12173 6474 12  6 82  0  0  0 2026-09-21 17:42:32
 1  0      0 1254860 103840 2022860    0    0     0     0 16354 9407 15 10 75  0  0  0 2026-09-21 17:42:33
 0  0      0 1254156 103840 2024640    0    0     0     0 16605 8536 17  9 74  0  0  0 2026-09-21 17:42:34
 0  0      0 1252596 103840 2026816    0    0     0     0 19308 9529 17 14 69  0  0  0 2026-09-21 17:42:35
 2  0      0 1251392 103840 2029888    0    0     0     0 25186 9994 32 18 49  0  0  0 2026-09-21 17:42:36
 2  0      0 1249824 103840 2032928    0    0     0     0 24901 9706 30 17 53  0  0  0 2026-09-21 17:42:37
 2  0      0 1247936 103840 2036356    0    0     0     0 27452 10629 33 20 47  0  0  0 2026-09-21 17:42:38
 2  0      0 1245604 103840 2041120    0    0     0     0 31103 9110 50 26 24  0  0  0 2026-09-21 17:42:39
 2  0      0 1240912 103840 2046288    0    0     0     0 34400 9358 50 31 19  0  0  0 2026-09-21 17:42:40
 2  0      0 1231628 103840 2051896    0    0     0     0 35675 5042 59 32  9  0  0  0 2026-09-21 17:42:41
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 2  0      0 1226188 103840 2057256    0    0     0  5344 35815 8120 53 32 15  0  0  0 2026-09-21 17:42:42
 2  0      0 1220424 103840 2062980    0    0     0     0 34781 1934 65 34  1  0  0  0 2026-09-21 17:42:43
