procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 1  0      0 1476744  84740 2053008    0    0   108   567 4677   22  6  3 91  0  0  0 2026-09-21 17:42:21
 0  0      0 1473848  84740 2052972    0    0     0  1720  626  827  2  1 97  1  0  0 2026-09-21 17:42:22
 0  0      0 1456504  84740 2052972    0    0     0     0  627  636  5  2 94  0  0  0 2026-09-21 17:42:23
 0  0      0 1454748  84740 2052972    0    0     0     0 1203 1295  5  1 95  0  0  0 2026-09-21 17:42:24
 0  0      0 1478176  84740 2052972    0    0     0     0 4310 5667  2  3 95  0  0  0 2026-09-21 17:42:25
 0  0      0 1483212  84740 2052972    0    0     0   136 2599 3180  2  1 97  0  0  0 2026-09-21 17:42:26
 0  0      0 1484248  84740 2052940    0    0     0     0 5595 7401  3  2 95  0  0  0 2026-09-21 17:42:27
 0  0      0 1484764  84740 2052940    0    0     0     0 5348 6899  3  3 94  0  0  0 2026-09-21 17:42:28
 0  0      0 1485672  84740 2052940    0    0     0     0 8443 10556  5  3 92  0  0  0 2026-09-21 17:42:29
 0  0      0 1487060  84740 2052940    0    0     0     0 7569 9253  4  3 94  0  0  0 2026-09-21 17:42:30
 0  0      0 1488732  84740 2052940    0    0     0     0 10680 13739  6  3 91  0  0  0 2026-09-21 17:42:31
 0  0      0 1487024  84740 2052940    0    0     0  6124 10919 13678  5  5 90  1  0  0 2026-09-21 17:42:32
 0  0      0 1486896  84740 2052972    0    0     0    16 14455 17340  7  4 89  0  0  0 2026-09-21 17:42:33
 0  0      0 1484436  84740 2053004    0    0     0     0 15444 18561  8  6 87  0  0  0 2026-09-21 17:42:34
 0  0      0 1482892  84740 2053084    0    0     0     0 17227 20317 10  7 84  0  0  0 2026-09-21 17:42:35
 0  0      0 1480624  84740 2053180    0    0     0     0 23785 27781 13 10 78  0  0  0 2026-09-21 17:42:36
 0  0      0 1476596  84740 2053228    0    0     0     0 22485 26326 13  9 77  0  0  0 2026-09-21 17:42:37
 0  0      0 1471584  84740 2053340    0    0     0    12 25645 29261 14 12 74  0  0  0 2026-09-21 17:42:38
 0  0      0 1465284  84740 2053436    0    0     0     0 32354 36014 20 15 64  0  0  0 2026-09-21 17:42:39
 0  0      0 1460256  84740 2053564    0    0     0     0 35444 36536 23 16 61  0  0  0 2026-09-21 17:42:40
 4  0      0 1451208  84740 2053712    0    0     0     0 37579 39560 26 20 54  0  0  0 2026-09-21 17:42:41
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 1  0      0 1443652  84740 2053828    0    0     0  5556 38017 39871 26 18 56  0  0  0 2026-09-21 17:42:42
 4  0      0 1435348  84740 2054040    0    0     0     0 37633 38430 28 19 53  0  0  0 2026-09-21 17:42:43
 4  0      0 1430084  84740 2054080    0    0     0     0 37578 40939 25 19 56  0  0  0 2026-09-21 17:42:44
 2  0      0 1427324  84740 2054260    0    0     0     0 41609 40533 30 21 49  0  0  0 2026-09-21 17:42:45
 1  0      0 1420072  84740 2054356    0    0     0     4 36540 38031 26 19 55  0  0  0 2026-09-21 17:42:46
 4  0      0 1404628  84740 2054692    0    0     0     0 37083 36157 32 20 48  0  0  0 2026-09-21 17:42:47
 3  0      0 1394800  84740 2054696    0    0     0     0 39800 37182 32 24 44  0  0  0 2026-09-21 17:42:48
 1  0      0 1389508  84740 2054712    0    0     0     0 36730 37346 26 17 57  0  0  0 2026-09-21 17:42:49
 4  0      0 1388288  84740 2054832    0    0     0     0 41386 40274 33 20 46  0  0  0 2026-09-21 17:42:50
 0  0      0 1382532  84740 2055104    0    0     0     0 39585 35998 37 20 43  0  0  0 2026-09-21 17:42:51
 0  0      0 1375284  84740 2055164    0    0     0    12 38536 34800 37 21 42  0  0  0 2026-09-21 17:42:52
 2  0      0 1367780  84740 2055184    0    0     0  1836 33394 35559 25 17 58  0  0  0 2026-09-21 17:42:53
 0  0      0 1366324  84740 2055268    0    0     0     0 39848 37364 37 21 41  0  0  0 2026-09-21 17:42:54
 0  0      0 1359620  84740 2055596    0    0     0     0 42675 34583 42 24 34  0  0  0 2026-09-21 17:42:55
 4  0      0 1341304  84748 2055668    0    0     0    56 34673 31057 37 19 43  1  0  0 2026-09-21 17:42:56
 2  0      0 1333256  84748 2055816    0    0     0   128 38725 33136 34 22 44  0  0  0 2026-09-21 17:42:57
 0  0      0 1333824  84748 2055860    0    0     0     0 33821 31315 33 16 51  0  0  0 2026-09-21 17:42:58
 3  0      0 1332504  84748 2055860    0    0     0     0 38089 38756 26 20 53  0  0  0 2026-09-21 17:42:59
 2  0      0 1324944  84748 2055936    0    0     0     0 39310 29974 42 25 33  0  0  0 2026-09-21 17:43:00
 3  0      0 1323432  84748 2056100    0    0     0     0 38179 30506 41 21 38  0  0  0 2026-09-21 17:43:01
 3  0      0 1321668  84748 2056100    0    0     0     0 43674 36331 44 23 32  0  0  0 2026-09-21 17:43:02
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 2  0      0 1309572  84748 2056180    0    0     0     0 39069 29342 43 22 35  0  0  0 2026-09-21 17:43:03
 0  0      0 1309572  84748 2056292    0    0     0     0 28463 26598 33 15 52  0  0  0 2026-09-21 17:43:04
 0  0      0 1308312  84748 2056372    0    0     0     0 35142 32771 31 21 48  0  0  0 2026-09-21 17:43:05
 0  0      0 1308112  84748 2056412    0    0     0     0 36653 33197 36 20 44  0  0  0 2026-09-21 17:43:06
 0  0      0 1296444  84748 2056448    0    0     0     0 34776 26371 43 21 36  0  0  0 2026-09-21 17:43:07
