procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 1  0      0 1316792 103088 1253032    0    0   124  2544 5613   28 24  5 70  1  0  0 2026-09-21 17:09:10
 0  0      0 1316808 103088 1252960    0    0     0     0  340  571  1  1 99  0  0  0 2026-09-21 17:09:11
 0  1      0 1367640 103088 1198296    0    0     0 25960 5568 10430  8  3 45 44  0  0 2026-09-21 17:09:12
 1  0      0 1346912 103088 1217848    0    0     0 28044 3980 7643 25  3 49 23  0  0 2026-09-21 17:09:13
 0  0      0 1346592 103088 1217908    0    0     0  1624 3130 3613  5  2 91  3  0  0 2026-09-21 17:09:14
 0  0      0 1346592 103088 1217992    0    0     0  1268 1752 2996  2  1 95  3  0  0 2026-09-21 17:09:15
 0  0      0 1346592 103088 1218112    0    0     0  1252 3077 4404  4  1 93  2  0  0 2026-09-21 17:09:16
 0  0      0 1346592 103088 1218424    0    0     0  1340 3419 4643  4  1 93  3  0  0 2026-09-21 17:09:17
 0  0      0 1346592 103088 1218624    0    0     0  1240 3854 5057  4  2 92  3  0  0 2026-09-21 17:09:18
 4  0      0 1346592 103088 1218968    0    0     0  1192 4234 5489  5  2 92  2  0  0 2026-09-21 17:09:19
 1  0      0 1346592 103088 1219284    0    0     0  1316 4212 5565  5  1 92  2  0  0 2026-09-21 17:09:20
 1  0      0 1345568 103088 1220552    0    0     0  2420 4370 5639  6  3 89  3  0  0 2026-09-21 17:09:21
 3  0      0 1345568 103088 1220976    0    0     0  1316 4946 6358  7  2 89  3  0  0 2026-09-21 17:09:22
 2  0      0 1345568 103088 1221212    0    0     0  1200 5434 6496  8  3 88  2  0  0 2026-09-21 17:09:23
 1  0      0 1345568 103088 1221836    0    0     0  1496 5868 7248  7  2 89  2  0  0 2026-09-21 17:09:24
 2  0      0 1345568 103088 1222220    0    0     0  1432 5710 7028  9  2 87  3  0  0 2026-09-21 17:09:25
 1  0      0 1345568 103088 1222568    0    0     0  1208 4890 6200  6  2 90  2  0  0 2026-09-21 17:09:26
 1  0      0 1345568 103088 1223060    0    0     0  1456 5284 6849  7  3 88  3  0  0 2026-09-21 17:09:27
 1  0      0 1345568 103088 1223540    0    0     0  1296 6141 7680  9  3 87  2  0  0 2026-09-21 17:09:28
 2  0      0 1345568 103088 1223804    0    0     0  1228 5360 6862  8  3 88  2  0  0 2026-09-21 17:09:29
 1  0      0 1345568 103088 1224640    0    0     0  1544 7451 8737 12  3 82  3  0  0 2026-09-21 17:09:30
