+-------+--------+--------------------------------------+-------+-------+-------+----------+-------+-------+-------+-----+-----+
| COUNT | METHOD |                 URI                  |  MIN  |  AVG  |  MAX  |   SUM    |  P99  |  2XX  |  3XX  | 4XX | 5XX |
+-------+--------+--------------------------------------+-------+-------+-------+----------+-------+-------+-------+-----+-----+
| 42674 | POST   | /api/chair/coordinate                | 0.004 | 0.060 | 0.422 | 2546.073 | 0.187 | 42674 | 0     | 0   | 0   |
| 75286 | GET    | /api/chair/notification              | 0.001 | 0.025 | 0.404 | 1889.870 | 0.122 | 75286 | 0     | 0   | 0   |
| 75914 | GET    | /api/app/notification                | 0.001 | 0.023 | 0.407 | 1750.151 | 0.119 | 75914 | 0     | 0   | 0   |
| 1173  | POST   | ^/api/app/rides/[0-9A-Z]+/evaluation | 0.033 | 0.591 | 2.417 | 693.273  | 2.009 | 1173  | 0     | 0   | 0   |
| 2470  | POST   | ^/api/chair/rides/[0-9A-Z]+/status   | 0.001 | 0.061 | 0.410 | 151.387  | 0.203 | 2470  | 0     | 0   | 0   |
| 1559  | GET    | /api/app/rides                       | 0.001 | 0.077 | 0.452 | 119.404  | 0.264 | 1559  | 0     | 0   | 0   |
| 1350  | POST   | /api/app/rides                       | 0.003 | 0.078 | 0.370 | 105.545  | 0.216 | 1350  | 0     | 0   | 0   |
| 1354  | POST   | /api/app/rides/estimated-fare        | 0.001 | 0.045 | 0.331 | 60.584   | 0.174 | 1354  | 0     | 0   | 0   |
| 163   | GET    | /api/owner/sales                     | 0.007 | 0.238 | 0.608 | 38.747   | 0.599 | 163   | 0     | 0   | 0   |
| 75    | GET    | /api/internal/matching               | 0.001 | 0.394 | 3.749 | 29.518   | 3.749 | 75    | 0     | 0   | 0   |
| 1557  | GET    | /api/app/nearby-chairs               | 0.001 | 0.018 | 0.136 | 28.389   | 0.104 | 1556  | 0     | 1   | 0   |
| 357   | POST   | /api/app/payment-methods             | 0.001 | 0.038 | 0.262 | 13.605   | 0.168 | 357   | 0     | 0   | 0   |
| 275   | POST   | /api/chair/activity                  | 0.003 | 0.048 | 0.364 | 13.256   | 0.265 | 275   | 0     | 0   | 0   |
| 358   | POST   | /api/app/users                       | 0.001 | 0.037 | 0.187 | 13.113   | 0.141 | 358   | 0     | 0   | 0   |
| 277   | POST   | /api/chair/chairs                    | 0.001 | 0.043 | 0.189 | 11.968   | 0.157 | 277   | 0     | 0   | 0   |
| 166   | GET    | /api/owner/chairs                    | 0.001 | 0.036 | 0.175 | 6.020    | 0.153 | 166   | 0     | 0   | 0   |
| 1     | POST   | /api/initialize                      | 1.989 | 1.989 | 1.989 | 1.989    | 1.989 | 1     | 0     | 0   | 0   |
| 1     | GET    | /api/owner/sales?                    | 0.044 | 0.044 | 0.044 | 0.044    | 0.044 | 1     | 0     | 0   | 0   |
| 5     | POST   | /api/owner/owners                    | 0.001 | 0.001 | 0.001 | 0.005    | 0.001 | 5     | 0     | 0   | 0   |
| 3258  | GET    | /favicon-32x32.png                   | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 364   | 2894  | 0   | 0   |
| 171   | GET    | ^/owner.*                            | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 6     | 165   | 0   | 0   |
| 3258  | GET    | /favicon.ico                         | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 364   | 2894  | 0   | 0   |
| 1     | GET    | /index.html                          | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 1     | 0     | 0   | 0   |
| 1     | GET    | /apple-touch-icon-180x180.png        | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 1     | 0     | 0   | 0   |
| 27794 | GET    | ^/images/.+                          | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 3233  | 24561 | 0   | 0   |
| 1     | GET    | /favicon-128x128.png                 | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 1     | 0     | 0   | 0   |
| 57236 | GET    | ^/assets/.+                          | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 8368  | 48868 | 0   | 0   |
| 3088  | GET    | ^/client.*                           | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 359   | 2729  | 0   | 0   |
+-------+--------+--------------------------------------+-------+-------+-------+----------+-------+-------+-------+-----+-----+
