procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 0  0      0 6713308  34900 825580    0    0   100   179 8215   26  3  1 95  0  0  0 2026-09-21 16:54:50
 0  0      0 6695720  34900 825612    0    0     0     0 2132 2048  3  2 95  0  0  0 2026-09-21 16:54:51
 0  0      0 6695720  34900 825612    0    0     0     0   43   59  0  0 100  0  0  0 2026-09-21 16:54:52
 0  0      0 6691016  34900 825612    0    0     0     0 9100 12471  3  1 96  0  0  0 2026-09-21 16:54:53
 0  0      0 6691116  34900 825612    0    0     0     0 6966 9395  2  1 97  0  0  0 2026-09-21 16:54:54
 0  0      0 6685292  34900 825612    0    0     0     0 16165 22051  6  2 92  0  0  0 2026-09-21 16:54:55
 2  0      0 6676724  34900 825612    0    0     0     0 19168 26379  7  2 90  0  0  0 2026-09-21 16:54:56
 0  0      0 6661352  34900 825612    0    0     0     0 27094 36082 11  4 85  0  0  0 2026-09-21 16:54:57
 0  0      0 6649004  34900 825612    0    0     0     0 26289 35727 10  3 87  0  0  0 2026-09-21 16:54:58
 0  0      0 6639680  34900 825612    0    0     0     0 23754 32340  9  3 87  0  0  0 2026-09-21 16:54:59
 0  0      0 6622796  34900 825612    0    0     0     0 27604 36474 10  4 86  0  0  0 2026-09-21 16:55:00
 0  0      0 6615992  34900 825612    0    0     0     0 26162 34691 10  4 87  0  0  0 2026-09-21 16:55:01
 4  0      0 6591800  34916 825616    0    0     0  7604 35578 45318 14  6 79  0  0  0 2026-09-21 16:55:02
 0  0      0 6571644  34916 825616    0    0     0    44 27475 34822 10  4 86  0  0  0 2026-09-21 16:55:03
 0  0      0 6548712  34916 825616    0    0     0     0 36019 46016 13  6 81  0  0  0 2026-09-21 16:55:04
 0  0      0 6535108  34916 825616    0    0     0     0 33844 41475 16  4 80  0  0  0 2026-09-21 16:55:05
 0  0      0 6500120  34916 825616    0    0     0     0 37536 43851 17  6 76  0  0  0 2026-09-21 16:55:06
 2  0      0 6498608  34916 825632    0    0     0     0 34725 43691 14  4 82  0  0  0 2026-09-21 16:55:07
 0  0      0 6461820  34916 825664    0    0     0     0 37758 44061 19  6 75  0  0  0 2026-09-21 16:55:08
 1  0      0 6454088  34916 825680    0    0     0     0 46342 56745 21  8 72  0  0  0 2026-09-21 16:55:09
 6  0      0 6429060  34916 825724    0    0     0     0 42575 50113 20  7 73  0  0  0 2026-09-21 16:55:10
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 0  0      0 6414356  34916 825776    0    0     0     0 45289 54115 20  7 73  0  0  0 2026-09-21 16:55:11
 5  0      0 6376908  34916 825820    0    0     0     0 47650 53685 25  8 67  0  0  0 2026-09-21 16:55:12
 3  0      0 6346180  34916 825896    0    0     0     0 50575 56842 26  9 66  0  0  0 2026-09-21 16:55:13
 0  0      0 6327028  34916 825936    0    0     0     0 47222 51722 27  8 66  0  0  0 2026-09-21 16:55:14
 4  0      0 6276736  34916 826012    0    0     0     0 53250 53386 32 11 57  0  0  0 2026-09-21 16:55:15
 3  0      0 6262280  34916 826076    0    0     0     0 55259 58008 33 10 57  0  0  0 2026-09-21 16:55:16
 4  0      0 6206884  34916 826168    0    0     0     0 55658 49764 41 11 47  0  0  0 2026-09-21 16:55:17
 3  0      0 6148412  34916 826216    0    0     0     0 58922 55923 36 14 50  0  0  0 2026-09-21 16:55:18
 1  0      0 6108708  34916 826364    0    0     0     0 57899 50491 41 11 48  0  0  0 2026-09-21 16:55:19
 2  0      0 6024420  34916 826444    0    0     0     0 55336 43697 43 13 44  0  0  0 2026-09-21 16:55:20
 0  0      0 6015784  34916 826544    0    0     0  2408 56075 46793 38 12 50  0  0  0 2026-09-21 16:55:21
 4  0      0 5907116  34916 826644    0    0     0     0 57894 43853 38 14 47  0  0  0 2026-09-21 16:55:22
 2  0      0 5894392  34916 826764    0    0     0     0 55939 41937 44 12 44  0  0  0 2026-09-21 16:55:23
 1  0      0 5871712  34916 826840    0    0     0     0 55867 45699 38 11 51  0  0  0 2026-09-21 16:55:24
 2  0      0 5762668  34916 826980    0    0     0     0 53790 36282 46 13 40  0  0  0 2026-09-21 16:55:25
 0  0      0 5755624  34916 827056    0    0     0     0 55769 48350 38 12 50  0  0  0 2026-09-21 16:55:26
 1  0      0 5726140  34916 827156    0    0     0     0 58378 45449 40 13 48  0  0  0 2026-09-21 16:55:27
 0  0      0 5626356  34916 827276    0    0     0     0 53597 34662 46 12 42  0  0  0 2026-09-21 16:55:28
 0  0      0 5623332  34916 827312    0    0     0     0 58434 49489 38 13 50  0  0  0 2026-09-21 16:55:29
 1  0      0 5619300  34916 827392    0    0     0     0 54879 42938 37 11 51  0  0  0 2026-09-21 16:55:30
 0  0      0 5546648  34916 827456    0    0     0     0 57403 45470 38 14 48  0  0  0 2026-09-21 16:55:31
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 5  0      0 5480212  34920 827488    0    0     0     0 53758 34943 48 12 40  0  0  0 2026-09-21 16:55:32
 0  0      0 5477944  34924 827528    0    0     0    36 56358 46464 36 12 52  0  0  0 2026-09-21 16:55:33
 4  0      0 5474696  34924 827588    0    0     0     0 56723 46205 40 12 48  0  0  0 2026-09-21 16:55:34
 4  0      0 5466788  34924 827596    0    0     0     0 60562 53264 38 12 50  0  0  0 2026-09-21 16:55:35
 3  0      0 5377584  34924 827596    0    0     0     0 52053 36399 46 12 42  0  0  0 2026-09-21 16:55:36
 4  0      0 5375320  34924 827596    0    0     0     0 55614 43936 37 12 51  0  0  0 2026-09-21 16:55:37
 5  0      0 5372296  34924 827644    0    0     0     0 56723 46733 39 12 49  0  0  0 2026-09-21 16:55:38
 0  0      0 5369524  34924 827644    0    0     0     0 55937 45807 38 12 51  0  0  0 2026-09-21 16:55:39
 3  0      0 5360360  34924 827644    0    0     0     0 58388 51842 37 12 51  0  0  0 2026-09-21 16:55:40
 0  0      0 5308792  34924 827644    0    0     0     0 54150 37886 47 12 41  0  0  0 2026-09-21 16:55:41
 2  0      0 5308040  34924 827644    0    0     0     0 56455 45376 39 12 49  0  0  0 2026-09-21 16:55:42
 0  0      0 5308040  34924 827648    0    0     0     0 57764 51063 36 12 52  0  0  0 2026-09-21 16:55:43
 3  0      0 5307032  34924 827652    0    0     0     0 55600 45878 39 11 50  0  0  0 2026-09-21 16:55:44
 4  0      0 5301916  34924 827668    0    0     0     0 56893 49455 37 11 51  0  0  0 2026-09-21 16:55:45
 3  0      0 5241880  34924 827668    0    0     0     0 53048 40052 49 11 40  0  0  0 2026-09-21 16:55:46
 3  0      0 5241376  34924 827668    0    0     0     0 58752 48547 40 12 48  0  0  0 2026-09-21 16:55:47
 4  0      0 5240620  34924 827668    0    0     0     0 56101 46990 39 12 49  0  0  0 2026-09-21 16:55:48
 4  0      0 5239108  34924 827672    0    0     0     0 58733 49385 40 12 48  0  0  0 2026-09-21 16:55:49
 0  0      0 5237848  34924 827672    0    0     0     0 56306 49337 38 11 51  0  0  0 2026-09-21 16:55:50
 2  0      0 5203076  34924 827672    0    0     0     0 51367 34674 51 11 38  0  0  0 2026-09-21 16:55:51
 0  0      0 5202572  34924 827672    0    0     0     0 57684 48503 40 11 49  0  0  0 2026-09-21 16:55:52
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 0  0      0 5201564  34924 827672    0    0     0     8 57143 49988 37 11 53  0  0  0 2026-09-21 16:55:53
 0  0      0 5201564  34924 827672    0    0     0     0 47811 43509 25  9 66  0  0  0 2026-09-21 16:55:54
 1  0      0 5201564  34924 827672    0    0     0     0 42616 37278 23  8 68  0  0  0 2026-09-21 16:55:55
 0  0      0 5201060  34924 827672    0    0     0     0 49290 48359 25  9 66  0  0  0 2026-09-21 16:55:56
 2  0      0 5161756  34924 827672    0    0     0     0 44236 37965 35  9 56  0  0  0 2026-09-21 16:55:57
 1  0      0 6258428  34924 827672    0    0     0     0 42859 40583 23 11 66  0  0  0 2026-09-21 16:55:58
