procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 0  0      0 15170704  19300 360660    0    0   143   110 24566   18 16  3 81  0  0  0 2026-09-21 18:23:13
 0  0      0 15144208  19300 360656    0    0     0     0 3110 2751  1  1 98  0  0  0 2026-09-21 18:23:14
 0  0      0 15152328  19300 360656    0    0     0     0  102  131  0  0 100  0  0  0 2026-09-21 18:23:15
 2  0      0 15141248  19300 360656    0    0     0     0 9506 13304  2  1 97  0  0  0 2026-09-21 18:23:16
 0  0      0 15140996  19300 360656    0    0     0  7488 3582 4648  1  0 99  0  0  0 2026-09-21 18:23:17
 0  0      0 15123756  19300 360616    0    0     0     0 11300 14955  4  1 95  0  0  0 2026-09-21 18:23:18
 0  0      0 15095784  19300 360616    0    0     0     0 13700 14336 13  1 86  0  0  0 2026-09-21 18:23:19
 0  0      0 15082184  19300 360616    0    0     0     0 20703 20140 17  2 81  0  0  0 2026-09-21 18:23:20
 0  0      0 15043012  19300 360616    0    0     0     0 24070 18362 36  3 62  0  0  0 2026-09-21 18:23:21
 8  0      0 15026096  19300 360616    0    0     0     0 24067 21840 30  2 68  0  0  0 2026-09-21 18:23:22
 8  0      0 14934556  19300 360616    0    0     0     0 30306 14691 53  4 43  0  0  0 2026-09-21 18:23:23
 8  0      0 14881900  19300 360616    0    0     0     0 26623 21385 34  3 63  0  0  0 2026-09-21 18:23:24
 8  0      0 14811844  19300 360584    0    0     0     0 41601 13244 73  5 22  0  0  0 2026-09-21 18:23:25
 9  0      0 14721376  19300 360584    0    0     0     0 38167 19191 60  5 35  0  0  0 2026-09-21 18:23:26
 9  0      0 14707900  19300 360584    0    0     0     0 38374 9082 87  4  8  0  0  0 2026-09-21 18:23:27
 8  0      0 14546940  19300 360552    0    0     0     0 41959 19994 61  6 33  0  0  0 2026-09-21 18:23:28
 8  0      0 14468820  19300 360584    0    0     0     0 38686 5078 92  5  3  0  0  0 2026-09-21 18:23:29
 8  0      0 14363736  19300 360584    0    0     0     0 42084 4883 93  6  1  0  0  0 2026-09-21 18:23:30
 8  0      0 14282088  19300 360588    0    0     0     0 43991 5021 93  5  2  0  0  0 2026-09-21 18:23:31
 8  0      0 14151568  19300 360588    0    0     0     0 34086 3954 94  5  1  0  0  0 2026-09-21 18:23:32
 8  0      0 14100412  19300 360716    0    0    28     0 38679 6624 92  5  4  0  0  0 2026-09-21 18:23:33
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 8  0      0 14087308  19300 360784    0    0     0     0 37262 3739 96  4  0  0  0  0 2026-09-21 18:23:34
 8  0      0 14050012  19300 360796    0    0     0     0 45025 4262 93  5  2  0  0  0 2026-09-21 18:23:35
 8  0      0 13978492  19300 360904    0    0     0     0 37158 5140 94  5  1  0  0  0 2026-09-21 18:23:36
 4  0      0 13978284  19300 360984    0    0     0     8 51723 17557 79  5 17  0  0  0 2026-09-21 18:23:37
